Node,stress,X,Y,Z
58182  ,2.281e-02   ,300  ,706  ,-76.5
58183  ,2.189e-02   ,300  ,710  ,-76.5
58184  ,2.387e-02   ,300  ,714  ,-76.5
58185  ,2.121e-02   ,300  ,718  ,-76.5
58186  ,2.150e-02   ,300  ,722  ,-76.5
58187  ,2.377e-02   ,300  ,726  ,-76.5
58188  ,2.251e-02   ,300  ,730  ,-76.5
58189  ,2.187e-02   ,300  ,734  ,-76.5
58190  ,1.801e-02   ,300  ,738  ,-76.5
58191  ,2.486e-02   ,300  ,742  ,-76.5
58192  ,2.068e-02   ,300  ,746  ,-76.5
58193  ,1.653e-02   ,300  ,750  ,-76.5
58194  ,2.072e-02   ,300  ,754  ,-76.5
58195  ,1.685e-02   ,300  ,758  ,-76.5
58196  ,2.241e-02   ,300  ,762  ,-76.5
58197  ,1.665e-02   ,300  ,766  ,-76.5
58198  ,1.896e-02   ,300  ,770  ,-76.5
58199  ,1.498e-02   ,300  ,774  ,-76.5
58200  ,2.092e-02   ,300  ,778  ,-76.5
58201  ,1.734e-02   ,300  ,782  ,-76.5
58202  ,1.677e-02   ,300  ,786  ,-76.5
58203  ,1.625e-02   ,300  ,790  ,-76.5
58204  ,1.485e-02   ,300  ,794  ,-76.5
58205  ,1.694e-02   ,300  ,798  ,-76.5
58206  ,1.559e-02   ,300  ,802  ,-76.5
58207  ,1.507e-02   ,300  ,806  ,-76.5
58208  ,1.180e-02   ,300  ,810  ,-76.5
58209  ,1.419e-02   ,300  ,814  ,-76.5
58210  ,1.567e-02   ,300  ,818  ,-76.5
58211  ,1.108e-02   ,300  ,822  ,-76.5
58212  ,1.512e-02   ,300  ,826  ,-76.5
58213  ,1.407e-02   ,300  ,830  ,-76.5
58214  ,1.340e-02   ,300  ,834  ,-76.5
58215  ,1.331e-02   ,300  ,838  ,-76.5
58216  ,1.217e-02   ,300  ,842  ,-76.5
58217  ,1.078e-02   ,300  ,846  ,-76.5
58218  ,1.548e-02   ,300  ,850  ,-76.5
58219  ,1.265e-02   ,300  ,854  ,-76.5
58220  ,1.256e-02   ,300  ,858  ,-76.5
58221  ,1.215e-02   ,300  ,862  ,-76.5
58222  ,1.017e-02   ,300  ,866  ,-76.5
58223  ,9.432e-03   ,300  ,870  ,-76.5
58224  ,8.726e-03   ,300  ,874  ,-76.5
58225  ,9.593e-03   ,300  ,878  ,-76.5
58226  ,1.195e-02   ,300  ,882  ,-76.5
58227  ,9.591e-03   ,300  ,886  ,-76.5
58228  ,1.346e-02   ,300  ,890  ,-76.5
58229  ,1.091e-02   ,300  ,894  ,-76.5
58230  ,1.092e-02   ,300  ,898  ,-76.5
58231  ,1.062e-02   ,300  ,902  ,-76.5
58232  ,1.064e-02   ,300  ,906  ,-76.5
58233  ,1.075e-02   ,300  ,910  ,-76.5
58234  ,1.046e-02   ,300  ,914  ,-76.5
58235  ,9.241e-03   ,300  ,918  ,-76.5
58236  ,1.065e-02   ,300  ,922  ,-76.5
58237  ,1.020e-02   ,300  ,926  ,-76.5
58238  ,8.266e-03   ,300  ,930  ,-76.5
58239  ,1.081e-02   ,300  ,934  ,-76.5
58240  ,1.053e-02   ,300  ,938  ,-76.5
58241  ,9.813e-03   ,300  ,942  ,-76.5
58242  ,8.120e-03   ,300  ,946  ,-76.5
58243  ,8.657e-03   ,300  ,950  ,-76.5
58244  ,9.679e-03   ,300  ,954  ,-76.5
58245  ,9.434e-03   ,300  ,958  ,-76.5
58246  ,9.505e-03   ,300  ,962  ,-76.5
58247  ,9.539e-03   ,300  ,966  ,-76.5
58248  ,9.159e-03   ,300  ,970  ,-76.5
58249  ,8.477e-03   ,300  ,974  ,-76.5
58250  ,6.606e-03   ,300  ,978  ,-76.5
58251  ,9.915e-03   ,300  ,982  ,-76.5
58252  ,7.915e-03   ,300  ,986  ,-76.5
58253  ,1.119e-02   ,300  ,990  ,-76.5
58254  ,9.112e-03   ,300  ,994  ,-76.5
58255  ,8.972e-03   ,300  ,998  ,-76.5
58256  ,7.394e-03   ,300  ,1002  ,-76.5
58257  ,1.008e-02   ,300  ,1006  ,-76.5
58258  ,7.405e-03   ,300  ,1010  ,-76.5
58259  ,9.025e-03   ,300  ,1014  ,-76.5
58260  ,8.239e-03   ,300  ,1018  ,-76.5
58261  ,6.849e-03   ,300  ,1022  ,-76.5
58262  ,7.633e-03   ,300  ,1026  ,-76.5
58263  ,8.785e-03   ,300  ,1030  ,-76.5
58264  ,8.830e-03   ,300  ,1034  ,-76.5
58265  ,7.432e-03   ,300  ,1038  ,-76.5
58266  ,7.944e-03   ,300  ,1042  ,-76.5
