Node;stress;X;Y;Z
107932;1,49E-02;299,9999085;2 861,91040039;-75
115795;7,35E-02;299,9999085;2 860,18408203;-76,5
115796;2,14E-02;299,9999085;2 860,18408203;-75
121493;6,02E-02;299,9999085;2 860,18408203;-73,5
92943;7,44E-02;299,9999085;2 858,45800781;-76,5
94762;5,88E-02;299,9999085;2 858,45800781;-73,5
114758;1,52E-02;299,9999085;2 858,45800781;-75
122924;6,98E-02;299,9999085;2 856,73193359;-76,5
122925;9,55E-03;299,9999085;2 856,73193359;-75
122926;5,75E-02;299,9999085;2 856,73193359;-73,5
92942;6,64E-02;299,9999085;2 855,00585938;-76,5
94763;4,94E-02;299,9999085;2 855,00585938;-73,5
122922;1,64E-02;299,9999085;2 855,00585938;-75
122789;6,95E-02;299,9999085;2 853,27954102;-76,5
122790;2,09E-02;299,9999085;2 853,27954102;-75
124067;5,81E-02;299,9999085;2 853,27954102;-73,5
92941;6,58E-02;299,9999085;2 851,55346680;-76,5
94764;5,41E-02;299,9999085;2 851,55346680;-73,5
106676;1,25E-02;299,9999085;2 851,55346680;-75
122021;6,09E-02;299,9999085;2 849,82739258;-76,5
122022;1,55E-02;299,9999085;2 849,82739258;-75
122799;5,09E-02;299,9999085;2 849,82739258;-73,5
92940;6,18E-02;299,9999085;2 848,10131836;-76,5
94765;4,53E-02;299,9999085;2 848,10131836;-73,5
120481;1,42E-02;299,9999085;2 848,10131836;-75
120480;5,56E-02;299,9999085;2 846,37524414;-76,5
122914;1,10E-02;299,9999085;2 846,37524414;-75
123740;4,32E-02;299,9999085;2 846,37524414;-73,5
92939;5,79E-02;299,9999085;2 844,64916992;-76,5
94766;4,76E-02;299,9999085;2 844,64916992;-73,5
112042;1,60E-02;299,9999085;2 844,64916992;-75
120476;5,70E-02;299,9999085;2 842,92285156;-76,5
123739;1,20E-02;299,9999085;2 842,92285156;-75
124070;4,87E-02;299,9999085;2 842,92285156;-73,5
92938;5,45E-02;299,9999085;2 841,19677734;-76,5
94767;4,45E-02;299,9999085;2 841,19677734;-73,5
110647;1,29E-02;299,9999085;2 841,19677734;-75
119092;5,12E-02;299,9999085;2 839,47070313;-76,5
124559;6,26E-03;299,9999085;2 839,47070313;-75
124560;4,40E-02;299,9999085;2 839,47070313;-73,5
92937;4,63E-02;299,9999085;2 837,74438477;-76,5
94768;3,51E-02;299,9999085;2 837,74438477;-73,5
117979;1,32E-02;299,9999085;2 837,74438477;-75
117976;4,56E-02;299,9999085;2 836,01831055;-76,5
117977;1,51E-02;299,9999085;2 836,01831055;-75
124059;3,57E-02;299,9999085;2 836,01831055;-73,5
92936;4,55E-02;299,9999085;2 834,29223633;-76,5
94769;3,48E-02;299,9999085;2 834,29223633;-73,5
117975;1,23E-02;299,9999085;2 834,29223633;-75
117966;4,30E-02;299,9999085;2 832,56616211;-76,5
123154;1,56E-02;299,9999085;2 832,56616211;-75
124474;3,26E-02;299,9999085;2 832,56616211;-73,5
92935;4,57E-02;299,9999085;2 830,84008789;-76,5
94770;3,17E-02;299,9999085;2 830,84008789;-73,5
114556;1,36E-02;299,9999085;2 830,84008789;-75
121642;3,40E-02;299,9999085;2 829,11401367;-73,5
121643;1,77E-02;299,9999085;2 829,11401367;-75
123155;4,47E-02;299,9999085;2 829,11401367;-76,5
92934;4,44E-02;299,9999085;2 827,38769531;-76,5
94771;3,42E-02;299,9999085;2 827,38769531;-73,5
98834;1,23E-02;299,9999085;2 827,38769531;-75
122531;3,41E-02;299,9999085;2 825,66162109;-73,5
122532;1,49E-02;299,9999085;2 825,66162109;-75
123577;4,27E-02;299,9999085;2 825,66162109;-76,5
92933;4,07E-02;299,9999085;2 823,93554688;-76,5
94772;3,30E-02;299,9999085;2 823,93554688;-73,5
99921;1,05E-02;299,9999085;2 823,93554688;-75
120244;3,86E-02;299,9999085;2 822,20947266;-76,5
122649;2,92E-02;299,9999085;2 822,20947266;-73,5
122650;1,29E-02;299,9999085;2 822,20947266;-75
92932;4,00E-02;299,9999085;2 820,48315430;-76,5
94773;3,12E-02;299,9999085;2 820,48315430;-73,5
110607;1,11E-02;299,9999085;2 820,48315430;-75
120249;3,75E-02;299,9999085;2 818,75708008;-76,5
124718;3,02E-02;299,9999085;2 818,75708008;-73,5
124719;1,33E-02;299,9999085;2 818,75708008;-75
92931;3,48E-02;299,9999085;2 817,03125000;-76,5
94774;2,68E-02;299,9999085;2 817,03125000;-73,5
108869;9,74E-03;299,9999085;2 817,03125000;-75
121513;3,21E-02;299,9999085;2 815,30493164;-76,5
122534;2,45E-02;299,9999085;2 815,30493164;-73,5
122535;1,04E-02;299,9999085;2 815,30493164;-75
92930;3,04E-02;299,9999085;2 813,57885742;-76,5
94775;2,08E-02;299,9999085;2 813,57885742;-73,5
121272;9,22E-03;299,9999085;2 813,57885742;-75
121266;2,77E-02;299,9999085;2 811,85278320;-76,5
121267;1,06E-02;299,9999085;2 811,85278320;-75
123481;1,87E-02;299,9999085;2 811,85278320;-73,5
92929;2,81E-02;299,9999085;2 810,12646484;-76,5
94776;1,82E-02;299,9999085;2 810,12646484;-73,5
121268;1,02E-02;299,9999085;2 810,12646484;-75
120351;2,67E-02;299,9999085;2 808,40039063;-76,5
120352;1,22E-02;299,9999085;2 808,40039063;-75
122804;1,86E-02;299,9999085;2 808,40039063;-73,5
92928;2,46E-02;299,9999085;2 806,67431641;-76,5
94777;1,81E-02;299,9999085;2 806,67431641;-73,5
103321;9,73E-03;299,9999085;2 806,67431641;-75
119037;1,74E-02;299,9999085;2 804,94824219;-73,5
119038;1,17E-02;299,9999085;2 804,94824219;-75
122657;2,39E-02;299,9999085;2 804,94824219;-76,5
92927;2,49E-02;299,9999085;2 803,22216797;-76,5
94778;1,82E-02;299,9999085;2 803,22216797;-73,5
98379;1,08E-02;299,9999085;2 803,22216797;-75
119565;1,91E-02;299,9999085;2 801,49609375;-73,5
119566;1,25E-02;299,9999085;2 801,49609375;-75
119567;2,33E-02;299,9999085;2 801,49609375;-76,5
92926;2,17E-02;299,9999085;2 799,76977539;-76,5
94779;1,86E-02;299,9999085;2 799,76977539;-73,5
98436;8,93E-03;299,9999085;2 799,76977539;-75
115857;2,06E-02;299,9999085;2 798,04370117;-76,5
115858;8,03E-03;299,9999085;2 798,04370117;-75
120355;1,71E-02;299,9999085;2 798,04370117;-73,5
92925;1,96E-02;299,9999085;2 796,31762695;-76,5
94780;1,40E-02;299,9999085;2 796,31762695;-73,5
114528;8,10E-03;299,9999085;2 796,31762695;-75
115855;1,88E-02;299,9999085;2 794,59130859;-76,5
115856;8,80E-03;299,9999085;2 794,59130859;-75
124800;1,30E-02;299,9999085;2 794,59130859;-73,5
92924;1,75E-02;299,9999085;2 792,86523438;-76,5
94781;1,20E-02;299,9999085;2 792,86523438;-73,5
98485;8,59E-03;299,9999085;2 792,86523438;-75
116014;1,63E-02;299,9999085;2 791,13916016;-76,5
116015;9,04E-03;299,9999085;2 791,13916016;-75
122786;1,15E-02;299,9999085;2 791,13916016;-73,5
92923;1,65E-02;299,9999085;2 789,41333008;-76,5
94782;1,10E-02;299,9999085;2 789,41333008;-73,5
104066;8,79E-03;299,9999085;2 789,41333008;-75
120299;1,49E-02;299,9999085;2 787,68701172;-76,5
120300;9,54E-03;299,9999085;2 787,68701172;-75
