Node  ;stress;X;Y;Z
73702;1,02E-02;3514,044189;38,95225143;1275
73973;1,87E-03;3514,044189;37,45098495;1275
74033;4,67E-03;3514,044189;35,94972229;1312,5
74034;1,49E-03;3514,044189;37,45098495;1312,5
74123;8,31E-03;3514,044189;38,95225143;1312,5
73623;4,47E-03;3514,044189;35,94972229;1350
73701;8,97E-03;3514,044189;38,95225143;1350
74023;1,89E-03;3514,044189;37,45098495;1350
74028;4,40E-03;3514,044189;38,95225143;1387,5
74039;5,27E-03;3514,044189;35,94972229;1387,5
74316;3,62E-03;3514,044189;37,45098495;1387,5
73622;5,30E-03;3514,044189;35,94972229;1425
73700;2,72E-03;3514,044189;38,95225143;1425
73828;1,58E-03;3514,044189;37,45098495;1425
74284;4,54E-03;3514,044189;35,94972229;1462,5
74285;1,12E-03;3514,044189;37,45098495;1462,5
74450;2,82E-03;3514,044189;38,95225143;1462,5
73621;5,54E-03;3514,044189;35,94972229;1500
73699;7,14E-03;3514,044189;38,95225143;1500
74162;3,84E-03;3514,044189;37,45098495;1500
74392;2,99E-03;3514,044189;37,45098495;1537,5
74394;7,77E-03;3514,044189;38,95225143;1537,5
74521;5,38E-03;3514,044189;35,94972229;1537,5
73620;5,30E-03;3514,044189;35,94972229;1575
73698;8,83E-03;3514,044189;38,95225143;1575
73777;3,10E-03;3514,044189;37,45098495;1575
73760;3,50E-03;3514,044189;35,94972229;1612,5
73763;1,13E-03;3514,044189;37,45098495;1612,5
74490;6,46E-03;3514,044189;38,95225143;1612,5
73619;2,29E-03;3514,044189;35,94972229;1650
73697;6,61E-03;3514,044189;38,95225143;1650
73764;1,67E-03;3514,044189;37,45098495;1650
74507;1,42E-03;3514,044189;37,45098495;1687,5
74509;2,71E-03;3514,044189;38,95225143;1687,5
74545;3,84E-03;3514,044189;35,94972229;1687,5
73618;8,79E-03;3514,044189;35,94972229;1725
73696;2,37E-03;3514,044189;38,95225143;1725
74169;2,69E-03;3514,044189;37,45098495;1725
74177;7,61E-03;3514,044189;35,94972229;1762,5
74178;1,65E-03;3514,044189;37,45098495;1762,5
74187;4,92E-03;3514,044189;38,95225143;1762,5
73617;7,72E-03;3514,044189;35,94972229;1800
73695;7,44E-03;3514,044189;38,95225143;1800
73900;1,46E-03;3514,044189;37,45098495;1800
73895;6,85E-03;3514,044189;35,94972229;1837,5
73896;2,57E-03;3514,044189;37,45098495;1837,5
73901;8,39E-03;3514,044189;38,95225143;1837,5
73616;6,53E-03;3514,044189;35,94972229;1875
73694;9,00E-03;3514,044189;38,95225143;1875
73897;5,31E-03;3514,044189;37,45098495;1875
74066;6,38E-03;3514,044189;38,95225143;1912,5
74067;2,54E-03;3514,044189;37,45098495;1912,5
74328;3,75E-03;3514,044189;35,94972229;1912,5
73615;3,23E-03;3514,044189;35,94972229;1950
73693;7,93E-03;3514,044189;38,95225143;1950
74205;2,36E-03;3514,044189;37,45098495;1950
73978;5,15E-03;3514,044189;35,94972229;1987,500122
74517;7,34E-03;3514,044189;38,95225143;1987,500122
74540;2,04E-03;3514,044189;37,45098495;1987,500122
73614;4,56E-03;3514,044189;35,94972229;2025,000122
73692;6,98E-03;3514,044189;38,95225143;2025,000122
74375;2,41E-03;3514,044189;37,45098495;2025,000122
73984;7,78E-03;3514,044189;38,95225143;2062,5
74378;4,74E-03;3514,044189;35,94972229;2062,5
74387;4,16E-03;3514,044189;37,45098495;2062,5
73613;7,01E-03;3514,044189;35,94972229;2100
73691;1,18E-02;3514,044189;38,95225143;2100
74388;7,12E-03;3514,044189;37,45098495;2100
74117;5,48E-03;3514,044189;35,94972229;2137,499756
74119;7,32E-03;3514,044189;37,45098495;2137,499756
74472;8,37E-03;3514,044189;38,95225143;2137,499756
73612;6,59E-03;3514,044189;35,94972229;2175
73690;8,74E-03;3514,044189;38,95225143;2175
74120;3,03E-03;3514,044189;37,45098495;2175
74188;6,47E-03;3514,044189;35,94972229;2212,5
74381;7,98E-03;3514,044189;38,95225143;2212,5
74499;2,53E-03;3514,044189;37,45098495;2212,5
73611;6,78E-03;3514,044189;35,94972229;2250
73689;9,14E-03;3514,044189;38,95225143;2250
74429;1,94E-03;3514,044189;37,45098495;2250
74428;6,91E-03;3514,044189;35,94972229;2287,5
74430;3,19E-03;3514,044189;37,45098495;2287,5
74451;8,24E-03;3514,044189;38,95225143;2287,5
73610;5,43E-03;3514,044189;35,94972229;2325
73688;7,63E-03;3514,044189;38,95225143;2325
74303;2,48E-03;3514,044189;37,45098495;2325
74298;4,85E-03;3514,044189;35,94972229;2362,500244
74304;5,31E-03;3514,044189;38,95225143;2362,500244
74305;1,06E-03;3514,044189;37,45098495;2362,500244
73609;7,03E-03;3514,044189;35,94972229;2400
73687;4,07E-03;3514,044189;38,95225143;2400
74277;5,62E-04;3514,044189;37,45098495;2400
