Node  ,stress,X,Y,Z
92219  ,2.001e-02   ,300  ,1410.5  ,-76.5
92220  ,2.253e-02   ,300  ,1412  ,-76.5
92221  ,2.009e-02   ,300  ,1413.6  ,-76.5
92222  ,1.920e-02   ,300  ,1415.1  ,-76.5
92223  ,2.103e-02   ,300  ,1416.7  ,-76.5
92224  ,1.841e-02   ,300  ,1418.2  ,-76.5
92225  ,2.025e-02   ,300  ,1419.8  ,-76.5
92226  ,2.054e-02   ,300  ,1421.3  ,-76.5
92227  ,1.858e-02   ,300  ,1422.8  ,-76.5
92228  ,1.780e-02   ,300  ,1424.4  ,-76.5
92229  ,1.784e-02   ,300  ,1425.9  ,-76.5
92230  ,1.866e-02   ,300  ,1427.5  ,-76.5
92231  ,1.527e-02   ,300  ,1429  ,-76.5
92232  ,1.675e-02   ,300  ,1430.6  ,-76.5
92233  ,1.588e-02   ,300  ,1432.1  ,-76.5
92234  ,1.538e-02   ,300  ,1433.6  ,-76.5
92235  ,1.613e-02   ,300  ,1435.2  ,-76.5
92236  ,1.376e-02   ,300  ,1436.7  ,-76.5
92237  ,1.775e-02   ,300  ,1438.3  ,-76.5
92238  ,1.490e-02   ,300  ,1439.8  ,-76.5
92239  ,1.343e-02   ,300  ,1441.4  ,-76.5
92240  ,1.250e-02   ,300  ,1442.9  ,-76.5
92241  ,1.584e-02   ,300  ,1444.4  ,-76.5
92242  ,1.127e-02   ,300  ,1446  ,-76.5
92243  ,1.423e-02   ,300  ,1447.5  ,-76.5
92244  ,1.102e-02   ,300  ,1449.1  ,-76.5
92245  ,1.402e-02   ,300  ,1450.6  ,-76.5
92246  ,1.151e-02   ,300  ,1452.2  ,-76.5
92247  ,1.255e-02   ,300  ,1453.7  ,-76.5
92248  ,1.216e-02   ,300  ,1455.2  ,-76.5
92249  ,1.098e-02   ,300  ,1456.8  ,-76.5
92250  ,1.116e-02   ,300  ,1458.3  ,-76.5
92251  ,1.018e-02   ,300  ,1459.9  ,-76.5
92252  ,1.167e-02   ,300  ,1461.4  ,-76.5
92253  ,1.042e-02   ,300  ,1463  ,-76.5
92254  ,1.007e-02   ,300  ,1464.5  ,-76.5
92255  ,9.947e-03   ,300  ,1466  ,-76.5
92256  ,9.911e-03   ,300  ,1467.6  ,-76.5
92257  ,9.789e-03   ,300  ,1469.1  ,-76.5
92258  ,7.843e-03   ,300  ,1470.7  ,-76.5
92259  ,9.620e-03   ,300  ,1472.2  ,-76.5
92260  ,8.421e-03   ,300  ,1473.8  ,-76.5
92261  ,9.000e-03   ,300  ,1475.3  ,-76.5
92262  ,8.805e-03   ,300  ,1476.9  ,-76.5
92263  ,1.042e-02   ,300  ,1478.4  ,-76.5
92264  ,8.518e-03   ,300  ,1479.9  ,-76.5
92265  ,9.541e-03   ,300  ,1481.5  ,-76.5
92266  ,9.083e-03   ,300  ,1483  ,-76.5
92267  ,9.572e-03   ,300  ,1484.6  ,-76.5
92268  ,7.515e-03   ,300  ,1486.1  ,-76.5
92269  ,7.777e-03   ,300  ,1487.7  ,-76.5
