Noeud  ,Valeur (N/m^2)  ,X (mm)  ,Y (mm)  ,Z (mm)
38  ,2.851e+07   ,3000  ,3200  ,-25
39  ,2.753e+07   ,3000  ,3400  ,-25
40  ,2.865e+07   ,3000  ,3600  ,-25
41  ,2.825e+07   ,3000  ,3800  ,-25
42  ,2.849e+07   ,3000  ,4000  ,-25
43  ,2.833e+07   ,3000  ,4200  ,-25
44  ,2.810e+07   ,3000  ,4400  ,-25
45  ,2.845e+07   ,3000  ,4600  ,-25
46  ,2.770e+07   ,3000  ,4800  ,-25
47  ,2.864e+07   ,3000  ,5000  ,-25
48  ,2.851e+07   ,3000  ,5200  ,-25
49  ,2.817e+07   ,3000  ,5400  ,-25
50  ,2.830e+07   ,3000  ,5600  ,-25
51  ,2.838e+07   ,3000  ,5800  ,-25
52  ,2.858e+07   ,3000  ,6000  ,-25
53  ,2.760e+07   ,3000  ,6200  ,-25
54  ,2.876e+07   ,3000  ,6400  ,-25
55  ,2.835e+07   ,3000  ,6600  ,-25
56  ,2.837e+07   ,3000  ,6800  ,-25
57  ,2.806e+07   ,3000  ,7000  ,-25
58  ,2.861e+07   ,3000  ,7200  ,-25
59  ,2.862e+07   ,3000  ,7400  ,-25
60  ,2.874e+07   ,3000  ,7600  ,-25
61  ,2.876e+07   ,3000  ,7800  ,-25
62  ,2.868e+07   ,3000  ,8000  ,-25
63  ,2.806e+07   ,3000  ,8200  ,-25
64  ,2.796e+07   ,3000  ,8400  ,-25
65  ,2.820e+07   ,3000  ,8600  ,-25
66  ,2.734e+07   ,3000  ,8800  ,-25
67  ,2.603e+07   ,3000  ,9000  ,-25
68  ,2.454e+07   ,3000  ,9200  ,-25
69  ,2.348e+07   ,3000  ,9400  ,-25
70  ,1.951e+07   ,3000  ,9600  ,-25
71  ,1.722e+07   ,3000  ,9800  ,-25
72  ,3.578e+07   ,1714.3  ,0  ,-25
73  ,3.502e+07   ,1928.6  ,0  ,-25
74  ,3.355e+07   ,2142.9  ,0  ,-25
75  ,3.247e+07   ,2357.1  ,0  ,-25
76  ,2.749e+07   ,2571.4  ,0  ,-25
77  ,1.866e+07   ,2785.7  ,0  ,-25
78  ,1.514e+07   ,-1.1776E-12  ,200  ,-25
79  ,2.014e+07   ,-1.1776E-12  ,400  ,-25
80  ,2.335e+07   ,-1.1776E-12  ,600  ,-25
81  ,2.464e+07   ,-1.1776E-12  ,800  ,-25
82  ,2.544e+07   ,-1.1776E-12  ,1000  ,-25
83  ,2.717e+07   ,-1.1776E-12  ,1200  ,-25
84  ,2.759e+07   ,-1.1776E-12  ,1400  ,-25
85  ,2.810e+07   ,-1.1776E-12  ,1600  ,-25
86  ,2.759e+07   ,-1.1776E-12  ,1800  ,-25
87  ,2.892e+07   ,-1.1776E-12  ,2000  ,-25
88  ,2.858e+07   ,-1.1776E-12  ,2200  ,-25
89  ,2.777e+07   ,-1.1776E-12  ,2400  ,-25
90  ,2.850e+07   ,-1.1776E-12  ,2600  ,-25
91  ,2.791e+07   ,-1.1776E-12  ,2800  ,-25
92  ,2.874e+07   ,-1.1776E-12  ,3000  ,-25
93  ,2.794e+07   ,-1.1776E-12  ,3200  ,-25
94  ,2.872e+07   ,-1.1776E-12  ,3400  ,-25
95  ,2.843e+07   ,-1.1776E-12  ,3600  ,-25
96  ,2.838e+07   ,-1.1776E-12  ,3800  ,-25
97  ,2.784e+07   ,-1.1776E-12  ,4000  ,-25
98  ,2.859e+07   ,-1.1776E-12  ,4200  ,-25
99  ,2.831e+07   ,-1.1776E-12  ,4400  ,-25
100  ,2.767e+07   ,-1.1776E-12  ,4600  ,-25
101  ,2.880e+07   ,-1.1776E-12  ,4800  ,-25
102  ,2.837e+07   ,-1.1776E-12  ,5000  ,-25
103  ,2.742e+07   ,-1.1776E-12  ,5200  ,-25
104  ,2.876e+07   ,-1.1776E-12  ,5400  ,-25
105  ,2.837e+07   ,-1.1776E-12  ,5600  ,-25
106  ,2.796e+07   ,-1.1776E-12  ,5800  ,-25
107  ,2.788e+07   ,-1.1776E-12  ,6000  ,-25
108  ,2.863e+07   ,-1.1776E-12  ,6200  ,-25
109  ,2.796e+07   ,-1.1776E-12  ,6400  ,-25
110  ,2.833e+07   ,-1.1776E-12  ,6600  ,-25
111  ,2.821e+07   ,-1.1776E-12  ,6800  ,-25
112  ,2.817e+07   ,-1.1776E-12  ,7000  ,-25
113  ,2.813e+07   ,-1.1776E-12  ,7200  ,-25
114  ,2.806e+07   ,-1.1776E-12  ,7400  ,-25
115  ,2.805e+07   ,-1.1776E-12  ,7600  ,-25
116  ,2.794e+07   ,-1.1776E-12  ,7800  ,-25
117  ,2.714e+07   ,-1.1776E-12  ,8000  ,-25
118  ,2.768e+07   ,-1.1776E-12  ,8200  ,-25
119  ,2.730e+07   ,-1.1776E-12  ,8400  ,-25
120  ,2.641e+07   ,-1.1776E-12  ,8600  ,-25
121  ,2.561e+07   ,-1.1776E-12  ,8800  ,-25
122  ,2.447e+07   ,-1.1776E-12  ,9000  ,-25
123  ,2.292e+07   ,-1.1776E-12  ,9200  ,-25
124  ,1.995e+07   ,-1.1776E-12  ,9400  ,-25
125  ,1.569e+07   ,-1.1776E-12  ,9600  ,-25
126  ,1.194e+07   ,-1.1776E-12  ,9800  ,-25
127  ,1.811e+07   ,200  ,10000  ,-25
128  ,2.981e+07   ,400  ,10000  ,-25
129  ,3.475e+07   ,600  ,10000  ,-25
130  ,3.577e+07   ,800  ,10000  ,-25
131  ,3.587e+07   ,1000  ,10000  ,-25
132  ,3.740e+07   ,1200  ,10000  ,-25
133  ,3.601e+07   ,1400  ,10000  ,-25
134  ,3.531e+07   ,1600  ,10000  ,-25
135  ,3.399e+07   ,1800  ,10000  ,-25
136  ,3.352e+07   ,2000  ,10000  ,-25
137  ,3.202e+07   ,2200  ,10000  ,-25
138  ,3.038e+07   ,2400  ,10000  ,-25
139  ,2.665e+07   ,2600  ,10000  ,-25
140  ,1.790e+07   ,2800  ,10000  ,-25
141  ,2.332e+07   ,2813.7  ,312.27  ,-25
142  ,2.549e+07   ,2812.6  ,492.89  ,-25
143  ,2.712e+07   ,2826.8  ,700  ,-25
144  ,2.855e+07   ,2826.8  ,900  ,-25
145  ,2.920e+07   ,2826.8  ,1100  ,-25
146  ,2.973e+07   ,2826.8  ,1300  ,-25
147  ,2.963e+07   ,2826.8  ,1500  ,-25
148  ,2.982e+07   ,173.21  ,2300  ,-25
149  ,2.992e+07   ,173.21  ,2500  ,-25
150  ,2.971e+07   ,173.21  ,2700  ,-25
151  ,2.972e+07   ,173.21  ,2900  ,-25
152  ,2.988e+07   ,173.21  ,3100  ,-25
153  ,3.005e+07   ,173.21  ,3300  ,-25
154  ,3.005e+07   ,173.21  ,3500  ,-25
155  ,3.002e+07   ,173.21  ,3700  ,-25
156  ,3.004e+07   ,173.21  ,3900  ,-25
157  ,2.963e+07   ,173.21  ,4100  ,-25
158  ,3.005e+07   ,173.21  ,4500  ,-25
159  ,2.981e+07   ,2826.8  ,4700  ,-25
160  ,2.977e+07   ,173.21  ,4700  ,-25
161  ,2.988e+07   ,173.21  ,4900  ,-25
162  ,2.984e+07   ,2826.8  ,5300  ,-25
163  ,2.973e+07   ,173.21  ,5300  ,-25
164  ,2.971e+07   ,173.21  ,5700  ,-25
165  ,3.021e+07   ,2826.8  ,5900  ,-25
166  ,2.962e+07   ,173.21  ,5900  ,-25
167  ,2.995e+07   ,2826.8  ,6300  ,-25
168  ,2.957e+07   ,173.21  ,6500  ,-25
169  ,2.967e+07   ,173.21  ,6900  ,-25
170  ,2.968e+07   ,173.21  ,7100  ,-25
171  ,3.020e+07   ,2826.8  ,7300  ,-25
172  ,2.969e+07   ,173.21  ,7300  ,-25
173  ,2.993e+07   ,173.21  ,7500  ,-25
174  ,2.990e+07   ,173.21  ,7700  ,-25
175  ,2.998e+07   ,173.21  ,7900  ,-25
176  ,2.953e+07   ,173.21  ,8100  ,-25
177  ,2.973e+07   ,173.21  ,8300  ,-25
178  ,2.898e+07   ,173.21  ,8500  ,-25
179  ,3.836e+07   ,1300  ,9826.8  ,-25
180  ,3.678e+07   ,700  ,9826.8  ,-25
181  ,3.230e+07   ,491.39  ,9816.8  ,-25
182  ,2.258e+07   ,173.21  ,9500  ,-25
183  ,2.249e+07   ,277.99  ,9823.5  ,-25
184  ,3.881e+07   ,1607.1  ,170.09  ,-25
185  ,3.805e+07   ,1821.4  ,170.09  ,-25
186  ,3.735e+07   ,2035.7  ,170.09  ,-25
187  ,3.589e+07   ,2250  ,170.09  ,-25
188  ,3.260e+07   ,2465.3  ,171.46  ,-25
189  ,2.536e+07   ,2678.6  ,170.09  ,-25
190  ,2.973e+07   ,2826.8  ,6500  ,-25
191  ,3.029e+07   ,2826.8  ,2300  ,-25
192  ,2.979e+07   ,2826.8  ,2100  ,-25
193  ,1.948e+07   ,186.31  ,312.27  ,-25
194  ,2.968e+07   ,2826.8  ,1900  ,-25
195  ,2.307e+07   ,187.42  ,492.89  ,-25
196  ,2.483e+07   ,173.21  ,700  ,-25
197  ,2.621e+07   ,173.21  ,900  ,-25
198  ,2.960e+07   ,2826.8  ,1700  ,-25
199  ,2.325e+07   ,321.43  ,170.09  ,-25
200  ,3.559e+07   ,1178.6  ,170.09  ,-25
201  ,2.852e+07   ,534.76  ,171.49  ,-25
202  ,3.182e+07   ,750  ,170.09  ,-25
203  ,3.826e+07   ,1392.9  ,170.09  ,-25
204  ,3.425e+07   ,964.29  ,170.09  ,-25
205  ,2.750e+07   ,173.21  ,1100  ,-25
206  ,2.858e+07   ,173.21  ,1300  ,-25
207  ,2.875e+07   ,173.21  ,1500  ,-25
208  ,2.911e+07   ,173.21  ,1700  ,-25
209  ,2.960e+07   ,173.21  ,1900  ,-25
210  ,2.991e+07   ,173.21  ,2100  ,-25
211  ,2.983e+07   ,2826.8  ,2500  ,-25
212  ,2.992e+07   ,2826.8  ,2700  ,-25
213  ,2.970e+07   ,2826.8  ,2900  ,-25
214  ,3.016e+07   ,2826.8  ,3100  ,-25
215  ,2.993e+07   ,2826.8  ,3300  ,-25
216  ,2.983e+07   ,2826.8  ,3500  ,-25
217  ,2.958e+07   ,2826.8  ,3700  ,-25
218  ,2.969e+07   ,2826.8  ,3900  ,-25
219  ,2.977e+07   ,2826.8  ,4100  ,-25
220  ,2.984e+07   ,2826.8  ,4300  ,-25
221  ,3.017e+07   ,173.21  ,4300  ,-25
222  ,2.972e+07   ,2826.8  ,4500  ,-25
223  ,3.025e+07   ,2826.8  ,4900  ,-25
224  ,2.964e+07   ,2826.8  ,5100  ,-25
225  ,2.993e+07   ,173.21  ,5100  ,-25
226  ,3.011e+07   ,2826.8  ,5500  ,-25
227  ,3.004e+07   ,173.21  ,5500  ,-25
228  ,2.970e+07   ,2826.8  ,5700  ,-25
229  ,2.995e+07   ,2826.8  ,6100  ,-25
230  ,2.983e+07   ,173.21  ,6100  ,-25
231  ,2.969e+07   ,173.21  ,6300  ,-25
232  ,2.995e+07   ,2826.8  ,6700  ,-25
233  ,2.967e+07   ,173.21  ,6700  ,-25
234  ,2.983e+07   ,2826.8  ,6900  ,-25
235  ,3.019e+07   ,2826.8  ,7100  ,-25
236  ,2.999e+07   ,2826.8  ,7500  ,-25
237  ,3.010e+07   ,2826.8  ,7700  ,-25
238  ,2.971e+07   ,2826.8  ,7900  ,-25
239  ,3.009e+07   ,2826.8  ,8100  ,-25
240  ,2.930e+07   ,2826.8  ,8300  ,-25
241  ,2.920e+07   ,2826.8  ,8500  ,-25
242  ,2.825e+07   ,2826.8  ,8700  ,-25
243  ,2.754e+07   ,2826.8  ,8900  ,-25
244  ,2.535e+07   ,2826.8  ,9300  ,-25
245  ,2.271e+07   ,2818  ,9505.8  ,-25
246  ,2.105e+07   ,2825.9  ,9696.9  ,-25
247  ,2.628e+07   ,2826.8  ,9100  ,-25
248  ,1.816e+07   ,168.9  ,9694  ,-25
249  ,2.814e+07   ,173.21  ,8900  ,-25
250  ,2.535e+07   ,173.21  ,9300  ,-25
251  ,2.695e+07   ,173.21  ,9100  ,-25
252  ,3.863e+07   ,900  ,9826.8  ,-25
253  ,3.863e+07   ,1100  ,9826.8  ,-25
254  ,2.860e+07   ,173.21  ,8700  ,-25
255  ,3.792e+07   ,1500  ,9826.8  ,-25
256  ,3.669e+07   ,1700  ,9826.8  ,-25
257  ,3.534e+07   ,1900  ,9826.8  ,-25
258  ,3.350e+07   ,2100  ,9826.8  ,-25
259  ,3.180e+07   ,2300  ,9826.8  ,-25
260  ,2.789e+07   ,2502.1  ,9825.6  ,-25
261  ,2.269e+07   ,2720.9  ,9828.1  ,-25
262  ,2.466e+07   ,2620.2  ,9638.2  ,-25
263  ,2.824e+07   ,2399.7  ,9655  ,-25
264  ,3.106e+07   ,2200  ,9653.6  ,-25
265  ,3.313e+07   ,2000  ,9653.6  ,-25
266  ,3.491e+07   ,1800  ,9653.6  ,-25
267  ,3.613e+07   ,1600  ,9653.6  ,-25
268  ,3.749e+07   ,1000  ,9653.6  ,-25
269  ,2.871e+07   ,346.41  ,9200  ,-25
270  ,2.937e+07   ,346.41  ,9000  ,-25
271  ,2.963e+07   ,346.41  ,8800  ,-25
272  ,2.574e+07   ,2653.6  ,9200  ,-25
273  ,2.459e+07   ,2651.9  ,9407.3  ,-25
274  ,2.681e+07   ,2653.6  ,9000  ,-25
275  ,2.764e+07   ,2653.6  ,8800  ,-25
276  ,2.830e+07   ,2653.6  ,8600  ,-25
277  ,2.876e+07   ,2653.6  ,8400  ,-25
278  ,2.907e+07   ,2653.6  ,8200  ,-25
279  ,2.928e+07   ,2653.6  ,8000  ,-25
280  ,2.944e+07   ,2653.6  ,7800  ,-25
281  ,2.952e+07   ,2653.6  ,7600  ,-25
282  ,2.957e+07   ,2653.6  ,7000  ,-25
283  ,2.958e+07   ,2653.6  ,6800  ,-25
284  ,2.932e+07   ,346.41  ,6200  ,-25
285  ,2.946e+07   ,2653.6  ,5600  ,-25
286  ,2.943e+07   ,2653.6  ,5000  ,-25
287  ,2.941e+07   ,2653.6  ,4400  ,-25
288  ,2.940e+07   ,2653.6  ,4200  ,-25
289  ,2.939e+07   ,2653.6  ,4000  ,-25
290  ,2.941e+07   ,2653.6  ,3800  ,-25
291  ,2.940e+07   ,2653.6  ,3600  ,-25
292  ,2.944e+07   ,2653.6  ,3400  ,-25
293  ,2.944e+07   ,2653.6  ,3200  ,-25
294  ,2.948e+07   ,2653.6  ,3000  ,-25
295  ,2.953e+07   ,2653.6  ,2800  ,-25
296  ,2.958e+07   ,2653.6  ,2600  ,-25
297  ,2.914e+07   ,346.41  ,2000  ,-25
298  ,2.892e+07   ,346.41  ,1800  ,-25
299  ,2.860e+07   ,346.41  ,1600  ,-25
300  ,2.813e+07   ,346.41  ,1400  ,-25
301  ,2.754e+07   ,346.41  ,1200  ,-25
302  ,3.152e+07   ,857.14  ,340.18  ,-25
303  ,2.897e+07   ,641.29  ,340.67  ,-25
304  ,3.367e+07   ,1071.4  ,340.18  ,-25
305  ,3.548e+07   ,1285.7  ,340.18  ,-25
306  ,2.471e+07   ,403.87  ,360.84  ,-25
307  ,2.674e+07   ,346.41  ,1000  ,-25
308  ,2.578e+07   ,346.41  ,800  ,-25
309  ,2.494e+07   ,349.56  ,590.87  ,-25
310  ,2.997e+07   ,2653.6  ,1800  ,-25
311  ,2.986e+07   ,2653.6  ,2000  ,-25
312  ,2.975e+07   ,2653.6  ,2200  ,-25
313  ,2.967e+07   ,2653.6  ,2400  ,-25
314  ,2.956e+07   ,2653.6  ,6600  ,-25
315  ,2.933e+07   ,2596.1  ,360.83  ,-25
316  ,3.349e+07   ,2358.7  ,340.64  ,-25
317  ,3.587e+07   ,2142.9  ,340.18  ,-25
318  ,3.671e+07   ,1928.6  ,340.18  ,-25
319  ,3.715e+07   ,1714.3  ,340.18  ,-25
320  ,3.706e+07   ,1500  ,340.18  ,-25
321  ,2.592e+07   ,362.07  ,9619.7  ,-25
322  ,2.747e+07   ,344.98  ,9399.7  ,-25
323  ,3.643e+07   ,800  ,9653.6  ,-25
324  ,3.307e+07   ,592.73  ,9651.9  ,-25
325  ,3.722e+07   ,1400  ,9653.6  ,-25
326  ,3.755e+07   ,1200  ,9653.6  ,-25
327  ,2.966e+07   ,346.41  ,8600  ,-25
328  ,2.970e+07   ,346.41  ,8400  ,-25
329  ,2.966e+07   ,346.41  ,8200  ,-25
330  ,2.959e+07   ,346.41  ,8000  ,-25
331  ,2.954e+07   ,346.41  ,7800  ,-25
332  ,2.947e+07   ,346.41  ,7600  ,-25
333  ,2.941e+07   ,346.41  ,7400  ,-25
334  ,2.957e+07   ,2653.6  ,7400  ,-25
335  ,2.957e+07   ,2653.6  ,7200  ,-25
336  ,2.937e+07   ,346.41  ,7200  ,-25
337  ,2.936e+07   ,346.41  ,7000  ,-25
338  ,2.932e+07   ,346.41  ,6800  ,-25
339  ,2.933e+07   ,346.41  ,6600  ,-25
340  ,2.933e+07   ,346.41  ,6400  ,-25
341  ,2.952e+07   ,2653.6  ,6400  ,-25
342  ,2.953e+07   ,2653.6  ,6200  ,-25
343  ,2.933e+07   ,346.41  ,6000  ,-25
344  ,2.950e+07   ,2653.6  ,6000  ,-25
345  ,2.949e+07   ,2653.6  ,5800  ,-25
346  ,2.935e+07   ,346.41  ,5800  ,-25
347  ,2.934e+07   ,346.41  ,5600  ,-25
348  ,2.935e+07   ,346.41  ,5400  ,-25
349  ,2.938e+07   ,346.41  ,5200  ,-25
350  ,2.946e+07   ,2653.6  ,5400  ,-25
351  ,2.943e+07   ,2653.6  ,5200  ,-25
352  ,2.937e+07   ,346.41  ,5000  ,-25
353  ,2.938e+07   ,346.41  ,4800  ,-25
354  ,2.942e+07   ,2653.6  ,4800  ,-25
355  ,2.940e+07   ,2653.6  ,4600  ,-25
356  ,2.941e+07   ,346.41  ,4600  ,-25
357  ,2.941e+07   ,346.41  ,4400  ,-25
358  ,2.943e+07   ,346.41  ,4200  ,-25
359  ,2.944e+07   ,346.41  ,4000  ,-25
360  ,2.946e+07   ,346.41  ,3800  ,-25
361  ,2.946e+07   ,346.41  ,3600  ,-25
362  ,2.948e+07   ,346.41  ,3400  ,-25
363  ,2.949e+07   ,346.41  ,3200  ,-25
364  ,2.948e+07   ,346.41  ,3000  ,-25
365  ,2.949e+07   ,346.41  ,2800  ,-25
366  ,2.946e+07   ,346.41  ,2600  ,-25
367  ,2.941e+07   ,346.41  ,2400  ,-25
368  ,2.929e+07   ,346.41  ,2200  ,-25
369  ,3.006e+07   ,2653.6  ,1600  ,-25
370  ,3.006e+07   ,2653.6  ,1400  ,-25
371  ,3.001e+07   ,2653.6  ,1200  ,-25
372  ,2.987e+07   ,2653.6  ,1000  ,-25
373  ,2.936e+07   ,2653.6  ,800  ,-25
374  ,2.865e+07   ,2650.4  ,590.87  ,-25
375  ,1.696e+07   ,135.25  ,152.18  ,-25
376  ,1.892e+07   ,2864.8  ,152.18  ,-25
377  ,3.106e+07   ,2469  ,513.43  ,-25
378  ,3.085e+07   ,2493.6  ,707.15  ,-25
379  ,3.107e+07   ,2480.4  ,900  ,-25
380  ,3.106e+07   ,2480.4  ,1100  ,-25
381  ,3.093e+07   ,2480.4  ,1300  ,-25
382  ,3.067e+07   ,2480.4  ,1500  ,-25
383  ,2.922e+07   ,519.62  ,2300  ,-25
384  ,2.931e+07   ,519.62  ,2500  ,-25
385  ,2.935e+07   ,519.62  ,2700  ,-25
386  ,2.937e+07   ,519.62  ,2900  ,-25
387  ,2.938e+07   ,519.62  ,3100  ,-25
388  ,2.938e+07   ,519.62  ,3300  ,-25
389  ,2.937e+07   ,519.62  ,3500  ,-25
390  ,2.936e+07   ,519.62  ,3700  ,-25
391  ,2.935e+07   ,519.62  ,3900  ,-25
392  ,2.933e+07   ,519.62  ,4100  ,-25
393  ,2.932e+07   ,519.62  ,4300  ,-25
394  ,2.931e+07   ,519.62  ,4500  ,-25
395  ,2.931e+07   ,2480.4  ,4700  ,-25
396  ,2.930e+07   ,519.62  ,4700  ,-25
397  ,2.928e+07   ,519.62  ,4900  ,-25
398  ,2.934e+07   ,2480.4  ,5300  ,-25
399  ,2.928e+07   ,519.62  ,5100  ,-25
400  ,2.926e+07   ,519.62  ,5300  ,-25
401  ,2.925e+07   ,519.62  ,5500  ,-25
402  ,2.925e+07   ,519.62  ,5700  ,-25
403  ,2.938e+07   ,2480.4  ,5900  ,-25
404  ,2.924e+07   ,519.62  ,5900  ,-25
405  ,2.940e+07   ,2480.4  ,6100  ,-25
406  ,2.942e+07   ,2480.4  ,6300  ,-25
407  ,2.925e+07   ,519.62  ,6500  ,-25
408  ,2.927e+07   ,519.62  ,6700  ,-25
409  ,2.930e+07   ,519.62  ,6900  ,-25
410  ,2.935e+07   ,519.62  ,7100  ,-25
411  ,2.945e+07   ,2480.4  ,7300  ,-25
412  ,2.942e+07   ,519.62  ,7300  ,-25
413  ,2.951e+07   ,519.62  ,7500  ,-25
414  ,2.965e+07   ,519.62  ,7700  ,-25
415  ,2.978e+07   ,519.62  ,7900  ,-25
416  ,2.999e+07   ,519.62  ,8100  ,-25
417  ,3.020e+07   ,519.62  ,8300  ,-25
418  ,3.047e+07   ,519.62  ,8500  ,-25
419  ,3.665e+07   ,1300  ,9480.4  ,-25
420  ,3.367e+07   ,692.59  ,9471  ,-25
421  ,3.061e+07   ,506.14  ,9484.2  ,-25
422  ,3.614e+07   ,1607.1  ,510.26  ,-25
423  ,3.607e+07   ,1821.4  ,510.26  ,-25
424  ,3.568e+07   ,2035.7  ,510.26  ,-25
425  ,3.417e+07   ,2249.4  ,508.79  ,-25
426  ,2.944e+07   ,2480.4  ,6500  ,-25
427  ,2.978e+07   ,2480.4  ,2300  ,-25
428  ,2.997e+07   ,2480.4  ,2100  ,-25
429  ,2.712e+07   ,531.01  ,513.43  ,-25
430  ,3.044e+07   ,2480.4  ,1700  ,-25
431  ,3.017e+07   ,2480.4  ,1900  ,-25
432  ,2.636e+07   ,506.42  ,707.15  ,-25
433  ,2.702e+07   ,519.62  ,900  ,-25
434  ,3.527e+07   ,1392.9  ,510.26  ,-25
435  ,3.369e+07   ,1178.6  ,510.26  ,-25
436  ,3.181e+07   ,964.29  ,510.26  ,-25
437  ,2.971e+07   ,750.58  ,508.79  ,-25
438  ,2.760e+07   ,519.62  ,1100  ,-25
439  ,2.801e+07   ,519.62  ,1300  ,-25
440  ,2.844e+07   ,519.62  ,1500  ,-25
441  ,2.877e+07   ,519.62  ,1700  ,-25
442  ,2.910e+07   ,519.62  ,2100  ,-25
443  ,2.896e+07   ,519.62  ,1900  ,-25
444  ,2.965e+07   ,2480.4  ,2500  ,-25
445  ,2.954e+07   ,2480.4  ,2700  ,-25
446  ,2.945e+07   ,2480.4  ,2900  ,-25
447  ,2.939e+07   ,2480.4  ,3100  ,-25
448  ,2.935e+07   ,2480.4  ,3300  ,-25
449  ,2.932e+07   ,2480.4  ,3500  ,-25
450  ,2.930e+07   ,2480.4  ,3700  ,-25
451  ,2.929e+07   ,2480.4  ,3900  ,-25
452  ,2.929e+07   ,2480.4  ,4100  ,-25
453  ,2.929e+07   ,2480.4  ,4300  ,-25
454  ,2.930e+07   ,2480.4  ,4500  ,-25
455  ,2.931e+07   ,2480.4  ,4900  ,-25
456  ,2.932e+07   ,2480.4  ,5100  ,-25
457  ,2.935e+07   ,2480.4  ,5500  ,-25
458  ,2.936e+07   ,2480.4  ,5700  ,-25
459  ,2.924e+07   ,519.62  ,6300  ,-25
460  ,2.924e+07   ,519.62  ,6100  ,-25
461  ,2.946e+07   ,2480.4  ,6700  ,-25
462  ,2.946e+07   ,2480.4  ,6900  ,-25
463  ,2.945e+07   ,2480.4  ,7100  ,-25
464  ,2.942e+07   ,2480.4  ,7500  ,-25
465  ,2.936e+07   ,2480.4  ,7700  ,-25
466  ,2.925e+07   ,2480.4  ,7900  ,-25
467  ,2.909e+07   ,2480.4  ,8100  ,-25
468  ,2.888e+07   ,2480.4  ,8300  ,-25
469  ,2.858e+07   ,2480.4  ,8500  ,-25
470  ,2.815e+07   ,2480.4  ,8700  ,-25
471  ,2.761e+07   ,2480.4  ,8900  ,-25
472  ,2.708e+07   ,2467.9  ,9112.3  ,-25
473  ,2.658e+07   ,2471.1  ,9307.8  ,-25
474  ,2.643e+07   ,2484.3  ,9494  ,-25
475  ,3.078e+07   ,519.62  ,8700  ,-25
476  ,3.093e+07   ,519.62  ,8900  ,-25
477  ,3.140e+07   ,529  ,9304.5  ,-25
478  ,3.122e+07   ,532.09  ,9111.8  ,-25
479  ,3.674e+07   ,1100  ,9480.4  ,-25
480  ,3.570e+07   ,887.72  ,9467.5  ,-25
481  ,3.581e+07   ,1500  ,9480.4  ,-25
482  ,3.455e+07   ,1700  ,9480.4  ,-25
483  ,3.303e+07   ,1900  ,9480.4  ,-25
484  ,3.089e+07   ,2111.6  ,9467.4  ,-25
485  ,2.871e+07   ,2304.8  ,9471  ,-25
486  ,2.855e+07   ,2267.4  ,9266.8  ,-25
487  ,3.356e+07   ,732.63  ,9266.8  ,-25
488  ,3.094e+07   ,2021.1  ,9299.3  ,-25
489  ,3.295e+07   ,1801.5  ,9307  ,-25
490  ,3.415e+07   ,1600  ,9307.2  ,-25
491  ,3.532e+07   ,978.87  ,9299.4  ,-25
492  ,3.262e+07   ,696.19  ,9018.7  ,-25
493  ,3.190e+07   ,692.82  ,8800  ,-25
494  ,2.840e+07   ,2303.8  ,9018.7  ,-25
495  ,2.857e+07   ,2307.2  ,8800  ,-25
496  ,2.882e+07   ,2307.2  ,8600  ,-25
497  ,2.901e+07   ,2307.2  ,8400  ,-25
498  ,2.917e+07   ,2307.2  ,8200  ,-25
499  ,2.930e+07   ,2307.2  ,8000  ,-25
