Noeud  ,Valeur (N/m^2)  ,X (mm)  ,Y (mm)  ,Z (mm)
126  ,2.867e+06   ,-1.1776E-12  ,9800  ,-40
127  ,3.417e+06   ,200  ,10000  ,-40
128  ,5.023e+06   ,400  ,10000  ,-40
129  ,5.806e+06   ,600  ,10000  ,-40
130  ,6.610e+06   ,800  ,10000  ,-40
131  ,6.795e+06   ,1000  ,10000  ,-40
132  ,6.761e+06   ,1200  ,10000  ,-40
133  ,7.057e+06   ,1400  ,10000  ,-40
134  ,7.045e+06   ,1600  ,10000  ,-40
135  ,6.840e+06   ,1800  ,10000  ,-40
136  ,6.915e+06   ,2000  ,10000  ,-40
137  ,6.411e+06   ,2200  ,10000  ,-40
138  ,5.699e+06   ,2400  ,10000  ,-40
139  ,4.718e+06   ,2600  ,10000  ,-40
140  ,3.167e+06   ,2800  ,10000  ,-40
141  ,3.937e+06   ,2813.7  ,312.27  ,-40
142  ,4.500e+06   ,2812.6  ,492.89  ,-40
143  ,4.781e+06   ,2826.8  ,700  ,-40
144  ,5.182e+06   ,2826.8  ,900  ,-40
145  ,5.531e+06   ,2826.8  ,1100  ,-40
146  ,5.848e+06   ,2826.8  ,1300  ,-40
147  ,6.005e+06   ,2826.8  ,1500  ,-40
148  ,6.334e+06   ,173.21  ,2300  ,-40
149  ,6.322e+06   ,173.21  ,2500  ,-40
150  ,6.152e+06   ,173.21  ,2700  ,-40
151  ,6.216e+06   ,173.21  ,2900  ,-40
152  ,6.192e+06   ,173.21  ,3100  ,-40
153  ,6.172e+06   ,173.21  ,3300  ,-40
154  ,6.358e+06   ,173.21  ,3500  ,-40
155  ,6.364e+06   ,173.21  ,3700  ,-40
156  ,6.410e+06   ,173.21  ,3900  ,-40
157  ,6.204e+06   ,173.21  ,4100  ,-40
158  ,6.405e+06   ,173.21  ,4500  ,-40
159  ,6.174e+06   ,2826.8  ,4700  ,-40
160  ,6.396e+06   ,173.21  ,4700  ,-40
161  ,6.361e+06   ,173.21  ,4900  ,-40
162  ,6.221e+06   ,2826.8  ,5300  ,-40
163  ,6.177e+06   ,173.21  ,5300  ,-40
164  ,6.341e+06   ,173.21  ,5700  ,-40
165  ,6.173e+06   ,2826.8  ,5900  ,-40
166  ,6.361e+06   ,173.21  ,5900  ,-40
167  ,6.170e+06   ,2826.8  ,6300  ,-40
168  ,6.190e+06   ,173.21  ,6500  ,-40
169  ,6.162e+06   ,173.21  ,6900  ,-40
170  ,6.397e+06   ,173.21  ,7100  ,-40
171  ,6.100e+06   ,2826.8  ,7300  ,-40
172  ,6.341e+06   ,173.21  ,7300  ,-40
173  ,6.320e+06   ,173.21  ,7500  ,-40
174  ,6.353e+06   ,173.21  ,7700  ,-40
175  ,6.069e+06   ,173.21  ,7900  ,-40
176  ,6.270e+06   ,173.21  ,8100  ,-40
177  ,6.219e+06   ,173.21  ,8300  ,-40
178  ,6.160e+06   ,173.21  ,8500  ,-40
179  ,8.030e+06   ,1300  ,9826.8  ,-40
180  ,6.813e+06   ,700  ,9826.8  ,-40
181  ,5.841e+06   ,491.39  ,9816.8  ,-40
182  ,4.644e+06   ,173.21  ,9500  ,-40
183  ,4.487e+06   ,277.99  ,9823.5  ,-40
184  ,1.004e+07   ,1607.1  ,170.09  ,-40
185  ,7.780e+06   ,1821.4  ,170.09  ,-40
186  ,7.099e+06   ,2035.7  ,170.09  ,-40
187  ,6.714e+06   ,2250  ,170.09  ,-40
188  ,5.861e+06   ,2465.3  ,171.46  ,-40
189  ,4.436e+06   ,2678.6  ,170.09  ,-40
190  ,6.224e+06   ,2826.8  ,6500  ,-40
191  ,6.139e+06   ,2826.8  ,2300  ,-40
192  ,6.047e+06   ,2826.8  ,2100  ,-40
193  ,3.984e+06   ,186.31  ,312.27  ,-40
194  ,6.016e+06   ,2826.8  ,1900  ,-40
195  ,4.490e+06   ,187.42  ,492.89  ,-40
196  ,5.116e+06   ,173.21  ,700  ,-40
197  ,5.294e+06   ,173.21  ,900  ,-40
198  ,6.015e+06   ,2826.8  ,1700  ,-40
199  ,4.534e+06   ,321.43  ,170.09  ,-40
200  ,7.853e+06   ,1178.6  ,170.09  ,-40
201  ,5.651e+06   ,534.76  ,171.49  ,-40
202  ,6.442e+06   ,750  ,170.09  ,-40
203  ,1.004e+07   ,1392.9  ,170.09  ,-40
204  ,7.042e+06   ,964.29  ,170.09  ,-40
205  ,5.734e+06   ,173.21  ,1100  ,-40
206  ,5.752e+06   ,173.21  ,1300  ,-40
207  ,5.924e+06   ,173.21  ,1500  ,-40
208  ,5.954e+06   ,173.21  ,1700  ,-40
209  ,6.069e+06   ,173.21  ,1900  ,-40
210  ,6.323e+06   ,173.21  ,2100  ,-40
211  ,6.104e+06   ,2826.8  ,2500  ,-40
212  ,6.142e+06   ,2826.8  ,2700  ,-40
213  ,6.193e+06   ,2826.8  ,2900  ,-40
214  ,6.160e+06   ,2826.8  ,3100  ,-40
215  ,6.245e+06   ,2826.8  ,3300  ,-40
216  ,6.341e+06   ,2826.8  ,3500  ,-40
217  ,6.329e+06   ,2826.8  ,3700  ,-40
218  ,6.350e+06   ,2826.8  ,3900  ,-40
219  ,6.361e+06   ,2826.8  ,4100  ,-40
220  ,6.339e+06   ,2826.8  ,4300  ,-40
221  ,6.231e+06   ,173.21  ,4300  ,-40
222  ,6.272e+06   ,2826.8  ,4500  ,-40
223  ,6.356e+06   ,2826.8  ,4900  ,-40
224  ,6.168e+06   ,2826.8  ,5100  ,-40
225  ,6.167e+06   ,173.21  ,5100  ,-40
226  ,6.193e+06   ,2826.8  ,5500  ,-40
227  ,6.406e+06   ,173.21  ,5500  ,-40
228  ,6.195e+06   ,2826.8  ,5700  ,-40
229  ,6.326e+06   ,2826.8  ,6100  ,-40
230  ,6.169e+06   ,173.21  ,6100  ,-40
231  ,6.223e+06   ,173.21  ,6300  ,-40
232  ,6.183e+06   ,2826.8  ,6700  ,-40
233  ,6.188e+06   ,173.21  ,6700  ,-40
234  ,6.162e+06   ,2826.8  ,6900  ,-40
235  ,6.391e+06   ,2826.8  ,7100  ,-40
236  ,6.236e+06   ,2826.8  ,7500  ,-40
237  ,6.086e+06   ,2826.8  ,7700  ,-40
238  ,6.142e+06   ,2826.8  ,7900  ,-40
239  ,6.221e+06   ,2826.8  ,8100  ,-40
240  ,5.981e+06   ,2826.8  ,8300  ,-40
241  ,5.970e+06   ,2826.8  ,8500  ,-40
242  ,5.923e+06   ,2826.8  ,8700  ,-40
243  ,5.757e+06   ,2826.8  ,8900  ,-40
244  ,5.143e+06   ,2826.8  ,9300  ,-40
245  ,4.699e+06   ,2818  ,9505.8  ,-40
246  ,4.218e+06   ,2825.9  ,9696.9  ,-40
247  ,5.491e+06   ,2826.8  ,9100  ,-40
248  ,3.889e+06   ,168.9  ,9694  ,-40
249  ,5.814e+06   ,173.21  ,8900  ,-40
250  ,5.153e+06   ,173.21  ,9300  ,-40
251  ,5.599e+06   ,173.21  ,9100  ,-40
252  ,7.493e+06   ,900  ,9826.8  ,-40
253  ,7.857e+06   ,1100  ,9826.8  ,-40
254  ,5.991e+06   ,173.21  ,8700  ,-40
255  ,8.166e+06   ,1500  ,9826.8  ,-40
256  ,7.841e+06   ,1700  ,9826.8  ,-40
257  ,7.649e+06   ,1900  ,9826.8  ,-40
258  ,7.212e+06   ,2100  ,9826.8  ,-40
259  ,6.872e+06   ,2300  ,9826.8  ,-40
260  ,5.791e+06   ,2502.1  ,9825.6  ,-40
261  ,4.346e+06   ,2720.9  ,9828.1  ,-40
262  ,5.045e+06   ,2620.2  ,9638.2  ,-40
263  ,6.047e+06   ,2399.7  ,9655  ,-40
264  ,6.828e+06   ,2200  ,9653.6  ,-40
265  ,7.237e+06   ,2000  ,9653.6  ,-40
266  ,7.520e+06   ,1800  ,9653.6  ,-40
267  ,7.656e+06   ,1600  ,9653.6  ,-40
268  ,7.331e+06   ,1000  ,9653.6  ,-40
269  ,5.635e+06   ,346.41  ,9200  ,-40
270  ,5.769e+06   ,346.41  ,9000  ,-40
271  ,5.897e+06   ,346.41  ,8800  ,-40
272  ,5.474e+06   ,2653.6  ,9200  ,-40
273  ,5.182e+06   ,2651.9  ,9407.3  ,-40
274  ,5.675e+06   ,2653.6  ,9000  ,-40
275  ,5.826e+06   ,2653.6  ,8800  ,-40
276  ,5.931e+06   ,2653.6  ,8600  ,-40
277  ,6.038e+06   ,2653.6  ,8400  ,-40
278  ,6.079e+06   ,2653.6  ,8200  ,-40
279  ,6.124e+06   ,2653.6  ,8000  ,-40
280  ,6.155e+06   ,2653.6  ,7800  ,-40
281  ,6.183e+06   ,2653.6  ,7600  ,-40
282  ,6.213e+06   ,2653.6  ,7000  ,-40
283  ,6.216e+06   ,2653.6  ,6800  ,-40
284  ,6.220e+06   ,346.41  ,6200  ,-40
285  ,6.220e+06   ,2653.6  ,5600  ,-40
286  ,6.214e+06   ,2653.6  ,5000  ,-40
287  ,6.220e+06   ,2653.6  ,4400  ,-40
288  ,6.213e+06   ,2653.6  ,4200  ,-40
289  ,6.223e+06   ,2653.6  ,4000  ,-40
290  ,6.214e+06   ,2653.6  ,3800  ,-40
291  ,6.208e+06   ,2653.6  ,3600  ,-40
292  ,6.209e+06   ,2653.6  ,3400  ,-40
293  ,6.210e+06   ,2653.6  ,3200  ,-40
294  ,6.200e+06   ,2653.6  ,3000  ,-40
295  ,6.200e+06   ,2653.6  ,2800  ,-40
296  ,6.186e+06   ,2653.6  ,2600  ,-40
297  ,6.142e+06   ,346.41  ,2000  ,-40
298  ,6.105e+06   ,346.41  ,1800  ,-40
299  ,6.035e+06   ,346.41  ,1600  ,-40
300  ,5.934e+06   ,346.41  ,1400  ,-40
301  ,5.803e+06   ,346.41  ,1200  ,-40
302  ,6.639e+06   ,857.14  ,340.18  ,-40
303  ,5.937e+06   ,641.29  ,340.67  ,-40
304  ,7.335e+06   ,1071.4  ,340.18  ,-40
305  ,8.448e+06   ,1285.7  ,340.18  ,-40
306  ,4.997e+06   ,403.87  ,360.84  ,-40
307  ,5.625e+06   ,346.41  ,1000  ,-40
308  ,5.360e+06   ,346.41  ,800  ,-40
309  ,5.134e+06   ,349.56  ,590.87  ,-40
310  ,6.061e+06   ,2653.6  ,1800  ,-40
311  ,6.112e+06   ,2653.6  ,2000  ,-40
312  ,6.145e+06   ,2653.6  ,2200  ,-40
313  ,6.161e+06   ,2653.6  ,2400  ,-40
314  ,6.224e+06   ,2653.6  ,6600  ,-40
315  ,5.155e+06   ,2596.1  ,360.83  ,-40
316  ,6.094e+06   ,2358.7  ,340.64  ,-40
317  ,6.779e+06   ,2142.9  ,340.18  ,-40
318  ,7.354e+06   ,1928.6  ,340.18  ,-40
319  ,8.460e+06   ,1714.3  ,340.18  ,-40
320  ,9.263e+06   ,1500  ,340.18  ,-40
321  ,5.000e+06   ,362.07  ,9619.7  ,-40
322  ,5.342e+06   ,344.98  ,9399.7  ,-40
323  ,6.867e+06   ,800  ,9653.6  ,-40
324  ,6.084e+06   ,592.73  ,9651.9  ,-40
325  ,7.701e+06   ,1400  ,9653.6  ,-40
326  ,7.608e+06   ,1200  ,9653.6  ,-40
327  ,5.998e+06   ,346.41  ,8600  ,-40
328  ,6.071e+06   ,346.41  ,8400  ,-40
329  ,6.120e+06   ,346.41  ,8200  ,-40
330  ,6.162e+06   ,346.41  ,8000  ,-40
331  ,6.186e+06   ,346.41  ,7800  ,-40
332  ,6.195e+06   ,346.41  ,7600  ,-40
333  ,6.209e+06   ,346.41  ,7400  ,-40
334  ,6.193e+06   ,2653.6  ,7400  ,-40
335  ,6.201e+06   ,2653.6  ,7200  ,-40
336  ,6.215e+06   ,346.41  ,7200  ,-40
337  ,6.217e+06   ,346.41  ,7000  ,-40
338  ,6.221e+06   ,346.41  ,6800  ,-40
339  ,6.219e+06   ,346.41  ,6600  ,-40
340  ,6.218e+06   ,346.41  ,6400  ,-40
341  ,6.223e+06   ,2653.6  ,6400  ,-40
342  ,6.216e+06   ,2653.6  ,6200  ,-40
343  ,6.222e+06   ,346.41  ,6000  ,-40
344  ,6.215e+06   ,2653.6  ,6000  ,-40
345  ,6.218e+06   ,2653.6  ,5800  ,-40
346  ,6.217e+06   ,346.41  ,5800  ,-40
347  ,6.220e+06   ,346.41  ,5600  ,-40
348  ,6.225e+06   ,346.41  ,5400  ,-40
349  ,6.228e+06   ,346.41  ,5200  ,-40
350  ,6.221e+06   ,2653.6  ,5400  ,-40
351  ,6.223e+06   ,2653.6  ,5200  ,-40
352  ,6.225e+06   ,346.41  ,5000  ,-40
353  ,6.223e+06   ,346.41  ,4800  ,-40
354  ,6.223e+06   ,2653.6  ,4800  ,-40
355  ,6.227e+06   ,2653.6  ,4600  ,-40
356  ,6.223e+06   ,346.41  ,4600  ,-40
357  ,6.228e+06   ,346.41  ,4400  ,-40
358  ,6.230e+06   ,346.41  ,4200  ,-40
359  ,6.228e+06   ,346.41  ,4000  ,-40
360  ,6.227e+06   ,346.41  ,3800  ,-40
361  ,6.217e+06   ,346.41  ,3600  ,-40
362  ,6.229e+06   ,346.41  ,3400  ,-40
363  ,6.223e+06   ,346.41  ,3200  ,-40
364  ,6.218e+06   ,346.41  ,3000  ,-40
365  ,6.219e+06   ,346.41  ,2800  ,-40
366  ,6.204e+06   ,346.41  ,2600  ,-40
367  ,6.196e+06   ,346.41  ,2400  ,-40
368  ,6.174e+06   ,346.41  ,2200  ,-40
369  ,6.003e+06   ,2653.6  ,1600  ,-40
370  ,5.904e+06   ,2653.6  ,1400  ,-40
371  ,5.774e+06   ,2653.6  ,1200  ,-40
372  ,5.549e+06   ,2653.6  ,1000  ,-40
373  ,5.274e+06   ,2653.6  ,800  ,-40
374  ,5.070e+06   ,2650.4  ,590.87  ,-40
375  ,3.179e+06   ,135.25  ,152.18  ,-40
376  ,3.116e+06   ,2864.8  ,152.18  ,-40
377  ,5.662e+06   ,2469  ,513.43  ,-40
378  ,5.558e+06   ,2493.6  ,707.15  ,-40
379  ,5.741e+06   ,2480.4  ,900  ,-40
380  ,5.898e+06   ,2480.4  ,1100  ,-40
381  ,6.034e+06   ,2480.4  ,1300  ,-40
382  ,6.064e+06   ,2480.4  ,1500  ,-40
383  ,6.218e+06   ,519.62  ,2300  ,-40
384  ,6.223e+06   ,519.62  ,2500  ,-40
385  ,6.227e+06   ,519.62  ,2700  ,-40
386  ,6.233e+06   ,519.62  ,2900  ,-40
387  ,6.231e+06   ,519.62  ,3100  ,-40
388  ,6.230e+06   ,519.62  ,3300  ,-40
389  ,6.228e+06   ,519.62  ,3500  ,-40
390  ,6.227e+06   ,519.62  ,3700  ,-40
391  ,6.228e+06   ,519.62  ,3900  ,-40
392  ,6.229e+06   ,519.62  ,4100  ,-40
393  ,6.227e+06   ,519.62  ,4300  ,-40
394  ,6.225e+06   ,519.62  ,4500  ,-40
395  ,6.223e+06   ,2480.4  ,4700  ,-40
396  ,6.224e+06   ,519.62  ,4700  ,-40
397  ,6.224e+06   ,519.62  ,4900  ,-40
398  ,6.224e+06   ,2480.4  ,5300  ,-40
399  ,6.225e+06   ,519.62  ,5100  ,-40
400  ,6.225e+06   ,519.62  ,5300  ,-40
401  ,6.224e+06   ,519.62  ,5500  ,-40
402  ,6.223e+06   ,519.62  ,5700  ,-40
403  ,6.223e+06   ,2480.4  ,5900  ,-40
404  ,6.223e+06   ,519.62  ,5900  ,-40
405  ,6.223e+06   ,2480.4  ,6100  ,-40
406  ,6.223e+06   ,2480.4  ,6300  ,-40
407  ,6.227e+06   ,519.62  ,6500  ,-40
408  ,6.227e+06   ,519.62  ,6700  ,-40
409  ,6.227e+06   ,519.62  ,6900  ,-40
410  ,6.226e+06   ,519.62  ,7100  ,-40
411  ,6.211e+06   ,2480.4  ,7300  ,-40
412  ,6.223e+06   ,519.62  ,7300  ,-40
413  ,6.222e+06   ,519.62  ,7500  ,-40
414  ,6.219e+06   ,519.62  ,7700  ,-40
415  ,6.212e+06   ,519.62  ,7900  ,-40
416  ,6.201e+06   ,519.62  ,8100  ,-40
417  ,6.180e+06   ,519.62  ,8300  ,-40
418  ,6.148e+06   ,519.62  ,8500  ,-40
419  ,7.416e+06   ,1300  ,9480.4  ,-40
420  ,6.309e+06   ,692.59  ,9471  ,-40
421  ,5.816e+06   ,506.14  ,9484.2  ,-40
422  ,8.349e+06   ,1607.1  ,510.26  ,-40
423  ,7.608e+06   ,1821.4  ,510.26  ,-40
424  ,6.959e+06   ,2035.7  ,510.26  ,-40
425  ,6.301e+06   ,2249.4  ,508.79  ,-40
426  ,6.225e+06   ,2480.4  ,6500  ,-40
427  ,6.186e+06   ,2480.4  ,2300  ,-40
428  ,6.178e+06   ,2480.4  ,2100  ,-40
429  ,5.732e+06   ,531.01  ,513.43  ,-40
430  ,6.111e+06   ,2480.4  ,1700  ,-40
431  ,6.142e+06   ,2480.4  ,1900  ,-40
432  ,5.654e+06   ,506.42  ,707.15  ,-40
433  ,5.775e+06   ,519.62  ,900  ,-40
434  ,8.248e+06   ,1392.9  ,510.26  ,-40
435  ,7.589e+06   ,1178.6  ,510.26  ,-40
436  ,6.991e+06   ,964.29  ,510.26  ,-40
437  ,6.393e+06   ,750.58  ,508.79  ,-40
438  ,5.902e+06   ,519.62  ,1100  ,-40
439  ,6.005e+06   ,519.62  ,1300  ,-40
440  ,6.113e+06   ,519.62  ,1500  ,-40
441  ,6.147e+06   ,519.62  ,1700  ,-40
442  ,6.200e+06   ,519.62  ,2100  ,-40
443  ,6.172e+06   ,519.62  ,1900  ,-40
444  ,6.199e+06   ,2480.4  ,2500  ,-40
445  ,6.209e+06   ,2480.4  ,2700  ,-40
446  ,6.212e+06   ,2480.4  ,2900  ,-40
447  ,6.217e+06   ,2480.4  ,3100  ,-40
448  ,6.218e+06   ,2480.4  ,3300  ,-40
449  ,6.217e+06   ,2480.4  ,3500  ,-40
450  ,6.219e+06   ,2480.4  ,3700  ,-40
451  ,6.221e+06   ,2480.4  ,3900  ,-40
452  ,6.221e+06   ,2480.4  ,4100  ,-40
453  ,6.220e+06   ,2480.4  ,4300  ,-40
454  ,6.222e+06   ,2480.4  ,4500  ,-40
455  ,6.221e+06   ,2480.4  ,4900  ,-40
456  ,6.222e+06   ,2480.4  ,5100  ,-40
457  ,6.224e+06   ,2480.4  ,5500  ,-40
458  ,6.223e+06   ,2480.4  ,5700  ,-40
459  ,6.226e+06   ,519.62  ,6300  ,-40
460  ,6.225e+06   ,519.62  ,6100  ,-40
461  ,6.223e+06   ,2480.4  ,6700  ,-40
462  ,6.220e+06   ,2480.4  ,6900  ,-40
463  ,6.216e+06   ,2480.4  ,7100  ,-40
464  ,6.204e+06   ,2480.4  ,7500  ,-40
465  ,6.189e+06   ,2480.4  ,7700  ,-40
466  ,6.172e+06   ,2480.4  ,7900  ,-40
467  ,6.153e+06   ,2480.4  ,8100  ,-40
468  ,6.122e+06   ,2480.4  ,8300  ,-40
469  ,6.072e+06   ,2480.4  ,8500  ,-40
470  ,6.013e+06   ,2480.4  ,8700  ,-40
471  ,5.916e+06   ,2480.4  ,8900  ,-40
472  ,5.827e+06   ,2467.9  ,9112.3  ,-40
473  ,5.735e+06   ,2471.1  ,9307.8  ,-40
474  ,5.700e+06   ,2484.3  ,9494  ,-40
475  ,6.121e+06   ,519.62  ,8700  ,-40
476  ,6.059e+06   ,519.62  ,8900  ,-40
477  ,5.891e+06   ,529  ,9304.5  ,-40
478  ,6.002e+06   ,532.09  ,9111.8  ,-40
479  ,7.206e+06   ,1100  ,9480.4  ,-40
480  ,6.828e+06   ,887.72  ,9467.5  ,-40
481  ,7.470e+06   ,1500  ,9480.4  ,-40
482  ,7.330e+06   ,1700  ,9480.4  ,-40
483  ,7.116e+06   ,1900  ,9480.4  ,-40
484  ,6.759e+06   ,2111.6  ,9467.4  ,-40
485  ,6.215e+06   ,2304.8  ,9471  ,-40
486  ,6.208e+06   ,2267.4  ,9266.8  ,-40
487  ,6.392e+06   ,732.63  ,9266.8  ,-40
488  ,6.718e+06   ,2021.1  ,9299.3  ,-40
489  ,7.023e+06   ,1801.5  ,9307  ,-40
490  ,7.223e+06   ,1600  ,9307.2  ,-40
491  ,6.842e+06   ,978.87  ,9299.4  ,-40
492  ,6.305e+06   ,696.19  ,9018.7  ,-40
493  ,6.284e+06   ,692.82  ,8800  ,-40
494  ,6.136e+06   ,2303.8  ,9018.7  ,-40
495  ,6.180e+06   ,2307.2  ,8800  ,-40
496  ,6.192e+06   ,2307.2  ,8600  ,-40
497  ,6.185e+06   ,2307.2  ,8400  ,-40
498  ,6.218e+06   ,2307.2  ,8200  ,-40
499  ,6.218e+06   ,2307.2  ,8000  ,-40
