Noeud  ,Valeur (N/m^2)  ,X (mm)  ,Y (mm)  ,Z (mm)
114  ,3.318e+07   ,-1.1776E-12  ,7400  ,-30
115  ,3.235e+07   ,-1.1776E-12  ,7600  ,-30
116  ,3.222e+07   ,-1.1776E-12  ,7800  ,-30
117  ,3.143e+07   ,-1.1776E-12  ,8000  ,-30
118  ,3.265e+07   ,-1.1776E-12  ,8200  ,-30
119  ,3.206e+07   ,-1.1776E-12  ,8400  ,-30
120  ,3.103e+07   ,-1.1776E-12  ,8600  ,-30
121  ,3.076e+07   ,-1.1776E-12  ,8800  ,-30
122  ,2.906e+07   ,-1.1776E-12  ,9000  ,-30
123  ,2.891e+07   ,-1.1776E-12  ,9200  ,-30
124  ,2.534e+07   ,-1.1776E-12  ,9400  ,-30
125  ,2.233e+07   ,-1.1776E-12  ,9600  ,-30
126  ,1.806e+07   ,-1.1776E-12  ,9800  ,-30
127  ,2.091e+07   ,200  ,10000  ,-30
128  ,3.244e+07   ,400  ,10000  ,-30
129  ,3.777e+07   ,600  ,10000  ,-30
130  ,3.986e+07   ,800  ,10000  ,-30
131  ,3.989e+07   ,1000  ,10000  ,-30
132  ,4.182e+07   ,1200  ,10000  ,-30
133  ,4.262e+07   ,1400  ,10000  ,-30
134  ,3.923e+07   ,1600  ,10000  ,-30
135  ,4.011e+07   ,1800  ,10000  ,-30
136  ,3.895e+07   ,2000  ,10000  ,-30
137  ,3.657e+07   ,2200  ,10000  ,-30
138  ,3.257e+07   ,2400  ,10000  ,-30
139  ,2.974e+07   ,2600  ,10000  ,-30
140  ,1.802e+07   ,2800  ,10000  ,-30
141  ,2.592e+07   ,2813.7  ,312.27  ,-30
142  ,2.952e+07   ,2812.6  ,492.89  ,-30
143  ,3.149e+07   ,2826.8  ,700  ,-30
144  ,3.288e+07   ,2826.8  ,900  ,-30
145  ,3.451e+07   ,2826.8  ,1100  ,-30
146  ,3.505e+07   ,2826.8  ,1300  ,-30
147  ,3.502e+07   ,2826.8  ,1500  ,-30
148  ,3.537e+07   ,173.21  ,2300  ,-30
149  ,3.496e+07   ,173.21  ,2500  ,-30
150  ,3.593e+07   ,173.21  ,2700  ,-30
151  ,3.532e+07   ,173.21  ,2900  ,-30
152  ,3.532e+07   ,173.21  ,3100  ,-30
153  ,3.548e+07   ,173.21  ,3300  ,-30
154  ,3.528e+07   ,173.21  ,3500  ,-30
155  ,3.562e+07   ,173.21  ,3700  ,-30
156  ,3.536e+07   ,173.21  ,3900  ,-30
157  ,3.565e+07   ,173.21  ,4100  ,-30
158  ,3.508e+07   ,173.21  ,4500  ,-30
159  ,3.500e+07   ,2826.8  ,4700  ,-30
160  ,3.573e+07   ,173.21  ,4700  ,-30
161  ,3.569e+07   ,173.21  ,4900  ,-30
162  ,3.578e+07   ,2826.8  ,5300  ,-30
163  ,3.598e+07   ,173.21  ,5300  ,-30
164  ,3.499e+07   ,173.21  ,5700  ,-30
165  ,3.543e+07   ,2826.8  ,5900  ,-30
166  ,3.533e+07   ,173.21  ,5900  ,-30
167  ,3.595e+07   ,2826.8  ,6300  ,-30
168  ,3.526e+07   ,173.21  ,6500  ,-30
169  ,3.598e+07   ,173.21  ,6900  ,-30
170  ,3.515e+07   ,173.21  ,7100  ,-30
171  ,3.526e+07   ,2826.8  ,7300  ,-30
172  ,3.575e+07   ,173.21  ,7300  ,-30
173  ,3.610e+07   ,173.21  ,7500  ,-30
174  ,3.532e+07   ,173.21  ,7700  ,-30
175  ,3.528e+07   ,173.21  ,7900  ,-30
176  ,3.512e+07   ,173.21  ,8100  ,-30
177  ,3.584e+07   ,173.21  ,8300  ,-30
178  ,3.510e+07   ,173.21  ,8500  ,-30
179  ,4.495e+07   ,1300  ,9826.8  ,-30
180  ,4.163e+07   ,700  ,9826.8  ,-30
181  ,3.692e+07   ,491.39  ,9816.8  ,-30
182  ,2.906e+07   ,173.21  ,9500  ,-30
183  ,2.825e+07   ,277.99  ,9823.5  ,-30
184  ,4.788e+07   ,1607.1  ,170.09  ,-30
185  ,4.469e+07   ,1821.4  ,170.09  ,-30
186  ,4.463e+07   ,2035.7  ,170.09  ,-30
187  ,4.248e+07   ,2250  ,170.09  ,-30
188  ,3.846e+07   ,2465.3  ,171.46  ,-30
189  ,3.042e+07   ,2678.6  ,170.09  ,-30
190  ,3.507e+07   ,2826.8  ,6500  ,-30
191  ,3.576e+07   ,2826.8  ,2300  ,-30
192  ,3.545e+07   ,2826.8  ,2100  ,-30
193  ,2.266e+07   ,186.31  ,312.27  ,-30
194  ,3.568e+07   ,2826.8  ,1900  ,-30
195  ,2.559e+07   ,187.42  ,492.89  ,-30
196  ,2.822e+07   ,173.21  ,700  ,-30
197  ,3.013e+07   ,173.21  ,900  ,-30
198  ,3.536e+07   ,2826.8  ,1700  ,-30
199  ,2.604e+07   ,321.43  ,170.09  ,-30
200  ,4.279e+07   ,1178.6  ,170.09  ,-30
201  ,3.230e+07   ,534.76  ,171.49  ,-30
202  ,3.706e+07   ,750  ,170.09  ,-30
203  ,4.684e+07   ,1392.9  ,170.09  ,-30
204  ,4.045e+07   ,964.29  ,170.09  ,-30
205  ,3.146e+07   ,173.21  ,1100  ,-30
206  ,3.279e+07   ,173.21  ,1300  ,-30
207  ,3.369e+07   ,173.21  ,1500  ,-30
208  ,3.419e+07   ,173.21  ,1700  ,-30
209  ,3.507e+07   ,173.21  ,1900  ,-30
210  ,3.491e+07   ,173.21  ,2100  ,-30
211  ,3.576e+07   ,2826.8  ,2500  ,-30
212  ,3.584e+07   ,2826.8  ,2700  ,-30
213  ,3.600e+07   ,2826.8  ,2900  ,-30
214  ,3.515e+07   ,2826.8  ,3100  ,-30
215  ,3.565e+07   ,2826.8  ,3300  ,-30
216  ,3.519e+07   ,2826.8  ,3500  ,-30
217  ,3.521e+07   ,2826.8  ,3700  ,-30
218  ,3.508e+07   ,2826.8  ,3900  ,-30
219  ,3.522e+07   ,2826.8  ,4100  ,-30
220  ,3.594e+07   ,2826.8  ,4300  ,-30
221  ,3.556e+07   ,173.21  ,4300  ,-30
222  ,3.596e+07   ,2826.8  ,4500  ,-30
223  ,3.533e+07   ,2826.8  ,4900  ,-30
224  ,3.566e+07   ,2826.8  ,5100  ,-30
225  ,3.566e+07   ,173.21  ,5100  ,-30
226  ,3.532e+07   ,2826.8  ,5500  ,-30
227  ,3.534e+07   ,173.21  ,5500  ,-30
228  ,3.522e+07   ,2826.8  ,5700  ,-30
229  ,3.535e+07   ,2826.8  ,6100  ,-30
230  ,3.570e+07   ,173.21  ,6100  ,-30
231  ,3.566e+07   ,173.21  ,6300  ,-30
232  ,3.531e+07   ,2826.8  ,6700  ,-30
233  ,3.533e+07   ,173.21  ,6700  ,-30
234  ,3.548e+07   ,2826.8  ,6900  ,-30
235  ,3.533e+07   ,2826.8  ,7100  ,-30
236  ,3.586e+07   ,2826.8  ,7500  ,-30
237  ,3.484e+07   ,2826.8  ,7700  ,-30
238  ,3.552e+07   ,2826.8  ,7900  ,-30
239  ,3.500e+07   ,2826.8  ,8100  ,-30
240  ,3.411e+07   ,2826.8  ,8300  ,-30
241  ,3.339e+07   ,2826.8  ,8500  ,-30
242  ,3.294e+07   ,2826.8  ,8700  ,-30
243  ,3.249e+07   ,2826.8  ,8900  ,-30
244  ,2.920e+07   ,2826.8  ,9300  ,-30
245  ,2.570e+07   ,2818  ,9505.8  ,-30
246  ,2.406e+07   ,2825.9  ,9696.9  ,-30
247  ,3.054e+07   ,2826.8  ,9100  ,-30
248  ,2.461e+07   ,168.9  ,9694  ,-30
249  ,3.465e+07   ,173.21  ,8900  ,-30
250  ,3.175e+07   ,173.21  ,9300  ,-30
251  ,3.357e+07   ,173.21  ,9100  ,-30
252  ,4.349e+07   ,900  ,9826.8  ,-30
253  ,4.478e+07   ,1100  ,9826.8  ,-30
254  ,3.470e+07   ,173.21  ,8700  ,-30
255  ,4.424e+07   ,1500  ,9826.8  ,-30
256  ,4.323e+07   ,1700  ,9826.8  ,-30
257  ,4.239e+07   ,1900  ,9826.8  ,-30
258  ,3.916e+07   ,2100  ,9826.8  ,-30
259  ,3.661e+07   ,2300  ,9826.8  ,-30
260  ,3.276e+07   ,2502.1  ,9825.6  ,-30
261  ,2.582e+07   ,2720.9  ,9828.1  ,-30
262  ,2.802e+07   ,2620.2  ,9638.2  ,-30
263  ,3.303e+07   ,2399.7  ,9655  ,-30
264  ,3.647e+07   ,2200  ,9653.6  ,-30
265  ,3.923e+07   ,2000  ,9653.6  ,-30
266  ,4.101e+07   ,1800  ,9653.6  ,-30
267  ,4.241e+07   ,1600  ,9653.6  ,-30
268  ,4.329e+07   ,1000  ,9653.6  ,-30
269  ,3.485e+07   ,346.41  ,9200  ,-30
270  ,3.543e+07   ,346.41  ,9000  ,-30
271  ,3.550e+07   ,346.41  ,8800  ,-30
272  ,3.010e+07   ,2653.6  ,9200  ,-30
273  ,2.882e+07   ,2651.9  ,9407.3  ,-30
274  ,3.121e+07   ,2653.6  ,9000  ,-30
275  ,3.213e+07   ,2653.6  ,8800  ,-30
276  ,3.292e+07   ,2653.6  ,8600  ,-30
277  ,3.363e+07   ,2653.6  ,8400  ,-30
278  ,3.410e+07   ,2653.6  ,8200  ,-30
279  ,3.435e+07   ,2653.6  ,8000  ,-30
280  ,3.460e+07   ,2653.6  ,7800  ,-30
281  ,3.476e+07   ,2653.6  ,7600  ,-30
282  ,3.496e+07   ,2653.6  ,7000  ,-30
283  ,3.496e+07   ,2653.6  ,6800  ,-30
284  ,3.498e+07   ,346.41  ,6200  ,-30
285  ,3.501e+07   ,2653.6  ,5600  ,-30
286  ,3.500e+07   ,2653.6  ,5000  ,-30
287  ,3.498e+07   ,2653.6  ,4400  ,-30
288  ,3.497e+07   ,2653.6  ,4200  ,-30
289  ,3.499e+07   ,2653.6  ,4000  ,-30
290  ,3.501e+07   ,2653.6  ,3800  ,-30
291  ,3.501e+07   ,2653.6  ,3600  ,-30
292  ,3.502e+07   ,2653.6  ,3400  ,-30
293  ,3.504e+07   ,2653.6  ,3200  ,-30
294  ,3.510e+07   ,2653.6  ,3000  ,-30
295  ,3.515e+07   ,2653.6  ,2800  ,-30
296  ,3.518e+07   ,2653.6  ,2600  ,-30
297  ,3.436e+07   ,346.41  ,2000  ,-30
298  ,3.403e+07   ,346.41  ,1800  ,-30
299  ,3.361e+07   ,346.41  ,1600  ,-30
300  ,3.311e+07   ,346.41  ,1400  ,-30
301  ,3.221e+07   ,346.41  ,1200  ,-30
302  ,3.762e+07   ,857.14  ,340.18  ,-30
303  ,3.352e+07   ,641.29  ,340.67  ,-30
304  ,4.030e+07   ,1071.4  ,340.18  ,-30
305  ,4.305e+07   ,1285.7  ,340.18  ,-30
306  ,2.842e+07   ,403.87  ,360.84  ,-30
307  ,3.129e+07   ,346.41  ,1000  ,-30
308  ,2.992e+07   ,346.41  ,800  ,-30
309  ,2.889e+07   ,349.56  ,590.87  ,-30
310  ,3.547e+07   ,2653.6  ,1800  ,-30
311  ,3.541e+07   ,2653.6  ,2000  ,-30
312  ,3.534e+07   ,2653.6  ,2200  ,-30
313  ,3.525e+07   ,2653.6  ,2400  ,-30
314  ,3.496e+07   ,2653.6  ,6600  ,-30
315  ,3.448e+07   ,2596.1  ,360.83  ,-30
316  ,3.944e+07   ,2358.7  ,340.64  ,-30
317  ,4.257e+07   ,2142.9  ,340.18  ,-30
318  ,4.380e+07   ,1928.6  ,340.18  ,-30
319  ,4.485e+07   ,1714.3  ,340.18  ,-30
320  ,4.521e+07   ,1500  ,340.18  ,-30
321  ,3.211e+07   ,362.07  ,9619.7  ,-30
322  ,3.348e+07   ,344.98  ,9399.7  ,-30
323  ,4.141e+07   ,800  ,9653.6  ,-30
324  ,3.813e+07   ,592.73  ,9651.9  ,-30
325  ,4.360e+07   ,1400  ,9653.6  ,-30
326  ,4.387e+07   ,1200  ,9653.6  ,-30
327  ,3.559e+07   ,346.41  ,8600  ,-30
328  ,3.560e+07   ,346.41  ,8400  ,-30
329  ,3.557e+07   ,346.41  ,8200  ,-30
330  ,3.552e+07   ,346.41  ,8000  ,-30
331  ,3.541e+07   ,346.41  ,7800  ,-30
332  ,3.528e+07   ,346.41  ,7600  ,-30
333  ,3.522e+07   ,346.41  ,7400  ,-30
334  ,3.486e+07   ,2653.6  ,7400  ,-30
335  ,3.488e+07   ,2653.6  ,7200  ,-30
336  ,3.514e+07   ,346.41  ,7200  ,-30
337  ,3.509e+07   ,346.41  ,7000  ,-30
338  ,3.506e+07   ,346.41  ,6800  ,-30
339  ,3.504e+07   ,346.41  ,6600  ,-30
340  ,3.499e+07   ,346.41  ,6400  ,-30
341  ,3.500e+07   ,2653.6  ,6400  ,-30
342  ,3.498e+07   ,2653.6  ,6200  ,-30
343  ,3.497e+07   ,346.41  ,6000  ,-30
344  ,3.501e+07   ,2653.6  ,6000  ,-30
345  ,3.501e+07   ,2653.6  ,5800  ,-30
346  ,3.496e+07   ,346.41  ,5800  ,-30
347  ,3.494e+07   ,346.41  ,5600  ,-30
348  ,3.498e+07   ,346.41  ,5400  ,-30
349  ,3.497e+07   ,346.41  ,5200  ,-30
350  ,3.498e+07   ,2653.6  ,5400  ,-30
351  ,3.498e+07   ,2653.6  ,5200  ,-30
352  ,3.497e+07   ,346.41  ,5000  ,-30
353  ,3.498e+07   ,346.41  ,4800  ,-30
354  ,3.497e+07   ,2653.6  ,4800  ,-30
355  ,3.497e+07   ,2653.6  ,4600  ,-30
356  ,3.497e+07   ,346.41  ,4600  ,-30
357  ,3.500e+07   ,346.41  ,4400  ,-30
358  ,3.498e+07   ,346.41  ,4200  ,-30
359  ,3.499e+07   ,346.41  ,4000  ,-30
360  ,3.499e+07   ,346.41  ,3800  ,-30
361  ,3.498e+07   ,346.41  ,3600  ,-30
362  ,3.503e+07   ,346.41  ,3400  ,-30
363  ,3.501e+07   ,346.41  ,3200  ,-30
364  ,3.494e+07   ,346.41  ,3000  ,-30
365  ,3.494e+07   ,346.41  ,2800  ,-30
366  ,3.487e+07   ,346.41  ,2600  ,-30
367  ,3.475e+07   ,346.41  ,2400  ,-30
368  ,3.458e+07   ,346.41  ,2200  ,-30
369  ,3.556e+07   ,2653.6  ,1600  ,-30
370  ,3.553e+07   ,2653.6  ,1400  ,-30
371  ,3.542e+07   ,2653.6  ,1200  ,-30
372  ,3.503e+07   ,2653.6  ,1000  ,-30
373  ,3.451e+07   ,2653.6  ,800  ,-30
374  ,3.347e+07   ,2650.4  ,590.87  ,-30
375  ,1.881e+07   ,135.25  ,152.18  ,-30
376  ,1.969e+07   ,2864.8  ,152.18  ,-30
377  ,3.708e+07   ,2469  ,513.43  ,-30
378  ,3.603e+07   ,2493.6  ,707.15  ,-30
379  ,3.645e+07   ,2480.4  ,900  ,-30
380  ,3.638e+07   ,2480.4  ,1100  ,-30
381  ,3.651e+07   ,2480.4  ,1300  ,-30
382  ,3.629e+07   ,2480.4  ,1500  ,-30
383  ,3.463e+07   ,519.62  ,2300  ,-30
384  ,3.474e+07   ,519.62  ,2500  ,-30
385  ,3.483e+07   ,519.62  ,2700  ,-30
386  ,3.488e+07   ,519.62  ,2900  ,-30
387  ,3.490e+07   ,519.62  ,3100  ,-30
388  ,3.493e+07   ,519.62  ,3300  ,-30
389  ,3.493e+07   ,519.62  ,3500  ,-30
390  ,3.491e+07   ,519.62  ,3700  ,-30
391  ,3.492e+07   ,519.62  ,3900  ,-30
392  ,3.492e+07   ,519.62  ,4100  ,-30
393  ,3.491e+07   ,519.62  ,4300  ,-30
394  ,3.491e+07   ,519.62  ,4500  ,-30
395  ,3.489e+07   ,2480.4  ,4700  ,-30
396  ,3.490e+07   ,519.62  ,4700  ,-30
397  ,3.489e+07   ,519.62  ,4900  ,-30
398  ,3.489e+07   ,2480.4  ,5300  ,-30
399  ,3.489e+07   ,519.62  ,5100  ,-30
400  ,3.489e+07   ,519.62  ,5300  ,-30
401  ,3.489e+07   ,519.62  ,5500  ,-30
402  ,3.489e+07   ,519.62  ,5700  ,-30
403  ,3.492e+07   ,2480.4  ,5900  ,-30
404  ,3.490e+07   ,519.62  ,5900  ,-30
405  ,3.492e+07   ,2480.4  ,6100  ,-30
406  ,3.491e+07   ,2480.4  ,6300  ,-30
407  ,3.496e+07   ,519.62  ,6500  ,-30
408  ,3.499e+07   ,519.62  ,6700  ,-30
409  ,3.504e+07   ,519.62  ,6900  ,-30
410  ,3.511e+07   ,519.62  ,7100  ,-30
411  ,3.481e+07   ,2480.4  ,7300  ,-30
412  ,3.520e+07   ,519.62  ,7300  ,-30
413  ,3.532e+07   ,519.62  ,7500  ,-30
414  ,3.549e+07   ,519.62  ,7700  ,-30
415  ,3.568e+07   ,519.62  ,7900  ,-30
416  ,3.589e+07   ,519.62  ,8100  ,-30
417  ,3.610e+07   ,519.62  ,8300  ,-30
418  ,3.634e+07   ,519.62  ,8500  ,-30
419  ,4.266e+07   ,1300  ,9480.4  ,-30
420  ,3.911e+07   ,692.59  ,9471  ,-30
421  ,3.637e+07   ,506.14  ,9484.2  ,-30
422  ,4.338e+07   ,1607.1  ,510.26  ,-30
423  ,4.310e+07   ,1821.4  ,510.26  ,-30
424  ,4.234e+07   ,2035.7  ,510.26  ,-30
425  ,4.023e+07   ,2249.4  ,508.79  ,-30
426  ,3.491e+07   ,2480.4  ,6500  ,-30
427  ,3.544e+07   ,2480.4  ,2300  ,-30
428  ,3.561e+07   ,2480.4  ,2100  ,-30
429  ,3.118e+07   ,531.01  ,513.43  ,-30
430  ,3.602e+07   ,2480.4  ,1700  ,-30
431  ,3.577e+07   ,2480.4  ,1900  ,-30
432  ,3.102e+07   ,506.42  ,707.15  ,-30
433  ,3.181e+07   ,519.62  ,900  ,-30
434  ,4.245e+07   ,1392.9  ,510.26  ,-30
435  ,4.026e+07   ,1178.6  ,510.26  ,-30
436  ,3.815e+07   ,964.29  ,510.26  ,-30
437  ,3.486e+07   ,750.58  ,508.79  ,-30
438  ,3.268e+07   ,519.62  ,1100  ,-30
439  ,3.314e+07   ,519.62  ,1300  ,-30
440  ,3.356e+07   ,519.62  ,1500  ,-30
441  ,3.391e+07   ,519.62  ,1700  ,-30
442  ,3.448e+07   ,519.62  ,2100  ,-30
443  ,3.427e+07   ,519.62  ,1900  ,-30
444  ,3.529e+07   ,2480.4  ,2500  ,-30
445  ,3.519e+07   ,2480.4  ,2700  ,-30
446  ,3.509e+07   ,2480.4  ,2900  ,-30
447  ,3.503e+07   ,2480.4  ,3100  ,-30
448  ,3.499e+07   ,2480.4  ,3300  ,-30
449  ,3.495e+07   ,2480.4  ,3500  ,-30
450  ,3.493e+07   ,2480.4  ,3700  ,-30
451  ,3.492e+07   ,2480.4  ,3900  ,-30
452  ,3.489e+07   ,2480.4  ,4100  ,-30
453  ,3.489e+07   ,2480.4  ,4300  ,-30
454  ,3.489e+07   ,2480.4  ,4500  ,-30
455  ,3.490e+07   ,2480.4  ,4900  ,-30
456  ,3.490e+07   ,2480.4  ,5100  ,-30
457  ,3.490e+07   ,2480.4  ,5500  ,-30
458  ,3.492e+07   ,2480.4  ,5700  ,-30
459  ,3.492e+07   ,519.62  ,6300  ,-30
460  ,3.491e+07   ,519.62  ,6100  ,-30
461  ,3.491e+07   ,2480.4  ,6700  ,-30
462  ,3.490e+07   ,2480.4  ,6900  ,-30
463  ,3.486e+07   ,2480.4  ,7100  ,-30
464  ,3.473e+07   ,2480.4  ,7500  ,-30
465  ,3.462e+07   ,2480.4  ,7700  ,-30
466  ,3.443e+07   ,2480.4  ,7900  ,-30
467  ,3.420e+07   ,2480.4  ,8100  ,-30
468  ,3.398e+07   ,2480.4  ,8300  ,-30
469  ,3.345e+07   ,2480.4  ,8500  ,-30
470  ,3.290e+07   ,2480.4  ,8700  ,-30
471  ,3.226e+07   ,2480.4  ,8900  ,-30
472  ,3.160e+07   ,2467.9  ,9112.3  ,-30
473  ,3.119e+07   ,2471.1  ,9307.8  ,-30
474  ,3.115e+07   ,2484.3  ,9494  ,-30
475  ,3.656e+07   ,519.62  ,8700  ,-30
476  ,3.663e+07   ,519.62  ,8900  ,-30
477  ,3.693e+07   ,529  ,9304.5  ,-30
478  ,3.705e+07   ,532.09  ,9111.8  ,-30
479  ,4.238e+07   ,1100  ,9480.4  ,-30
480  ,4.145e+07   ,887.72  ,9467.5  ,-30
481  ,4.208e+07   ,1500  ,9480.4  ,-30
482  ,4.064e+07   ,1700  ,9480.4  ,-30
483  ,3.879e+07   ,1900  ,9480.4  ,-30
484  ,3.633e+07   ,2111.6  ,9467.4  ,-30
485  ,3.359e+07   ,2304.8  ,9471  ,-30
486  ,3.347e+07   ,2267.4  ,9266.8  ,-30
487  ,3.919e+07   ,732.63  ,9266.8  ,-30
488  ,3.636e+07   ,2021.1  ,9299.3  ,-30
489  ,3.858e+07   ,1801.5  ,9307  ,-30
490  ,4.045e+07   ,1600  ,9307.2  ,-30
491  ,4.088e+07   ,978.87  ,9299.4  ,-30
492  ,3.810e+07   ,696.19  ,9018.7  ,-30
493  ,3.757e+07   ,692.82  ,8800  ,-30
494  ,3.342e+07   ,2303.8  ,9018.7  ,-30
495  ,3.365e+07   ,2307.2  ,8800  ,-30
496  ,3.389e+07   ,2307.2  ,8600  ,-30
497  ,3.414e+07   ,2307.2  ,8400  ,-30
498  ,3.437e+07   ,2307.2  ,8200  ,-30
499  ,3.451e+07   ,2307.2  ,8000  ,-30
