Noeud  ,Valeur (N/m^2)  ,X (mm)  ,Y (mm)  ,Z (mm)
264  ,3.672e+06   ,2200  ,9653.6  ,-20
265  ,3.774e+06   ,2000  ,9653.6  ,-20
266  ,3.833e+06   ,1800  ,9653.6  ,-20
267  ,3.856e+06   ,1600  ,9653.6  ,-20
268  ,3.883e+06   ,1000  ,9653.6  ,-20
269  ,3.303e+06   ,346.41  ,9200  ,-20
270  ,3.349e+06   ,346.41  ,9000  ,-20
271  ,3.394e+06   ,346.41  ,8800  ,-20
272  ,3.172e+06   ,2653.6  ,9200  ,-20
273  ,3.055e+06   ,2651.9  ,9407.3  ,-20
274  ,3.257e+06   ,2653.6  ,9000  ,-20
275  ,3.318e+06   ,2653.6  ,8800  ,-20
276  ,3.362e+06   ,2653.6  ,8600  ,-20
277  ,3.396e+06   ,2653.6  ,8400  ,-20
278  ,3.422e+06   ,2653.6  ,8200  ,-20
279  ,3.443e+06   ,2653.6  ,8000  ,-20
280  ,3.459e+06   ,2653.6  ,7800  ,-20
281  ,3.469e+06   ,2653.6  ,7600  ,-20
282  ,3.484e+06   ,2653.6  ,7000  ,-20
283  ,3.486e+06   ,2653.6  ,6800  ,-20
284  ,3.486e+06   ,346.41  ,6200  ,-20
285  ,3.491e+06   ,2653.6  ,5600  ,-20
286  ,3.490e+06   ,2653.6  ,5000  ,-20
287  ,3.491e+06   ,2653.6  ,4400  ,-20
288  ,3.490e+06   ,2653.6  ,4200  ,-20
289  ,3.491e+06   ,2653.6  ,4000  ,-20
290  ,3.492e+06   ,2653.6  ,3800  ,-20
291  ,3.491e+06   ,2653.6  ,3600  ,-20
292  ,3.490e+06   ,2653.6  ,3400  ,-20
293  ,3.489e+06   ,2653.6  ,3200  ,-20
294  ,3.489e+06   ,2653.6  ,3000  ,-20
295  ,3.488e+06   ,2653.6  ,2800  ,-20
296  ,3.485e+06   ,2653.6  ,2600  ,-20
297  ,3.454e+06   ,346.41  ,2000  ,-20
298  ,3.437e+06   ,346.41  ,1800  ,-20
299  ,3.411e+06   ,346.41  ,1600  ,-20
300  ,3.382e+06   ,346.41  ,1400  ,-20
301  ,3.346e+06   ,346.41  ,1200  ,-20
302  ,3.779e+06   ,857.14  ,340.18  ,-20
303  ,3.569e+06   ,641.29  ,340.67  ,-20
