Noeud  ,Valeur (N/m^2)  ,X (mm)  ,Y (mm)  ,Z (mm)
48  ,4.729e+06   ,3000  ,5200  ,-30
49  ,4.662e+06   ,3000  ,5400  ,-30
50  ,4.554e+06   ,3000  ,5600  ,-30
51  ,4.464e+06   ,3000  ,5800  ,-30
52  ,4.550e+06   ,3000  ,6000  ,-30
53  ,4.647e+06   ,3000  ,6200  ,-30
54  ,4.628e+06   ,3000  ,6400  ,-30
55  ,4.691e+06   ,3000  ,6600  ,-30
56  ,4.601e+06   ,3000  ,6800  ,-30
57  ,4.404e+06   ,3000  ,7000  ,-30
58  ,4.730e+06   ,3000  ,7200  ,-30
59  ,4.561e+06   ,3000  ,7400  ,-30
60  ,4.536e+06   ,3000  ,7600  ,-30
61  ,4.553e+06   ,3000  ,7800  ,-30
62  ,4.523e+06   ,3000  ,8000  ,-30
63  ,4.391e+06   ,3000  ,8200  ,-30
64  ,4.446e+06   ,3000  ,8400  ,-30
65  ,4.369e+06   ,3000  ,8600  ,-30
66  ,4.212e+06   ,3000  ,8800  ,-30
67  ,4.105e+06   ,3000  ,9000  ,-30
68  ,3.817e+06   ,3000  ,9200  ,-30
69  ,3.520e+06   ,3000  ,9400  ,-30
70  ,2.977e+06   ,3000  ,9600  ,-30
71  ,2.498e+06   ,3000  ,9800  ,-30
72  ,5.628e+06   ,1714.3  ,0  ,-30
73  ,5.611e+06   ,1928.6  ,0  ,-30
74  ,5.494e+06   ,2142.9  ,0  ,-30
75  ,5.172e+06   ,2357.1  ,0  ,-30
76  ,4.378e+06   ,2571.4  ,0  ,-30
77  ,3.043e+06   ,2785.7  ,0  ,-30
78  ,2.059e+06   ,-1.1776E-12  ,200  ,-30
79  ,3.063e+06   ,-1.1776E-12  ,400  ,-30
80  ,3.411e+06   ,-1.1776E-12  ,600  ,-30
81  ,3.798e+06   ,-1.1776E-12  ,800  ,-30
82  ,4.070e+06   ,-1.1776E-12  ,1000  ,-30
83  ,4.183e+06   ,-1.1776E-12  ,1200  ,-30
84  ,4.350e+06   ,-1.1776E-12  ,1400  ,-30
85  ,4.263e+06   ,-1.1776E-12  ,1600  ,-30
86  ,4.581e+06   ,-1.1776E-12  ,1800  ,-30
87  ,4.399e+06   ,-1.1776E-12  ,2000  ,-30
88  ,4.578e+06   ,-1.1776E-12  ,2200  ,-30
89  ,4.617e+06   ,-1.1776E-12  ,2400  ,-30
90  ,4.476e+06   ,-1.1776E-12  ,2600  ,-30
91  ,4.566e+06   ,-1.1776E-12  ,2800  ,-30
92  ,4.737e+06   ,-1.1776E-12  ,3000  ,-30
93  ,4.538e+06   ,-1.1776E-12  ,3200  ,-30
94  ,4.434e+06   ,-1.1776E-12  ,3400  ,-30
95  ,4.722e+06   ,-1.1776E-12  ,3600  ,-30
96  ,4.653e+06   ,-1.1776E-12  ,3800  ,-30
97  ,4.602e+06   ,-1.1776E-12  ,4000  ,-30
98  ,4.640e+06   ,-1.1776E-12  ,4200  ,-30
99  ,4.552e+06   ,-1.1776E-12  ,4400  ,-30
100  ,4.518e+06   ,-1.1776E-12  ,4600  ,-30
101  ,4.698e+06   ,-1.1776E-12  ,4800  ,-30
102  ,4.631e+06   ,-1.1776E-12  ,5000  ,-30
103  ,4.624e+06   ,-1.1776E-12  ,5200  ,-30
104  ,4.490e+06   ,-1.1776E-12  ,5400  ,-30
105  ,4.695e+06   ,-1.1776E-12  ,5600  ,-30
106  ,4.650e+06   ,-1.1776E-12  ,5800  ,-30
107  ,4.496e+06   ,-1.1776E-12  ,6000  ,-30
108  ,4.695e+06   ,-1.1776E-12  ,6200  ,-30
109  ,4.587e+06   ,-1.1776E-12  ,6400  ,-30
110  ,4.448e+06   ,-1.1776E-12  ,6600  ,-30
111  ,4.721e+06   ,-1.1776E-12  ,6800  ,-30
112  ,4.589e+06   ,-1.1776E-12  ,7000  ,-30
113  ,4.512e+06   ,-1.1776E-12  ,7200  ,-30
114  ,4.682e+06   ,-1.1776E-12  ,7400  ,-30
115  ,4.568e+06   ,-1.1776E-12  ,7600  ,-30
116  ,4.536e+06   ,-1.1776E-12  ,7800  ,-30
117  ,4.419e+06   ,-1.1776E-12  ,8000  ,-30
118  ,4.582e+06   ,-1.1776E-12  ,8200  ,-30
119  ,4.511e+06   ,-1.1776E-12  ,8400  ,-30
120  ,4.356e+06   ,-1.1776E-12  ,8600  ,-30
121  ,4.304e+06   ,-1.1776E-12  ,8800  ,-30
122  ,4.075e+06   ,-1.1776E-12  ,9000  ,-30
123  ,4.045e+06   ,-1.1776E-12  ,9200  ,-30
124  ,3.533e+06   ,-1.1776E-12  ,9400  ,-30
125  ,3.109e+06   ,-1.1776E-12  ,9600  ,-30
126  ,2.509e+06   ,-1.1776E-12  ,9800  ,-30
127  ,2.897e+06   ,200  ,10000  ,-30
128  ,4.451e+06   ,400  ,10000  ,-30
129  ,5.151e+06   ,600  ,10000  ,-30
130  ,5.423e+06   ,800  ,10000  ,-30
131  ,5.428e+06   ,1000  ,10000  ,-30
132  ,5.719e+06   ,1200  ,10000  ,-30
133  ,5.883e+06   ,1400  ,10000  ,-30
134  ,5.467e+06   ,1600  ,10000  ,-30
135  ,5.637e+06   ,1800  ,10000  ,-30
136  ,5.521e+06   ,2000  ,10000  ,-30
137  ,5.207e+06   ,2200  ,10000  ,-30
138  ,4.659e+06   ,2400  ,10000  ,-30
139  ,4.192e+06   ,2600  ,10000  ,-30
140  ,2.503e+06   ,2800  ,10000  ,-30
141  ,3.453e+06   ,2813.7  ,312.27  ,-30
142  ,3.944e+06   ,2812.6  ,492.89  ,-30
143  ,4.250e+06   ,2826.8  ,700  ,-30
144  ,4.480e+06   ,2826.8  ,900  ,-30
145  ,4.752e+06   ,2826.8  ,1100  ,-30
146  ,4.867e+06   ,2826.8  ,1300  ,-30
147  ,4.896e+06   ,2826.8  ,1500  ,-30
148  ,5.039e+06   ,173.21  ,2300  ,-30
149  ,4.983e+06   ,173.21  ,2500  ,-30
150  ,5.128e+06   ,173.21  ,2700  ,-30
151  ,5.039e+06   ,173.21  ,2900  ,-30
152  ,5.041e+06   ,173.21  ,3100  ,-30
153  ,5.070e+06   ,173.21  ,3300  ,-30
154  ,5.048e+06   ,173.21  ,3500  ,-30
155  ,5.095e+06   ,173.21  ,3700  ,-30
156  ,5.062e+06   ,173.21  ,3900  ,-30
157  ,5.104e+06   ,173.21  ,4100  ,-30
158  ,5.027e+06   ,173.21  ,4500  ,-30
159  ,5.020e+06   ,2826.8  ,4700  ,-30
160  ,5.120e+06   ,173.21  ,4700  ,-30
161  ,5.115e+06   ,173.21  ,4900  ,-30
162  ,5.133e+06   ,2826.8  ,5300  ,-30
163  ,5.158e+06   ,173.21  ,5300  ,-30
164  ,5.015e+06   ,173.21  ,5700  ,-30
165  ,5.075e+06   ,2826.8  ,5900  ,-30
166  ,5.065e+06   ,173.21  ,5900  ,-30
167  ,5.147e+06   ,2826.8  ,6300  ,-30
168  ,5.048e+06   ,173.21  ,6500  ,-30
169  ,5.149e+06   ,173.21  ,6900  ,-30
170  ,5.024e+06   ,173.21  ,7100  ,-30
171  ,5.030e+06   ,2826.8  ,7300  ,-30
172  ,5.105e+06   ,173.21  ,7300  ,-30
173  ,5.145e+06   ,173.21  ,7500  ,-30
174  ,5.019e+06   ,173.21  ,7700  ,-30
175  ,5.002e+06   ,173.21  ,7900  ,-30
176  ,4.963e+06   ,173.21  ,8100  ,-30
177  ,5.038e+06   ,173.21  ,8300  ,-30
178  ,4.901e+06   ,173.21  ,8500  ,-30
179  ,6.183e+06   ,1300  ,9826.8  ,-30
180  ,5.594e+06   ,700  ,9826.8  ,-30
181  ,4.948e+06   ,491.39  ,9816.8  ,-30
182  ,3.912e+06   ,173.21  ,9500  ,-30
183  ,3.811e+06   ,277.99  ,9823.5  ,-30
184  ,6.546e+06   ,1607.1  ,170.09  ,-30
185  ,6.120e+06   ,1821.4  ,170.09  ,-30
186  ,6.084e+06   ,2035.7  ,170.09  ,-30
187  ,5.748e+06   ,2250  ,170.09  ,-30
188  ,5.177e+06   ,2465.3  ,171.46  ,-30
189  ,4.082e+06   ,2678.6  ,170.09  ,-30
190  ,5.019e+06   ,2826.8  ,6500  ,-30
191  ,5.089e+06   ,2826.8  ,2300  ,-30
192  ,5.028e+06   ,2826.8  ,2100  ,-30
193  ,3.269e+06   ,186.31  ,312.27  ,-30
194  ,5.043e+06   ,2826.8  ,1900  ,-30
195  ,3.719e+06   ,187.42  ,492.89  ,-30
196  ,4.092e+06   ,173.21  ,700  ,-30
197  ,4.348e+06   ,173.21  ,900  ,-30
198  ,4.973e+06   ,2826.8  ,1700  ,-30
199  ,3.761e+06   ,321.43  ,170.09  ,-30
200  ,6.106e+06   ,1178.6  ,170.09  ,-30
201  ,4.715e+06   ,534.76  ,171.49  ,-30
202  ,5.406e+06   ,750  ,170.09  ,-30
203  ,6.516e+06   ,1392.9  ,170.09  ,-30
204  ,5.851e+06   ,964.29  ,170.09  ,-30
205  ,4.520e+06   ,173.21  ,1100  ,-30
206  ,4.699e+06   ,173.21  ,1300  ,-30
207  ,4.813e+06   ,173.21  ,1500  ,-30
208  ,4.877e+06   ,173.21  ,1700  ,-30
209  ,4.994e+06   ,173.21  ,1900  ,-30
210  ,4.971e+06   ,173.21  ,2100  ,-30
211  ,5.100e+06   ,2826.8  ,2500  ,-30
212  ,5.121e+06   ,2826.8  ,2700  ,-30
213  ,5.153e+06   ,2826.8  ,2900  ,-30
214  ,5.032e+06   ,2826.8  ,3100  ,-30
215  ,5.110e+06   ,2826.8  ,3300  ,-30
216  ,5.047e+06   ,2826.8  ,3500  ,-30
217  ,5.049e+06   ,2826.8  ,3700  ,-30
218  ,5.031e+06   ,2826.8  ,3900  ,-30
219  ,5.047e+06   ,2826.8  ,4100  ,-30
220  ,5.156e+06   ,2826.8  ,4300  ,-30
221  ,5.088e+06   ,173.21  ,4300  ,-30
222  ,5.161e+06   ,2826.8  ,4500  ,-30
223  ,5.070e+06   ,2826.8  ,4900  ,-30
224  ,5.109e+06   ,2826.8  ,5100  ,-30
225  ,5.111e+06   ,173.21  ,5100  ,-30
226  ,5.069e+06   ,2826.8  ,5500  ,-30
227  ,5.065e+06   ,173.21  ,5500  ,-30
228  ,5.048e+06   ,2826.8  ,5700  ,-30
229  ,5.060e+06   ,2826.8  ,6100  ,-30
230  ,5.119e+06   ,173.21  ,6100  ,-30
231  ,5.110e+06   ,173.21  ,6300  ,-30
232  ,5.049e+06   ,2826.8  ,6700  ,-30
233  ,5.061e+06   ,173.21  ,6700  ,-30
234  ,5.074e+06   ,2826.8  ,6900  ,-30
235  ,5.043e+06   ,2826.8  ,7100  ,-30
236  ,5.118e+06   ,2826.8  ,7500  ,-30
237  ,4.965e+06   ,2826.8  ,7700  ,-30
238  ,5.064e+06   ,2826.8  ,7900  ,-30
239  ,4.991e+06   ,2826.8  ,8100  ,-30
240  ,4.870e+06   ,2826.8  ,8300  ,-30
241  ,4.766e+06   ,2826.8  ,8500  ,-30
242  ,4.712e+06   ,2826.8  ,8700  ,-30
243  ,4.664e+06   ,2826.8  ,8900  ,-30
244  ,4.214e+06   ,2826.8  ,9300  ,-30
245  ,3.717e+06   ,2818  ,9505.8  ,-30
246  ,3.436e+06   ,2825.9  ,9696.9  ,-30
247  ,4.397e+06   ,2826.8  ,9100  ,-30
248  ,3.316e+06   ,168.9  ,9694  ,-30
249  ,4.776e+06   ,173.21  ,8900  ,-30
250  ,4.301e+06   ,173.21  ,9300  ,-30
251  ,4.589e+06   ,173.21  ,9100  ,-30
252  ,5.876e+06   ,900  ,9826.8  ,-30
253  ,6.097e+06   ,1100  ,9826.8  ,-30
254  ,4.817e+06   ,173.21  ,8700  ,-30
255  ,6.168e+06   ,1500  ,9826.8  ,-30
256  ,6.101e+06   ,1700  ,9826.8  ,-30
257  ,6.053e+06   ,1900  ,9826.8  ,-30
258  ,5.657e+06   ,2100  ,9826.8  ,-30
259  ,5.312e+06   ,2300  ,9826.8  ,-30
260  ,4.746e+06   ,2502.1  ,9825.6  ,-30
261  ,3.688e+06   ,2720.9  ,9828.1  ,-30
262  ,4.103e+06   ,2620.2  ,9638.2  ,-30
263  ,4.856e+06   ,2399.7  ,9655  ,-30
264  ,5.341e+06   ,2200  ,9653.6  ,-30
265  ,5.688e+06   ,2000  ,9653.6  ,-30
266  ,5.866e+06   ,1800  ,9653.6  ,-30
267  ,5.973e+06   ,1600  ,9653.6  ,-30
268  ,5.843e+06   ,1000  ,9653.6  ,-30
269  ,4.673e+06   ,346.41  ,9200  ,-30
270  ,4.799e+06   ,346.41  ,9000  ,-30
271  ,4.857e+06   ,346.41  ,8800  ,-30
272  ,4.429e+06   ,2653.6  ,9200  ,-30
273  ,4.243e+06   ,2651.9  ,9407.3  ,-30
274  ,4.577e+06   ,2653.6  ,9000  ,-30
275  ,4.690e+06   ,2653.6  ,8800  ,-30
276  ,4.782e+06   ,2653.6  ,8600  ,-30
277  ,4.869e+06   ,2653.6  ,8400  ,-30
278  ,4.924e+06   ,2653.6  ,8200  ,-30
279  ,4.951e+06   ,2653.6  ,8000  ,-30
280  ,4.980e+06   ,2653.6  ,7800  ,-30
281  ,5.000e+06   ,2653.6  ,7600  ,-30
282  ,5.028e+06   ,2653.6  ,7000  ,-30
283  ,5.029e+06   ,2653.6  ,6800  ,-30
284  ,5.042e+06   ,346.41  ,6200  ,-30
285  ,5.046e+06   ,2653.6  ,5600  ,-30
286  ,5.049e+06   ,2653.6  ,5000  ,-30
287  ,5.048e+06   ,2653.6  ,4400  ,-30
288  ,5.047e+06   ,2653.6  ,4200  ,-30
289  ,5.050e+06   ,2653.6  ,4000  ,-30
290  ,5.052e+06   ,2653.6  ,3800  ,-30
291  ,5.050e+06   ,2653.6  ,3600  ,-30
292  ,5.048e+06   ,2653.6  ,3400  ,-30
293  ,5.046e+06   ,2653.6  ,3200  ,-30
294  ,5.049e+06   ,2653.6  ,3000  ,-30
295  ,5.048e+06   ,2653.6  ,2800  ,-30
296  ,5.041e+06   ,2653.6  ,2600  ,-30
297  ,4.949e+06   ,346.41  ,2000  ,-30
298  ,4.914e+06   ,346.41  ,1800  ,-30
299  ,4.866e+06   ,346.41  ,1600  ,-30
300  ,4.814e+06   ,346.41  ,1400  ,-30
301  ,4.707e+06   ,346.41  ,1200  ,-30
302  ,5.516e+06   ,857.14  ,340.18  ,-30
303  ,4.952e+06   ,641.29  ,340.67  ,-30
304  ,5.830e+06   ,1071.4  ,340.18  ,-30
305  ,6.094e+06   ,1285.7  ,340.18  ,-30
306  ,4.193e+06   ,403.87  ,360.84  ,-30
307  ,4.597e+06   ,346.41  ,1000  ,-30
308  ,4.419e+06   ,346.41  ,800  ,-30
309  ,4.271e+06   ,349.56  ,590.87  ,-30
310  ,4.986e+06   ,2653.6  ,1800  ,-30
311  ,5.012e+06   ,2653.6  ,2000  ,-30
312  ,5.028e+06   ,2653.6  ,2200  ,-30
313  ,5.035e+06   ,2653.6  ,2400  ,-30
314  ,5.032e+06   ,2653.6  ,6600  ,-30
315  ,4.575e+06   ,2596.1  ,360.83  ,-30
316  ,5.263e+06   ,2358.7  ,340.64  ,-30
317  ,5.736e+06   ,2142.9  ,340.18  ,-30
318  ,5.959e+06   ,1928.6  ,340.18  ,-30
319  ,6.149e+06   ,1714.3  ,340.18  ,-30
320  ,6.257e+06   ,1500  ,340.18  ,-30
321  ,4.262e+06   ,362.07  ,9619.7  ,-30
322  ,4.455e+06   ,344.98  ,9399.7  ,-30
323  ,5.536e+06   ,800  ,9653.6  ,-30
324  ,5.064e+06   ,592.73  ,9651.9  ,-30
325  ,6.045e+06   ,1400  ,9653.6  ,-30
326  ,5.998e+06   ,1200  ,9653.6  ,-30
327  ,4.916e+06   ,346.41  ,8600  ,-30
328  ,4.962e+06   ,346.41  ,8400  ,-30
329  ,4.999e+06   ,346.41  ,8200  ,-30
330  ,5.025e+06   ,346.41  ,8000  ,-30
331  ,5.035e+06   ,346.41  ,7800  ,-30
332  ,5.037e+06   ,346.41  ,7600  ,-30
333  ,5.042e+06   ,346.41  ,7400  ,-30
334  ,5.013e+06   ,2653.6  ,7400  ,-30
335  ,5.016e+06   ,2653.6  ,7200  ,-30
336  ,5.044e+06   ,346.41  ,7200  ,-30
337  ,5.045e+06   ,346.41  ,7000  ,-30
338  ,5.045e+06   ,346.41  ,6800  ,-30
339  ,5.048e+06   ,346.41  ,6600  ,-30
340  ,5.043e+06   ,346.41  ,6400  ,-30
341  ,5.039e+06   ,2653.6  ,6400  ,-30
342  ,5.038e+06   ,2653.6  ,6200  ,-30
343  ,5.043e+06   ,346.41  ,6000  ,-30
344  ,5.044e+06   ,2653.6  ,6000  ,-30
345  ,5.047e+06   ,2653.6  ,5800  ,-30
346  ,5.040e+06   ,346.41  ,5800  ,-30
347  ,5.039e+06   ,346.41  ,5600  ,-30
348  ,5.043e+06   ,346.41  ,5400  ,-30
349  ,5.042e+06   ,346.41  ,5200  ,-30
350  ,5.044e+06   ,2653.6  ,5400  ,-30
351  ,5.045e+06   ,2653.6  ,5200  ,-30
352  ,5.040e+06   ,346.41  ,5000  ,-30
353  ,5.041e+06   ,346.41  ,4800  ,-30
354  ,5.045e+06   ,2653.6  ,4800  ,-30
355  ,5.047e+06   ,2653.6  ,4600  ,-30
356  ,5.038e+06   ,346.41  ,4600  ,-30
357  ,5.042e+06   ,346.41  ,4400  ,-30
358  ,5.037e+06   ,346.41  ,4200  ,-30
359  ,5.038e+06   ,346.41  ,4000  ,-30
360  ,5.035e+06   ,346.41  ,3800  ,-30
361  ,5.032e+06   ,346.41  ,3600  ,-30
362  ,5.037e+06   ,346.41  ,3400  ,-30
363  ,5.032e+06   ,346.41  ,3200  ,-30
364  ,5.023e+06   ,346.41  ,3000  ,-30
365  ,5.021e+06   ,346.41  ,2800  ,-30
366  ,5.010e+06   ,346.41  ,2600  ,-30
367  ,4.994e+06   ,346.41  ,2400  ,-30
368  ,4.973e+06   ,346.41  ,2200  ,-30
369  ,4.960e+06   ,2653.6  ,1600  ,-30
370  ,4.910e+06   ,2653.6  ,1400  ,-30
371  ,4.843e+06   ,2653.6  ,1200  ,-30
372  ,4.737e+06   ,2653.6  ,1000  ,-30
373  ,4.615e+06   ,2653.6  ,800  ,-30
374  ,4.436e+06   ,2650.4  ,590.87  ,-30
375  ,2.654e+06   ,135.25  ,152.18  ,-30
376  ,2.650e+06   ,2864.8  ,152.18  ,-30
377  ,4.916e+06   ,2469  ,513.43  ,-30
378  ,4.780e+06   ,2493.6  ,707.15  ,-30
379  ,4.877e+06   ,2480.4  ,900  ,-30
380  ,4.918e+06   ,2480.4  ,1100  ,-30
381  ,4.997e+06   ,2480.4  ,1300  ,-30
382  ,5.019e+06   ,2480.4  ,1500  ,-30
383  ,5.006e+06   ,519.62  ,2300  ,-30
384  ,5.015e+06   ,519.62  ,2500  ,-30
385  ,5.026e+06   ,519.62  ,2700  ,-30
386  ,5.031e+06   ,519.62  ,2900  ,-30
387  ,5.035e+06   ,519.62  ,3100  ,-30
388  ,5.038e+06   ,519.62  ,3300  ,-30
389  ,5.038e+06   ,519.62  ,3500  ,-30
390  ,5.038e+06   ,519.62  ,3700  ,-30
391  ,5.039e+06   ,519.62  ,3900  ,-30
392  ,5.040e+06   ,519.62  ,4100  ,-30
393  ,5.041e+06   ,519.62  ,4300  ,-30
394  ,5.042e+06   ,519.62  ,4500  ,-30
395  ,5.047e+06   ,2480.4  ,4700  ,-30
396  ,5.042e+06   ,519.62  ,4700  ,-30
397  ,5.042e+06   ,519.62  ,4900  ,-30
398  ,5.044e+06   ,2480.4  ,5300  ,-30
399  ,5.042e+06   ,519.62  ,5100  ,-30
400  ,5.043e+06   ,519.62  ,5300  ,-30
401  ,5.044e+06   ,519.62  ,5500  ,-30
402  ,5.044e+06   ,519.62  ,5700  ,-30
403  ,5.045e+06   ,2480.4  ,5900  ,-30
404  ,5.045e+06   ,519.62  ,5900  ,-30
405  ,5.043e+06   ,2480.4  ,6100  ,-30
406  ,5.041e+06   ,2480.4  ,6300  ,-30
407  ,5.049e+06   ,519.62  ,6500  ,-30
408  ,5.050e+06   ,519.62  ,6700  ,-30
409  ,5.051e+06   ,519.62  ,6900  ,-30
410  ,5.052e+06   ,519.62  ,7100  ,-30
411  ,5.024e+06   ,2480.4  ,7300  ,-30
412  ,5.054e+06   ,519.62  ,7300  ,-30
413  ,5.053e+06   ,519.62  ,7500  ,-30
414  ,5.057e+06   ,519.62  ,7700  ,-30
415  ,5.057e+06   ,519.62  ,7900  ,-30
416  ,5.053e+06   ,519.62  ,8100  ,-30
417  ,5.040e+06   ,519.62  ,8300  ,-30
418  ,5.026e+06   ,519.62  ,8500  ,-30
419  ,5.878e+06   ,1300  ,9480.4  ,-30
420  ,5.194e+06   ,692.59  ,9471  ,-30
421  ,4.821e+06   ,506.14  ,9484.2  ,-30
422  ,6.005e+06   ,1607.1  ,510.26  ,-30
423  ,5.890e+06   ,1821.4  ,510.26  ,-30
424  ,5.717e+06   ,2035.7  ,510.26  ,-30
425  ,5.370e+06   ,2249.4  ,508.79  ,-30
426  ,5.039e+06   ,2480.4  ,6500  ,-30
427  ,5.053e+06   ,2480.4  ,2300  ,-30
428  ,5.049e+06   ,2480.4  ,2100  ,-30
429  ,4.634e+06   ,531.01  ,513.43  ,-30
430  ,5.030e+06   ,2480.4  ,1700  ,-30
431  ,5.036e+06   ,2480.4  ,1900  ,-30
432  ,4.618e+06   ,506.42  ,707.15  ,-30
433  ,4.727e+06   ,519.62  ,900  ,-30
434  ,5.977e+06   ,1392.9  ,510.26  ,-30
435  ,5.790e+06   ,1178.6  ,510.26  ,-30
436  ,5.578e+06   ,964.29  ,510.26  ,-30
437  ,5.160e+06   ,750.58  ,508.79  ,-30
438  ,4.831e+06   ,519.62  ,1100  ,-30
439  ,4.874e+06   ,519.62  ,1300  ,-30
440  ,4.911e+06   ,519.62  ,1500  ,-30
441  ,4.940e+06   ,519.62  ,1700  ,-30
442  ,4.994e+06   ,519.62  ,2100  ,-30
443  ,4.975e+06   ,519.62  ,1900  ,-30
444  ,5.053e+06   ,2480.4  ,2500  ,-30
445  ,5.054e+06   ,2480.4  ,2700  ,-30
446  ,5.054e+06   ,2480.4  ,2900  ,-30
447  ,5.053e+06   ,2480.4  ,3100  ,-30
448  ,5.053e+06   ,2480.4  ,3300  ,-30
449  ,5.052e+06   ,2480.4  ,3500  ,-30
450  ,5.051e+06   ,2480.4  ,3700  ,-30
451  ,5.051e+06   ,2480.4  ,3900  ,-30
452  ,5.049e+06   ,2480.4  ,4100  ,-30
453  ,5.048e+06   ,2480.4  ,4300  ,-30
454  ,5.047e+06   ,2480.4  ,4500  ,-30
455  ,5.048e+06   ,2480.4  ,4900  ,-30
456  ,5.047e+06   ,2480.4  ,5100  ,-30
457  ,5.045e+06   ,2480.4  ,5500  ,-30
458  ,5.046e+06   ,2480.4  ,5700  ,-30
459  ,5.047e+06   ,519.62  ,6300  ,-30
460  ,5.046e+06   ,519.62  ,6100  ,-30
461  ,5.039e+06   ,2480.4  ,6700  ,-30
462  ,5.037e+06   ,2480.4  ,6900  ,-30
463  ,5.031e+06   ,2480.4  ,7100  ,-30
464  ,5.017e+06   ,2480.4  ,7500  ,-30
465  ,5.006e+06   ,2480.4  ,7700  ,-30
466  ,4.986e+06   ,2480.4  ,7900  ,-30
467  ,4.967e+06   ,2480.4  ,8100  ,-30
468  ,4.950e+06   ,2480.4  ,8300  ,-30
469  ,4.890e+06   ,2480.4  ,8500  ,-30
470  ,4.832e+06   ,2480.4  ,8700  ,-30
471  ,4.762e+06   ,2480.4  ,8900  ,-30
472  ,4.686e+06   ,2467.9  ,9112.3  ,-30
473  ,4.631e+06   ,2471.1  ,9307.8  ,-30
474  ,4.604e+06   ,2484.3  ,9494  ,-30
475  ,5.002e+06   ,519.62  ,8700  ,-30
476  ,4.957e+06   ,519.62  ,8900  ,-30
477  ,4.907e+06   ,529  ,9304.5  ,-30
478  ,4.962e+06   ,532.09  ,9111.8  ,-30
479  ,5.754e+06   ,1100  ,9480.4  ,-30
480  ,5.555e+06   ,887.72  ,9467.5  ,-30
481  ,5.891e+06   ,1500  ,9480.4  ,-30
482  ,5.788e+06   ,1700  ,9480.4  ,-30
483  ,5.615e+06   ,1900  ,9480.4  ,-30
484  ,5.333e+06   ,2111.6  ,9467.4  ,-30
485  ,4.969e+06   ,2304.8  ,9471  ,-30
486  ,4.963e+06   ,2267.4  ,9266.8  ,-30
487  ,5.231e+06   ,732.63  ,9266.8  ,-30
488  ,5.325e+06   ,2021.1  ,9299.3  ,-30
489  ,5.558e+06   ,1801.5  ,9307  ,-30
490  ,5.726e+06   ,1600  ,9307.2  ,-30
491  ,5.520e+06   ,978.87  ,9299.4  ,-30
492  ,5.131e+06   ,696.19  ,9018.7  ,-30
493  ,5.109e+06   ,692.82  ,8800  ,-30
494  ,4.946e+06   ,2303.8  ,9018.7  ,-30
495  ,4.965e+06   ,2307.2  ,8800  ,-30
496  ,4.982e+06   ,2307.2  ,8600  ,-30
497  ,4.995e+06   ,2307.2  ,8400  ,-30
498  ,5.013e+06   ,2307.2  ,8200  ,-30
499  ,5.019e+06   ,2307.2  ,8000  ,-30
