Noeud  ,Valeur (N/m^2)  ,X (mm)  ,Y (mm)  ,Z (mm)
42  ,1.343e+07   ,3000  ,4000  ,-30
43  ,1.398e+07   ,3000  ,4200  ,-30
44  ,1.386e+07   ,3000  ,4400  ,-30
45  ,1.381e+07   ,3000  ,4600  ,-30
46  ,1.392e+07   ,3000  ,4800  ,-30
47  ,1.326e+07   ,3000  ,5000  ,-30
48  ,1.416e+07   ,3000  ,5200  ,-30
49  ,1.398e+07   ,3000  ,5400  ,-30
50  ,1.365e+07   ,3000  ,5600  ,-30
51  ,1.338e+07   ,3000  ,5800  ,-30
52  ,1.363e+07   ,3000  ,6000  ,-30
53  ,1.391e+07   ,3000  ,6200  ,-30
54  ,1.388e+07   ,3000  ,6400  ,-30
55  ,1.405e+07   ,3000  ,6600  ,-30
56  ,1.378e+07   ,3000  ,6800  ,-30
57  ,1.320e+07   ,3000  ,7000  ,-30
58  ,1.416e+07   ,3000  ,7200  ,-30
59  ,1.364e+07   ,3000  ,7400  ,-30
60  ,1.359e+07   ,3000  ,7600  ,-30
61  ,1.361e+07   ,3000  ,7800  ,-30
62  ,1.353e+07   ,3000  ,8000  ,-30
63  ,1.315e+07   ,3000  ,8200  ,-30
64  ,1.329e+07   ,3000  ,8400  ,-30
65  ,1.305e+07   ,3000  ,8600  ,-30
66  ,1.256e+07   ,3000  ,8800  ,-30
67  ,1.225e+07   ,3000  ,9000  ,-30
68  ,1.137e+07   ,3000  ,9200  ,-30
69  ,1.049e+07   ,3000  ,9400  ,-30
70  ,8.867e+06   ,3000  ,9600  ,-30
71  ,7.461e+06   ,3000  ,9800  ,-30
72  ,1.720e+07   ,1714.3  ,0  ,-30
73  ,1.687e+07   ,1928.6  ,0  ,-30
74  ,1.642e+07   ,2142.9  ,0  ,-30
75  ,1.541e+07   ,2357.1  ,0  ,-30
76  ,1.310e+07   ,2571.4  ,0  ,-30
77  ,9.113e+06   ,2785.7  ,0  ,-30
78  ,6.294e+06   ,-1.1776E-12  ,200  ,-30
79  ,9.293e+06   ,-1.1776E-12  ,400  ,-30
80  ,1.032e+07   ,-1.1776E-12  ,600  ,-30
81  ,1.148e+07   ,-1.1776E-12  ,800  ,-30
82  ,1.229e+07   ,-1.1776E-12  ,1000  ,-30
83  ,1.263e+07   ,-1.1776E-12  ,1200  ,-30
84  ,1.312e+07   ,-1.1776E-12  ,1400  ,-30
85  ,1.286e+07   ,-1.1776E-12  ,1600  ,-30
86  ,1.381e+07   ,-1.1776E-12  ,1800  ,-30
87  ,1.324e+07   ,-1.1776E-12  ,2000  ,-30
88  ,1.379e+07   ,-1.1776E-12  ,2200  ,-30
89  ,1.388e+07   ,-1.1776E-12  ,2400  ,-30
90  ,1.347e+07   ,-1.1776E-12  ,2600  ,-30
91  ,1.371e+07   ,-1.1776E-12  ,2800  ,-30
92  ,1.423e+07   ,-1.1776E-12  ,3000  ,-30
93  ,1.364e+07   ,-1.1776E-12  ,3200  ,-30
94  ,1.332e+07   ,-1.1776E-12  ,3400  ,-30
95  ,1.419e+07   ,-1.1776E-12  ,3600  ,-30
96  ,1.396e+07   ,-1.1776E-12  ,3800  ,-30
97  ,1.383e+07   ,-1.1776E-12  ,4000  ,-30
98  ,1.392e+07   ,-1.1776E-12  ,4200  ,-30
99  ,1.366e+07   ,-1.1776E-12  ,4400  ,-30
100  ,1.358e+07   ,-1.1776E-12  ,4600  ,-30
101  ,1.410e+07   ,-1.1776E-12  ,4800  ,-30
102  ,1.390e+07   ,-1.1776E-12  ,5000  ,-30
103  ,1.388e+07   ,-1.1776E-12  ,5200  ,-30
104  ,1.347e+07   ,-1.1776E-12  ,5400  ,-30
105  ,1.409e+07   ,-1.1776E-12  ,5600  ,-30
106  ,1.397e+07   ,-1.1776E-12  ,5800  ,-30
107  ,1.352e+07   ,-1.1776E-12  ,6000  ,-30
108  ,1.410e+07   ,-1.1776E-12  ,6200  ,-30
109  ,1.377e+07   ,-1.1776E-12  ,6400  ,-30
110  ,1.337e+07   ,-1.1776E-12  ,6600  ,-30
111  ,1.420e+07   ,-1.1776E-12  ,6800  ,-30
112  ,1.379e+07   ,-1.1776E-12  ,7000  ,-30
113  ,1.359e+07   ,-1.1776E-12  ,7200  ,-30
114  ,1.410e+07   ,-1.1776E-12  ,7400  ,-30
115  ,1.376e+07   ,-1.1776E-12  ,7600  ,-30
116  ,1.369e+07   ,-1.1776E-12  ,7800  ,-30
117  ,1.335e+07   ,-1.1776E-12  ,8000  ,-30
118  ,1.387e+07   ,-1.1776E-12  ,8200  ,-30
119  ,1.367e+07   ,-1.1776E-12  ,8400  ,-30
120  ,1.324e+07   ,-1.1776E-12  ,8600  ,-30
121  ,1.313e+07   ,-1.1776E-12  ,8800  ,-30
122  ,1.246e+07   ,-1.1776E-12  ,9000  ,-30
123  ,1.244e+07   ,-1.1776E-12  ,9200  ,-30
124  ,1.094e+07   ,-1.1776E-12  ,9400  ,-30
125  ,9.698e+06   ,-1.1776E-12  ,9600  ,-30
126  ,7.852e+06   ,-1.1776E-12  ,9800  ,-30
127  ,9.465e+06   ,200  ,10000  ,-30
128  ,1.386e+07   ,400  ,10000  ,-30
129  ,1.566e+07   ,600  ,10000  ,-30
130  ,1.642e+07   ,800  ,10000  ,-30
131  ,1.634e+07   ,1000  ,10000  ,-30
132  ,1.715e+07   ,1200  ,10000  ,-30
133  ,1.758e+07   ,1400  ,10000  ,-30
134  ,1.628e+07   ,1600  ,10000  ,-30
135  ,1.674e+07   ,1800  ,10000  ,-30
136  ,1.634e+07   ,2000  ,10000  ,-30
137  ,1.540e+07   ,2200  ,10000  ,-30
138  ,1.376e+07   ,2400  ,10000  ,-30
139  ,1.241e+07   ,2600  ,10000  ,-30
140  ,7.440e+06   ,2800  ,10000  ,-30
141  ,1.056e+07   ,2813.7  ,312.27  ,-30
142  ,1.203e+07   ,2812.6  ,492.89  ,-30
143  ,1.291e+07   ,2826.8  ,700  ,-30
144  ,1.357e+07   ,2826.8  ,900  ,-30
145  ,1.434e+07   ,2826.8  ,1100  ,-30
146  ,1.466e+07   ,2826.8  ,1300  ,-30
147  ,1.472e+07   ,2826.8  ,1500  ,-30
148  ,1.511e+07   ,173.21  ,2300  ,-30
149  ,1.494e+07   ,173.21  ,2500  ,-30
150  ,1.537e+07   ,173.21  ,2700  ,-30
151  ,1.510e+07   ,173.21  ,2900  ,-30
152  ,1.511e+07   ,173.21  ,3100  ,-30
153  ,1.519e+07   ,173.21  ,3300  ,-30
154  ,1.512e+07   ,173.21  ,3500  ,-30
155  ,1.526e+07   ,173.21  ,3700  ,-30
156  ,1.516e+07   ,173.21  ,3900  ,-30
157  ,1.529e+07   ,173.21  ,4100  ,-30
158  ,1.505e+07   ,173.21  ,4500  ,-30
159  ,1.501e+07   ,2826.8  ,4700  ,-30
160  ,1.533e+07   ,173.21  ,4700  ,-30
161  ,1.532e+07   ,173.21  ,4900  ,-30
162  ,1.534e+07   ,2826.8  ,5300  ,-30
163  ,1.545e+07   ,173.21  ,5300  ,-30
164  ,1.502e+07   ,173.21  ,5700  ,-30
165  ,1.517e+07   ,2826.8  ,5900  ,-30
166  ,1.517e+07   ,173.21  ,5900  ,-30
167  ,1.538e+07   ,2826.8  ,6300  ,-30
168  ,1.514e+07   ,173.21  ,6500  ,-30
169  ,1.545e+07   ,173.21  ,6900  ,-30
170  ,1.508e+07   ,173.21  ,7100  ,-30
171  ,1.502e+07   ,2826.8  ,7300  ,-30
172  ,1.534e+07   ,173.21  ,7300  ,-30
173  ,1.548e+07   ,173.21  ,7500  ,-30
174  ,1.512e+07   ,173.21  ,7700  ,-30
175  ,1.509e+07   ,173.21  ,7900  ,-30
176  ,1.501e+07   ,173.21  ,8100  ,-30
177  ,1.528e+07   ,173.21  ,8300  ,-30
178  ,1.492e+07   ,173.21  ,8500  ,-30
179  ,1.854e+07   ,1300  ,9826.8  ,-30
180  ,1.716e+07   ,700  ,9826.8  ,-30
181  ,1.543e+07   ,491.39  ,9816.8  ,-30
182  ,1.230e+07   ,173.21  ,9500  ,-30
183  ,1.222e+07   ,277.99  ,9823.5  ,-30
184  ,2.029e+07   ,1607.1  ,170.09  ,-30
185  ,1.848e+07   ,1821.4  ,170.09  ,-30
186  ,1.825e+07   ,2035.7  ,170.09  ,-30
187  ,1.721e+07   ,2250  ,170.09  ,-30
188  ,1.555e+07   ,2465.3  ,171.46  ,-30
189  ,1.234e+07   ,2678.6  ,170.09  ,-30
190  ,1.500e+07   ,2826.8  ,6500  ,-30
191  ,1.524e+07   ,2826.8  ,2300  ,-30
192  ,1.507e+07   ,2826.8  ,2100  ,-30
193  ,9.803e+06   ,186.31  ,312.27  ,-30
194  ,1.512e+07   ,2826.8  ,1900  ,-30
195  ,1.111e+07   ,187.42  ,492.89  ,-30
196  ,1.222e+07   ,173.21  ,700  ,-30
197  ,1.299e+07   ,173.21  ,900  ,-30
198  ,1.493e+07   ,2826.8  ,1700  ,-30
199  ,1.128e+07   ,321.43  ,170.09  ,-30
200  ,1.812e+07   ,1178.6  ,170.09  ,-30
201  ,1.406e+07   ,534.76  ,171.49  ,-30
202  ,1.599e+07   ,750  ,170.09  ,-30
203  ,1.998e+07   ,1392.9  ,170.09  ,-30
204  ,1.722e+07   ,964.29  ,170.09  ,-30
205  ,1.351e+07   ,173.21  ,1100  ,-30
206  ,1.406e+07   ,173.21  ,1300  ,-30
207  ,1.441e+07   ,173.21  ,1500  ,-30
208  ,1.461e+07   ,173.21  ,1700  ,-30
209  ,1.497e+07   ,173.21  ,1900  ,-30
210  ,1.490e+07   ,173.21  ,2100  ,-30
211  ,1.526e+07   ,2826.8  ,2500  ,-30
212  ,1.532e+07   ,2826.8  ,2700  ,-30
213  ,1.541e+07   ,2826.8  ,2900  ,-30
214  ,1.505e+07   ,2826.8  ,3100  ,-30
215  ,1.528e+07   ,2826.8  ,3300  ,-30
216  ,1.509e+07   ,2826.8  ,3500  ,-30
217  ,1.510e+07   ,2826.8  ,3700  ,-30
218  ,1.504e+07   ,2826.8  ,3900  ,-30
219  ,1.510e+07   ,2826.8  ,4100  ,-30
220  ,1.542e+07   ,2826.8  ,4300  ,-30
221  ,1.524e+07   ,173.21  ,4300  ,-30
222  ,1.543e+07   ,2826.8  ,4500  ,-30
223  ,1.515e+07   ,2826.8  ,4900  ,-30
224  ,1.528e+07   ,2826.8  ,5100  ,-30
225  ,1.531e+07   ,173.21  ,5100  ,-30
226  ,1.515e+07   ,2826.8  ,5500  ,-30
227  ,1.517e+07   ,173.21  ,5500  ,-30
228  ,1.509e+07   ,2826.8  ,5700  ,-30
229  ,1.513e+07   ,2826.8  ,6100  ,-30
230  ,1.534e+07   ,173.21  ,6100  ,-30
231  ,1.531e+07   ,173.21  ,6300  ,-30
232  ,1.508e+07   ,2826.8  ,6700  ,-30
233  ,1.517e+07   ,173.21  ,6700  ,-30
234  ,1.515e+07   ,2826.8  ,6900  ,-30
235  ,1.506e+07   ,2826.8  ,7100  ,-30
236  ,1.527e+07   ,2826.8  ,7500  ,-30
237  ,1.481e+07   ,2826.8  ,7700  ,-30
238  ,1.509e+07   ,2826.8  ,7900  ,-30
239  ,1.486e+07   ,2826.8  ,8100  ,-30
240  ,1.447e+07   ,2826.8  ,8300  ,-30
241  ,1.415e+07   ,2826.8  ,8500  ,-30
242  ,1.396e+07   ,2826.8  ,8700  ,-30
243  ,1.379e+07   ,2826.8  ,8900  ,-30
244  ,1.241e+07   ,2826.8  ,9300  ,-30
245  ,1.093e+07   ,2818  ,9505.8  ,-30
246  ,1.013e+07   ,2825.9  ,9696.9  ,-30
247  ,1.297e+07   ,2826.8  ,9100  ,-30
248  ,1.056e+07   ,168.9  ,9694  ,-30
249  ,1.467e+07   ,173.21  ,8900  ,-30
250  ,1.340e+07   ,173.21  ,9300  ,-30
251  ,1.418e+07   ,173.21  ,9100  ,-30
252  ,1.787e+07   ,900  ,9826.8  ,-30
253  ,1.840e+07   ,1100  ,9826.8  ,-30
254  ,1.472e+07   ,173.21  ,8700  ,-30
255  ,1.840e+07   ,1500  ,9826.8  ,-30
256  ,1.812e+07   ,1700  ,9826.8  ,-30
257  ,1.790e+07   ,1900  ,9826.8  ,-30
258  ,1.666e+07   ,2100  ,9826.8  ,-30
259  ,1.561e+07   ,2300  ,9826.8  ,-30
260  ,1.395e+07   ,2502.1  ,9825.6  ,-30
261  ,1.087e+07   ,2720.9  ,9828.1  ,-30
262  ,1.201e+07   ,2620.2  ,9638.2  ,-30
263  ,1.421e+07   ,2399.7  ,9655  ,-30
264  ,1.566e+07   ,2200  ,9653.6  ,-30
265  ,1.674e+07   ,2000  ,9653.6  ,-30
266  ,1.735e+07   ,1800  ,9653.6  ,-30
267  ,1.777e+07   ,1600  ,9653.6  ,-30
268  ,1.777e+07   ,1000  ,9653.6  ,-30
269  ,1.452e+07   ,346.41  ,9200  ,-30
270  ,1.482e+07   ,346.41  ,9000  ,-30
271  ,1.492e+07   ,346.41  ,8800  ,-30
272  ,1.297e+07   ,2653.6  ,9200  ,-30
273  ,1.241e+07   ,2651.9  ,9407.3  ,-30
274  ,1.344e+07   ,2653.6  ,9000  ,-30
275  ,1.381e+07   ,2653.6  ,8800  ,-30
276  ,1.412e+07   ,2653.6  ,8600  ,-30
277  ,1.441e+07   ,2653.6  ,8400  ,-30
278  ,1.460e+07   ,2653.6  ,8200  ,-30
279  ,1.470e+07   ,2653.6  ,8000  ,-30
280  ,1.481e+07   ,2653.6  ,7800  ,-30
281  ,1.489e+07   ,2653.6  ,7600  ,-30
282  ,1.500e+07   ,2653.6  ,7000  ,-30
283  ,1.501e+07   ,2653.6  ,6800  ,-30
284  ,1.509e+07   ,346.41  ,6200  ,-30
285  ,1.507e+07   ,2653.6  ,5600  ,-30
286  ,1.508e+07   ,2653.6  ,5000  ,-30
287  ,1.508e+07   ,2653.6  ,4400  ,-30
288  ,1.507e+07   ,2653.6  ,4200  ,-30
289  ,1.508e+07   ,2653.6  ,4000  ,-30
290  ,1.509e+07   ,2653.6  ,3800  ,-30
291  ,1.508e+07   ,2653.6  ,3600  ,-30
292  ,1.508e+07   ,2653.6  ,3400  ,-30
293  ,1.508e+07   ,2653.6  ,3200  ,-30
294  ,1.509e+07   ,2653.6  ,3000  ,-30
295  ,1.509e+07   ,2653.6  ,2800  ,-30
296  ,1.508e+07   ,2653.6  ,2600  ,-30
297  ,1.479e+07   ,346.41  ,2000  ,-30
298  ,1.467e+07   ,346.41  ,1800  ,-30
299  ,1.452e+07   ,346.41  ,1600  ,-30
300  ,1.434e+07   ,346.41  ,1400  ,-30
301  ,1.400e+07   ,346.41  ,1200  ,-30
302  ,1.626e+07   ,857.14  ,340.18  ,-30
303  ,1.464e+07   ,641.29  ,340.67  ,-30
304  ,1.724e+07   ,1071.4  ,340.18  ,-30
305  ,1.836e+07   ,1285.7  ,340.18  ,-30
306  ,1.246e+07   ,403.87  ,360.84  ,-30
307  ,1.365e+07   ,346.41  ,1000  ,-30
308  ,1.310e+07   ,346.41  ,800  ,-30
309  ,1.267e+07   ,349.56  ,590.87  ,-30
310  ,1.499e+07   ,2653.6  ,1800  ,-30
311  ,1.504e+07   ,2653.6  ,2000  ,-30
312  ,1.507e+07   ,2653.6  ,2200  ,-30
313  ,1.507e+07   ,2653.6  ,2400  ,-30
314  ,1.502e+07   ,2653.6  ,6600  ,-30
315  ,1.390e+07   ,2596.1  ,360.83  ,-30
316  ,1.589e+07   ,2358.7  ,340.64  ,-30
317  ,1.728e+07   ,2142.9  ,340.18  ,-30
318  ,1.800e+07   ,1928.6  ,340.18  ,-30
319  ,1.876e+07   ,1714.3  ,340.18  ,-30
320  ,1.921e+07   ,1500  ,340.18  ,-30
321  ,1.346e+07   ,362.07  ,9619.7  ,-30
322  ,1.396e+07   ,344.98  ,9399.7  ,-30
323  ,1.699e+07   ,800  ,9653.6  ,-30
324  ,1.573e+07   ,592.73  ,9651.9  ,-30
325  ,1.810e+07   ,1400  ,9653.6  ,-30
326  ,1.808e+07   ,1200  ,9653.6  ,-30
327  ,1.503e+07   ,346.41  ,8600  ,-30
328  ,1.510e+07   ,346.41  ,8400  ,-30
329  ,1.515e+07   ,346.41  ,8200  ,-30
330  ,1.519e+07   ,346.41  ,8000  ,-30
331  ,1.518e+07   ,346.41  ,7800  ,-30
332  ,1.516e+07   ,346.41  ,7600  ,-30
333  ,1.515e+07   ,346.41  ,7400  ,-30
334  ,1.494e+07   ,2653.6  ,7400  ,-30
335  ,1.496e+07   ,2653.6  ,7200  ,-30
336  ,1.514e+07   ,346.41  ,7200  ,-30
337  ,1.513e+07   ,346.41  ,7000  ,-30
338  ,1.512e+07   ,346.41  ,6800  ,-30
339  ,1.512e+07   ,346.41  ,6600  ,-30
340  ,1.510e+07   ,346.41  ,6400  ,-30
341  ,1.504e+07   ,2653.6  ,6400  ,-30
342  ,1.504e+07   ,2653.6  ,6200  ,-30
343  ,1.509e+07   ,346.41  ,6000  ,-30
344  ,1.506e+07   ,2653.6  ,6000  ,-30
345  ,1.507e+07   ,2653.6  ,5800  ,-30
346  ,1.508e+07   ,346.41  ,5800  ,-30
347  ,1.508e+07   ,346.41  ,5600  ,-30
348  ,1.509e+07   ,346.41  ,5400  ,-30
349  ,1.508e+07   ,346.41  ,5200  ,-30
350  ,1.506e+07   ,2653.6  ,5400  ,-30
351  ,1.507e+07   ,2653.6  ,5200  ,-30
352  ,1.508e+07   ,346.41  ,5000  ,-30
353  ,1.508e+07   ,346.41  ,4800  ,-30
354  ,1.507e+07   ,2653.6  ,4800  ,-30
355  ,1.507e+07   ,2653.6  ,4600  ,-30
356  ,1.507e+07   ,346.41  ,4600  ,-30
357  ,1.508e+07   ,346.41  ,4400  ,-30
358  ,1.507e+07   ,346.41  ,4200  ,-30
359  ,1.507e+07   ,346.41  ,4000  ,-30
360  ,1.507e+07   ,346.41  ,3800  ,-30
361  ,1.506e+07   ,346.41  ,3600  ,-30
362  ,1.508e+07   ,346.41  ,3400  ,-30
363  ,1.506e+07   ,346.41  ,3200  ,-30
364  ,1.503e+07   ,346.41  ,3000  ,-30
365  ,1.503e+07   ,346.41  ,2800  ,-30
366  ,1.499e+07   ,346.41  ,2600  ,-30
367  ,1.494e+07   ,346.41  ,2400  ,-30
368  ,1.487e+07   ,346.41  ,2200  ,-30
369  ,1.494e+07   ,2653.6  ,1600  ,-30
370  ,1.482e+07   ,2653.6  ,1400  ,-30
371  ,1.466e+07   ,2653.6  ,1200  ,-30
372  ,1.438e+07   ,2653.6  ,1000  ,-30
373  ,1.405e+07   ,2653.6  ,800  ,-30
374  ,1.353e+07   ,2650.4  ,590.87  ,-30
375  ,8.025e+06   ,135.25  ,152.18  ,-30
376  ,8.128e+06   ,2864.8  ,152.18  ,-30
377  ,1.494e+07   ,2469  ,513.43  ,-30
378  ,1.457e+07   ,2493.6  ,707.15  ,-30
379  ,1.484e+07   ,2480.4  ,900  ,-30
380  ,1.494e+07   ,2480.4  ,1100  ,-30
381  ,1.513e+07   ,2480.4  ,1300  ,-30
382  ,1.516e+07   ,2480.4  ,1500  ,-30
383  ,1.495e+07   ,519.62  ,2300  ,-30
384  ,1.499e+07   ,519.62  ,2500  ,-30
385  ,1.503e+07   ,519.62  ,2700  ,-30
386  ,1.505e+07   ,519.62  ,2900  ,-30
387  ,1.506e+07   ,519.62  ,3100  ,-30
388  ,1.507e+07   ,519.62  ,3300  ,-30
389  ,1.507e+07   ,519.62  ,3500  ,-30
390  ,1.507e+07   ,519.62  ,3700  ,-30
391  ,1.507e+07   ,519.62  ,3900  ,-30
392  ,1.507e+07   ,519.62  ,4100  ,-30
393  ,1.508e+07   ,519.62  ,4300  ,-30
394  ,1.508e+07   ,519.62  ,4500  ,-30
395  ,1.507e+07   ,2480.4  ,4700  ,-30
396  ,1.507e+07   ,519.62  ,4700  ,-30
397  ,1.508e+07   ,519.62  ,4900  ,-30
398  ,1.506e+07   ,2480.4  ,5300  ,-30
399  ,1.508e+07   ,519.62  ,5100  ,-30
400  ,1.508e+07   ,519.62  ,5300  ,-30
401  ,1.508e+07   ,519.62  ,5500  ,-30
402  ,1.508e+07   ,519.62  ,5700  ,-30
403  ,1.506e+07   ,2480.4  ,5900  ,-30
404  ,1.509e+07   ,519.62  ,5900  ,-30
405  ,1.505e+07   ,2480.4  ,6100  ,-30
406  ,1.505e+07   ,2480.4  ,6300  ,-30
407  ,1.511e+07   ,519.62  ,6500  ,-30
408  ,1.512e+07   ,519.62  ,6700  ,-30
409  ,1.513e+07   ,519.62  ,6900  ,-30
410  ,1.515e+07   ,519.62  ,7100  ,-30
411  ,1.497e+07   ,2480.4  ,7300  ,-30
412  ,1.517e+07   ,519.62  ,7300  ,-30
413  ,1.519e+07   ,519.62  ,7500  ,-30
414  ,1.523e+07   ,519.62  ,7700  ,-30
415  ,1.526e+07   ,519.62  ,7900  ,-30
416  ,1.529e+07   ,519.62  ,8100  ,-30
417  ,1.531e+07   ,519.62  ,8300  ,-30
418  ,1.533e+07   ,519.62  ,8500  ,-30
419  ,1.768e+07   ,1300  ,9480.4  ,-30
420  ,1.608e+07   ,692.59  ,9471  ,-30
421  ,1.504e+07   ,506.14  ,9484.2  ,-30
422  ,1.825e+07   ,1607.1  ,510.26  ,-30
423  ,1.784e+07   ,1821.4  ,510.26  ,-30
424  ,1.729e+07   ,2035.7  ,510.26  ,-30
425  ,1.626e+07   ,2249.4  ,508.79  ,-30
426  ,1.504e+07   ,2480.4  ,6500  ,-30
427  ,1.514e+07   ,2480.4  ,2300  ,-30
428  ,1.515e+07   ,2480.4  ,2100  ,-30
429  ,1.370e+07   ,531.01  ,513.43  ,-30
430  ,1.515e+07   ,2480.4  ,1700  ,-30
431  ,1.514e+07   ,2480.4  ,1900  ,-30
432  ,1.365e+07   ,506.42  ,707.15  ,-30
433  ,1.397e+07   ,519.62  ,900  ,-30
434  ,1.806e+07   ,1392.9  ,510.26  ,-30
435  ,1.726e+07   ,1178.6  ,510.26  ,-30
436  ,1.649e+07   ,964.29  ,510.26  ,-30
437  ,1.522e+07   ,750.58  ,508.79  ,-30
438  ,1.431e+07   ,519.62  ,1100  ,-30
439  ,1.446e+07   ,519.62  ,1300  ,-30
440  ,1.460e+07   ,519.62  ,1500  ,-30
441  ,1.471e+07   ,519.62  ,1700  ,-30
442  ,1.491e+07   ,519.62  ,2100  ,-30
443  ,1.484e+07   ,519.62  ,1900  ,-30
444  ,1.512e+07   ,2480.4  ,2500  ,-30
445  ,1.512e+07   ,2480.4  ,2700  ,-30
446  ,1.511e+07   ,2480.4  ,2900  ,-30
447  ,1.510e+07   ,2480.4  ,3100  ,-30
448  ,1.509e+07   ,2480.4  ,3300  ,-30
449  ,1.509e+07   ,2480.4  ,3500  ,-30
450  ,1.508e+07   ,2480.4  ,3700  ,-30
451  ,1.508e+07   ,2480.4  ,3900  ,-30
452  ,1.507e+07   ,2480.4  ,4100  ,-30
453  ,1.507e+07   ,2480.4  ,4300  ,-30
454  ,1.507e+07   ,2480.4  ,4500  ,-30
455  ,1.507e+07   ,2480.4  ,4900  ,-30
456  ,1.507e+07   ,2480.4  ,5100  ,-30
457  ,1.506e+07   ,2480.4  ,5500  ,-30
458  ,1.506e+07   ,2480.4  ,5700  ,-30
459  ,1.510e+07   ,519.62  ,6300  ,-30
460  ,1.509e+07   ,519.62  ,6100  ,-30
461  ,1.503e+07   ,2480.4  ,6700  ,-30
462  ,1.502e+07   ,2480.4  ,6900  ,-30
463  ,1.500e+07   ,2480.4  ,7100  ,-30
464  ,1.493e+07   ,2480.4  ,7500  ,-30
465  ,1.488e+07   ,2480.4  ,7700  ,-30
466  ,1.480e+07   ,2480.4  ,7900  ,-30
467  ,1.472e+07   ,2480.4  ,8100  ,-30
468  ,1.464e+07   ,2480.4  ,8300  ,-30
469  ,1.443e+07   ,2480.4  ,8500  ,-30
470  ,1.421e+07   ,2480.4  ,8700  ,-30
471  ,1.397e+07   ,2480.4  ,8900  ,-30
472  ,1.371e+07   ,2467.9  ,9112.3  ,-30
473  ,1.353e+07   ,2471.1  ,9307.8  ,-30
474  ,1.346e+07   ,2484.3  ,9494  ,-30
475  ,1.532e+07   ,519.62  ,8700  ,-30
476  ,1.526e+07   ,519.62  ,8900  ,-30
477  ,1.525e+07   ,529  ,9304.5  ,-30
478  ,1.535e+07   ,532.09  ,9111.8  ,-30
479  ,1.746e+07   ,1100  ,9480.4  ,-30
480  ,1.701e+07   ,887.72  ,9467.5  ,-30
481  ,1.759e+07   ,1500  ,9480.4  ,-30
482  ,1.717e+07   ,1700  ,9480.4  ,-30
483  ,1.656e+07   ,1900  ,9480.4  ,-30
484  ,1.564e+07   ,2111.6  ,9467.4  ,-30
485  ,1.453e+07   ,2304.8  ,9471  ,-30
486  ,1.452e+07   ,2267.4  ,9266.8  ,-30
487  ,1.613e+07   ,732.63  ,9266.8  ,-30
488  ,1.565e+07   ,2021.1  ,9299.3  ,-30
489  ,1.644e+07   ,1801.5  ,9307  ,-30
490  ,1.705e+07   ,1600  ,9307.2  ,-30
491  ,1.685e+07   ,978.87  ,9299.4  ,-30
492  ,1.578e+07   ,696.19  ,9018.7  ,-30
493  ,1.566e+07   ,692.82  ,8800  ,-30
494  ,1.449e+07   ,2303.8  ,9018.7  ,-30
495  ,1.459e+07   ,2307.2  ,8800  ,-30
496  ,1.467e+07   ,2307.2  ,8600  ,-30
497  ,1.475e+07   ,2307.2  ,8400  ,-30
498  ,1.484e+07   ,2307.2  ,8200  ,-30
499  ,1.488e+07   ,2307.2  ,8000  ,-30
