Noeud  ,Valeur (N/m^2)  ,X (mm)  ,Y (mm)  ,Z (mm)
51  ,5.543e+06   ,3000  ,5800  ,-5
52  ,5.518e+06   ,3000  ,6000  ,-5
53  ,5.519e+06   ,3000  ,6200  ,-5
54  ,5.561e+06   ,3000  ,6400  ,-5
55  ,5.631e+06   ,3000  ,6600  ,-5
56  ,5.755e+06   ,3000  ,6800  ,-5
57  ,5.953e+06   ,3000  ,7000  ,-5
58  ,6.167e+06   ,3000  ,7200  ,-5
59  ,6.501e+06   ,3000  ,7400  ,-5
60  ,6.828e+06   ,3000  ,7600  ,-5
61  ,7.333e+06   ,3000  ,7800  ,-5
62  ,7.944e+06   ,3000  ,8000  ,-5
63  ,8.652e+06   ,3000  ,8200  ,-5
64  ,9.347e+06   ,3000  ,8400  ,-5
65  ,9.884e+06   ,3000  ,8600  ,-5
66  ,1.036e+07   ,3000  ,8800  ,-5
67  ,1.060e+07   ,3000  ,9000  ,-5
68  ,1.033e+07   ,3000  ,9200  ,-5
69  ,9.583e+06   ,3000  ,9400  ,-5
70  ,8.514e+06   ,3000  ,9600  ,-5
71  ,7.331e+06   ,3000  ,9800  ,-5
72  ,1.134e+07   ,1714.3  ,0  ,-5
73  ,1.152e+07   ,1928.6  ,0  ,-5
74  ,1.102e+07   ,2142.9  ,0  ,-5
75  ,1.026e+07   ,2357.1  ,0  ,-5
76  ,9.383e+06   ,2571.4  ,0  ,-5
77  ,8.413e+06   ,2785.7  ,0  ,-5
78  ,4.975e+06   ,-1.1776E-12  ,200  ,-5
79  ,5.664e+06   ,-1.1776E-12  ,400  ,-5
80  ,6.645e+06   ,-1.1776E-12  ,600  ,-5
81  ,7.733e+06   ,-1.1776E-12  ,800  ,-5
82  ,8.529e+06   ,-1.1776E-12  ,1000  ,-5
83  ,9.069e+06   ,-1.1776E-12  ,1200  ,-5
84  ,9.280e+06   ,-1.1776E-12  ,1400  ,-5
85  ,9.424e+06   ,-1.1776E-12  ,1600  ,-5
86  ,9.430e+06   ,-1.1776E-12  ,1800  ,-5
87  ,9.424e+06   ,-1.1776E-12  ,2000  ,-5
88  ,9.438e+06   ,-1.1776E-12  ,2200  ,-5
89  ,9.527e+06   ,-1.1776E-12  ,2400  ,-5
90  ,9.590e+06   ,-1.1776E-12  ,2600  ,-5
91  ,9.664e+06   ,-1.1776E-12  ,2800  ,-5
92  ,9.749e+06   ,-1.1776E-12  ,3000  ,-5
93  ,9.859e+06   ,-1.1776E-12  ,3200  ,-5
94  ,9.959e+06   ,-1.1776E-12  ,3400  ,-5
95  ,1.008e+07   ,-1.1776E-12  ,3600  ,-5
96  ,1.016e+07   ,-1.1776E-12  ,3800  ,-5
97  ,1.020e+07   ,-1.1776E-12  ,4000  ,-5
98  ,1.021e+07   ,-1.1776E-12  ,4200  ,-5
99  ,1.018e+07   ,-1.1776E-12  ,4400  ,-5
100  ,1.007e+07   ,-1.1776E-12  ,4600  ,-5
101  ,9.987e+06   ,-1.1776E-12  ,4800  ,-5
102  ,9.877e+06   ,-1.1776E-12  ,5000  ,-5
103  ,9.575e+06   ,-1.1776E-12  ,5200  ,-5
104  ,9.270e+06   ,-1.1776E-12  ,5400  ,-5
105  ,8.961e+06   ,-1.1776E-12  ,5600  ,-5
106  ,8.632e+06   ,-1.1776E-12  ,5800  ,-5
107  ,8.354e+06   ,-1.1776E-12  ,6000  ,-5
108  ,7.996e+06   ,-1.1776E-12  ,6200  ,-5
109  ,7.692e+06   ,-1.1776E-12  ,6400  ,-5
110  ,7.395e+06   ,-1.1776E-12  ,6600  ,-5
111  ,7.124e+06   ,-1.1776E-12  ,6800  ,-5
112  ,6.936e+06   ,-1.1776E-12  ,7000  ,-5
113  ,6.715e+06   ,-1.1776E-12  ,7200  ,-5
114  ,6.532e+06   ,-1.1776E-12  ,7400  ,-5
115  ,6.360e+06   ,-1.1776E-12  ,7600  ,-5
116  ,6.228e+06   ,-1.1776E-12  ,7800  ,-5
117  ,6.149e+06   ,-1.1776E-12  ,8000  ,-5
118  ,6.029e+06   ,-1.1776E-12  ,8200  ,-5
119  ,5.917e+06   ,-1.1776E-12  ,8400  ,-5
120  ,5.788e+06   ,-1.1776E-12  ,8600  ,-5
121  ,5.749e+06   ,-1.1776E-12  ,8800  ,-5
122  ,5.703e+06   ,-1.1776E-12  ,9000  ,-5
123  ,5.444e+06   ,-1.1776E-12  ,9200  ,-5
124  ,5.198e+06   ,-1.1776E-12  ,9400  ,-5
125  ,5.098e+06   ,-1.1776E-12  ,9600  ,-5
126  ,5.655e+06   ,-1.1776E-12  ,9800  ,-5
127  ,5.647e+06   ,200  ,10000  ,-5
128  ,5.095e+06   ,400  ,10000  ,-5
129  ,6.174e+06   ,600  ,10000  ,-5
130  ,7.404e+06   ,800  ,10000  ,-5
131  ,8.543e+06   ,1000  ,10000  ,-5
132  ,9.705e+06   ,1200  ,10000  ,-5
133  ,1.069e+07   ,1400  ,10000  ,-5
134  ,1.145e+07   ,1600  ,10000  ,-5
135  ,1.199e+07   ,1800  ,10000  ,-5
136  ,1.192e+07   ,2000  ,10000  ,-5
137  ,1.135e+07   ,2200  ,10000  ,-5
138  ,1.039e+07   ,2400  ,10000  ,-5
139  ,9.272e+06   ,2600  ,10000  ,-5
140  ,7.832e+06   ,2800  ,10000  ,-5
141  ,1.060e+07   ,2813.7  ,312.27  ,-5
142  ,1.103e+07   ,2812.6  ,492.89  ,-5
143  ,1.052e+07   ,2826.8  ,700  ,-5
144  ,1.006e+07   ,2826.8  ,900  ,-5
145  ,9.596e+06   ,2826.8  ,1100  ,-5
146  ,9.148e+06   ,2826.8  ,1300  ,-5
147  ,8.878e+06   ,2826.8  ,1500  ,-5
148  ,8.104e+06   ,173.21  ,2300  ,-5
149  ,8.160e+06   ,173.21  ,2500  ,-5
150  ,8.196e+06   ,173.21  ,2700  ,-5
151  ,8.243e+06   ,173.21  ,2900  ,-5
152  ,8.296e+06   ,173.21  ,3100  ,-5
153  ,8.359e+06   ,173.21  ,3300  ,-5
154  ,8.421e+06   ,173.21  ,3500  ,-5
155  ,8.477e+06   ,173.21  ,3700  ,-5
156  ,8.503e+06   ,173.21  ,3900  ,-5
157  ,8.499e+06   ,173.21  ,4100  ,-5
158  ,8.456e+06   ,173.21  ,4500  ,-5
159  ,5.320e+06   ,2826.8  ,4700  ,-5
160  ,8.437e+06   ,173.21  ,4700  ,-5
161  ,8.382e+06   ,173.21  ,4900  ,-5
162  ,4.830e+06   ,2826.8  ,5300  ,-5
163  ,8.095e+06   ,173.21  ,5300  ,-5
164  ,7.739e+06   ,173.21  ,5700  ,-5
165  ,4.683e+06   ,2826.8  ,5900  ,-5
166  ,7.574e+06   ,173.21  ,5900  ,-5
167  ,4.804e+06   ,2826.8  ,6300  ,-5
168  ,6.969e+06   ,173.21  ,6500  ,-5
169  ,6.550e+06   ,173.21  ,6900  ,-5
170  ,6.413e+06   ,173.21  ,7100  ,-5
171  ,5.797e+06   ,2826.8  ,7300  ,-5
172  ,6.256e+06   ,173.21  ,7300  ,-5
173  ,6.103e+06   ,173.21  ,7500  ,-5
174  ,5.973e+06   ,173.21  ,7700  ,-5
175  ,5.925e+06   ,173.21  ,7900  ,-5
176  ,5.897e+06   ,173.21  ,8100  ,-5
177  ,5.939e+06   ,173.21  ,8300  ,-5
178  ,5.983e+06   ,173.21  ,8500  ,-5
179  ,9.687e+06   ,1300  ,9826.8  ,-5
180  ,7.680e+06   ,700  ,9826.8  ,-5
181  ,6.569e+06   ,491.39  ,9816.8  ,-5
182  ,6.303e+06   ,173.21  ,9500  ,-5
183  ,6.249e+06   ,277.99  ,9823.5  ,-5
184  ,9.488e+06   ,1607.1  ,170.09  ,-5
185  ,1.062e+07   ,1821.4  ,170.09  ,-5
186  ,1.109e+07   ,2035.7  ,170.09  ,-5
187  ,1.129e+07   ,2250  ,170.09  ,-5
188  ,1.118e+07   ,2465.3  ,171.46  ,-5
189  ,1.065e+07   ,2678.6  ,170.09  ,-5
190  ,4.929e+06   ,2826.8  ,6500  ,-5
191  ,8.057e+06   ,2826.8  ,2300  ,-5
192  ,8.296e+06   ,2826.8  ,2100  ,-5
193  ,4.437e+06   ,186.31  ,312.27  ,-5
194  ,8.498e+06   ,2826.8  ,1900  ,-5
195  ,4.889e+06   ,187.42  ,492.89  ,-5
196  ,5.754e+06   ,173.21  ,700  ,-5
197  ,6.636e+06   ,173.21  ,900  ,-5
198  ,8.647e+06   ,2826.8  ,1700  ,-5
199  ,4.228e+06   ,321.43  ,170.09  ,-5
200  ,7.306e+06   ,1178.6  ,170.09  ,-5
201  ,4.372e+06   ,534.76  ,171.49  ,-5
202  ,5.118e+06   ,750  ,170.09  ,-5
203  ,8.464e+06   ,1392.9  ,170.09  ,-5
204  ,6.223e+06   ,964.29  ,170.09  ,-5
205  ,7.280e+06   ,173.21  ,1100  ,-5
206  ,7.641e+06   ,173.21  ,1300  ,-5
207  ,7.860e+06   ,173.21  ,1500  ,-5
208  ,7.984e+06   ,173.21  ,1700  ,-5
209  ,7.989e+06   ,173.21  ,1900  ,-5
210  ,8.025e+06   ,173.21  ,2100  ,-5
211  ,7.836e+06   ,2826.8  ,2500  ,-5
212  ,7.613e+06   ,2826.8  ,2700  ,-5
213  ,7.432e+06   ,2826.8  ,2900  ,-5
214  ,7.238e+06   ,2826.8  ,3100  ,-5
215  ,6.966e+06   ,2826.8  ,3300  ,-5
216  ,6.684e+06   ,2826.8  ,3500  ,-5
217  ,6.441e+06   ,2826.8  ,3700  ,-5
218  ,6.201e+06   ,2826.8  ,3900  ,-5
219  ,5.972e+06   ,2826.8  ,4100  ,-5
220  ,5.783e+06   ,2826.8  ,4300  ,-5
221  ,8.486e+06   ,173.21  ,4300  ,-5
222  ,5.525e+06   ,2826.8  ,4500  ,-5
223  ,5.117e+06   ,2826.8  ,4900  ,-5
224  ,4.942e+06   ,2826.8  ,5100  ,-5
225  ,8.249e+06   ,173.21  ,5100  ,-5
226  ,4.728e+06   ,2826.8  ,5500  ,-5
227  ,7.927e+06   ,173.21  ,5500  ,-5
228  ,4.677e+06   ,2826.8  ,5700  ,-5
229  ,4.725e+06   ,2826.8  ,6100  ,-5
230  ,7.374e+06   ,173.21  ,6100  ,-5
231  ,7.147e+06   ,173.21  ,6300  ,-5
232  ,5.084e+06   ,2826.8  ,6700  ,-5
233  ,6.731e+06   ,173.21  ,6700  ,-5
234  ,5.297e+06   ,2826.8  ,6900  ,-5
235  ,5.502e+06   ,2826.8  ,7100  ,-5
236  ,6.110e+06   ,2826.8  ,7500  ,-5
237  ,6.455e+06   ,2826.8  ,7700  ,-5
238  ,6.911e+06   ,2826.8  ,7900  ,-5
239  ,7.337e+06   ,2826.8  ,8100  ,-5
240  ,7.774e+06   ,2826.8  ,8300  ,-5
241  ,8.183e+06   ,2826.8  ,8500  ,-5
242  ,8.378e+06   ,2826.8  ,8700  ,-5
243  ,8.573e+06   ,2826.8  ,8900  ,-5
244  ,7.842e+06   ,2826.8  ,9300  ,-5
245  ,7.117e+06   ,2818  ,9505.8  ,-5
246  ,6.795e+06   ,2825.9  ,9696.9  ,-5
247  ,8.361e+06   ,2826.8  ,9100  ,-5
248  ,6.283e+06   ,168.9  ,9694  ,-5
249  ,6.339e+06   ,173.21  ,8900  ,-5
250  ,6.537e+06   ,173.21  ,9300  ,-5
251  ,6.550e+06   ,173.21  ,9100  ,-5
252  ,8.492e+06   ,900  ,9826.8  ,-5
253  ,9.142e+06   ,1100  ,9826.8  ,-5
254  ,6.119e+06   ,173.21  ,8700  ,-5
255  ,1.014e+07   ,1500  ,9826.8  ,-5
256  ,1.033e+07   ,1700  ,9826.8  ,-5
257  ,1.009e+07   ,1900  ,9826.8  ,-5
258  ,9.450e+06   ,2100  ,9826.8  ,-5
259  ,8.574e+06   ,2300  ,9826.8  ,-5
260  ,7.665e+06   ,2502.1  ,9825.6  ,-5
261  ,6.879e+06   ,2720.9  ,9828.1  ,-5
262  ,6.423e+06   ,2620.2  ,9638.2  ,-5
263  ,7.089e+06   ,2399.7  ,9655  ,-5
264  ,7.851e+06   ,2200  ,9653.6  ,-5
265  ,8.766e+06   ,2000  ,9653.6  ,-5
266  ,9.415e+06   ,1800  ,9653.6  ,-5
267  ,9.786e+06   ,1600  ,9653.6  ,-5
268  ,9.137e+06   ,1000  ,9653.6  ,-5
269  ,7.374e+06   ,346.41  ,9200  ,-5
270  ,7.128e+06   ,346.41  ,9000  ,-5
271  ,6.750e+06   ,346.41  ,8800  ,-5
272  ,7.048e+06   ,2653.6  ,9200  ,-5
273  ,6.662e+06   ,2651.9  ,9407.3  ,-5
274  ,7.364e+06   ,2653.6  ,9000  ,-5
275  ,7.485e+06   ,2653.6  ,8800  ,-5
276  ,7.461e+06   ,2653.6  ,8600  ,-5
277  ,7.357e+06   ,2653.6  ,8400  ,-5
278  ,7.098e+06   ,2653.6  ,8200  ,-5
279  ,6.778e+06   ,2653.6  ,8000  ,-5
280  ,6.538e+06   ,2653.6  ,7800  ,-5
281  ,6.177e+06   ,2653.6  ,7600  ,-5
282  ,5.246e+06   ,2653.6  ,7000  ,-5
283  ,4.942e+06   ,2653.6  ,6800  ,-5
284  ,7.065e+06   ,346.41  ,6200  ,-5
285  ,4.068e+06   ,2653.6  ,5600  ,-5
286  ,4.292e+06   ,2653.6  ,5000  ,-5
287  ,4.905e+06   ,2653.6  ,4400  ,-5
288  ,5.085e+06   ,2653.6  ,4200  ,-5
289  ,5.282e+06   ,2653.6  ,4000  ,-5
290  ,5.542e+06   ,2653.6  ,3800  ,-5
291  ,5.740e+06   ,2653.6  ,3600  ,-5
292  ,5.984e+06   ,2653.6  ,3400  ,-5
293  ,6.202e+06   ,2653.6  ,3200  ,-5
294  ,6.370e+06   ,2653.6  ,3000  ,-5
295  ,6.499e+06   ,2653.6  ,2800  ,-5
296  ,6.689e+06   ,2653.6  ,2600  ,-5
297  ,6.933e+06   ,346.41  ,2000  ,-5
298  ,6.869e+06   ,346.41  ,1800  ,-5
299  ,6.819e+06   ,346.41  ,1600  ,-5
300  ,6.620e+06   ,346.41  ,1400  ,-5
301  ,6.357e+06   ,346.41  ,1200  ,-5
302  ,5.053e+06   ,857.14  ,340.18  ,-5
303  ,4.311e+06   ,641.29  ,340.67  ,-5
304  ,6.159e+06   ,1071.4  ,340.18  ,-5
305  ,7.247e+06   ,1285.7  ,340.18  ,-5
306  ,4.081e+06   ,403.87  ,360.84  ,-5
307  ,5.976e+06   ,346.41  ,1000  ,-5
308  ,5.395e+06   ,346.41  ,800  ,-5
309  ,4.693e+06   ,349.56  ,590.87  ,-5
310  ,7.642e+06   ,2653.6  ,1800  ,-5
311  ,7.382e+06   ,2653.6  ,2000  ,-5
312  ,7.140e+06   ,2653.6  ,2200  ,-5
313  ,6.895e+06   ,2653.6  ,2400  ,-5
314  ,4.709e+06   ,2653.6  ,6600  ,-5
315  ,1.185e+07   ,2596.1  ,360.83  ,-5
316  ,1.178e+07   ,2358.7  ,340.64  ,-5
317  ,1.137e+07   ,2142.9  ,340.18  ,-5
318  ,1.081e+07   ,1928.6  ,340.18  ,-5
319  ,9.610e+06   ,1714.3  ,340.18  ,-5
320  ,8.398e+06   ,1500  ,340.18  ,-5
321  ,7.054e+06   ,362.07  ,9619.7  ,-5
322  ,7.430e+06   ,344.98  ,9399.7  ,-5
323  ,8.490e+06   ,800  ,9653.6  ,-5
324  ,7.709e+06   ,592.73  ,9651.9  ,-5
325  ,9.716e+06   ,1400  ,9653.6  ,-5
326  ,9.478e+06   ,1200  ,9653.6  ,-5
327  ,6.458e+06   ,346.41  ,8600  ,-5
328  ,6.274e+06   ,346.41  ,8400  ,-5
329  ,6.113e+06   ,346.41  ,8200  ,-5
330  ,6.038e+06   ,346.41  ,8000  ,-5
331  ,6.030e+06   ,346.41  ,7800  ,-5
332  ,6.096e+06   ,346.41  ,7600  ,-5
333  ,6.206e+06   ,346.41  ,7400  ,-5
334  ,5.813e+06   ,2653.6  ,7400  ,-5
335  ,5.562e+06   ,2653.6  ,7200  ,-5
336  ,6.347e+06   ,346.41  ,7200  ,-5
337  ,6.476e+06   ,346.41  ,7000  ,-5
338  ,6.630e+06   ,346.41  ,6800  ,-5
339  ,6.787e+06   ,346.41  ,6600  ,-5
340  ,6.953e+06   ,346.41  ,6400  ,-5
341  ,4.501e+06   ,2653.6  ,6400  ,-5
342  ,4.311e+06   ,2653.6  ,6200  ,-5
343  ,7.167e+06   ,346.41  ,6000  ,-5
344  ,4.184e+06   ,2653.6  ,6000  ,-5
345  ,4.098e+06   ,2653.6  ,5800  ,-5
346  ,7.265e+06   ,346.41  ,5800  ,-5
347  ,7.335e+06   ,346.41  ,5600  ,-5
348  ,7.368e+06   ,346.41  ,5400  ,-5
349  ,7.417e+06   ,346.41  ,5200  ,-5
350  ,4.089e+06   ,2653.6  ,5400  ,-5
351  ,4.170e+06   ,2653.6  ,5200  ,-5
352  ,7.457e+06   ,346.41  ,5000  ,-5
353  ,7.473e+06   ,346.41  ,4800  ,-5
354  ,4.470e+06   ,2653.6  ,4800  ,-5
355  ,4.674e+06   ,2653.6  ,4600  ,-5
356  ,7.459e+06   ,346.41  ,4600  ,-5
357  ,7.406e+06   ,346.41  ,4400  ,-5
358  ,7.366e+06   ,346.41  ,4200  ,-5
359  ,7.360e+06   ,346.41  ,4000  ,-5
360  ,7.357e+06   ,346.41  ,3800  ,-5
361  ,7.346e+06   ,346.41  ,3600  ,-5
362  ,7.312e+06   ,346.41  ,3400  ,-5
363  ,7.249e+06   ,346.41  ,3200  ,-5
364  ,7.206e+06   ,346.41  ,3000  ,-5
365  ,7.168e+06   ,346.41  ,2800  ,-5
366  ,7.148e+06   ,346.41  ,2600  ,-5
367  ,7.123e+06   ,346.41  ,2400  ,-5
368  ,7.064e+06   ,346.41  ,2200  ,-5
369  ,7.915e+06   ,2653.6  ,1600  ,-5
370  ,8.406e+06   ,2653.6  ,1400  ,-5
371  ,9.116e+06   ,2653.6  ,1200  ,-5
372  ,1.012e+07   ,2653.6  ,1000  ,-5
373  ,1.099e+07   ,2653.6  ,800  ,-5
374  ,1.174e+07   ,2650.4  ,590.87  ,-5
375  ,4.597e+06   ,135.25  ,152.18  ,-5
376  ,9.125e+06   ,2864.8  ,152.18  ,-5
377  ,1.203e+07   ,2469  ,513.43  ,-5
378  ,1.164e+07   ,2493.6  ,707.15  ,-5
379  ,1.084e+07   ,2480.4  ,900  ,-5
380  ,9.528e+06   ,2480.4  ,1100  ,-5
381  ,8.468e+06   ,2480.4  ,1300  ,-5
382  ,7.805e+06   ,2480.4  ,1500  ,-5
383  ,6.487e+06   ,519.62  ,2300  ,-5
384  ,6.519e+06   ,519.62  ,2500  ,-5
385  ,6.547e+06   ,519.62  ,2700  ,-5
386  ,6.572e+06   ,519.62  ,2900  ,-5
387  ,6.617e+06   ,519.62  ,3100  ,-5
388  ,6.670e+06   ,519.62  ,3300  ,-5
389  ,6.698e+06   ,519.62  ,3500  ,-5
390  ,6.730e+06   ,519.62  ,3700  ,-5
391  ,6.731e+06   ,519.62  ,3900  ,-5
392  ,6.733e+06   ,519.62  ,4100  ,-5
393  ,6.814e+06   ,519.62  ,4300  ,-5
394  ,6.897e+06   ,519.62  ,4500  ,-5
395  ,4.113e+06   ,2480.4  ,4700  ,-5
396  ,7.005e+06   ,519.62  ,4700  ,-5
397  ,7.035e+06   ,519.62  ,4900  ,-5
398  ,3.759e+06   ,2480.4  ,5300  ,-5
399  ,7.077e+06   ,519.62  ,5100  ,-5
400  ,7.159e+06   ,519.62  ,5300  ,-5
401  ,7.200e+06   ,519.62  ,5500  ,-5
402  ,7.239e+06   ,519.62  ,5700  ,-5
403  ,3.985e+06   ,2480.4  ,5900  ,-5
404  ,7.213e+06   ,519.62  ,5900  ,-5
405  ,4.151e+06   ,2480.4  ,6100  ,-5
406  ,4.396e+06   ,2480.4  ,6300  ,-5
407  ,7.043e+06   ,519.62  ,6500  ,-5
408  ,6.922e+06   ,519.62  ,6700  ,-5
409  ,6.788e+06   ,519.62  ,6900  ,-5
410  ,6.640e+06   ,519.62  ,7100  ,-5
411  ,5.843e+06   ,2480.4  ,7300  ,-5
412  ,6.520e+06   ,519.62  ,7300  ,-5
413  ,6.399e+06   ,519.62  ,7500  ,-5
414  ,6.342e+06   ,519.62  ,7700  ,-5
415  ,6.318e+06   ,519.62  ,7900  ,-5
416  ,6.387e+06   ,519.62  ,8100  ,-5
417  ,6.538e+06   ,519.62  ,8300  ,-5
418  ,6.800e+06   ,519.62  ,8500  ,-5
419  ,9.490e+06   ,1300  ,9480.4  ,-5
420  ,8.376e+06   ,692.59  ,9471  ,-5
421  ,7.897e+06   ,506.14  ,9484.2  ,-5
422  ,8.618e+06   ,1607.1  ,510.26  ,-5
423  ,9.909e+06   ,1821.4  ,510.26  ,-5
424  ,1.096e+07   ,2035.7  ,510.26  ,-5
425  ,1.171e+07   ,2249.4  ,508.79  ,-5
426  ,4.649e+06   ,2480.4  ,6500  ,-5
427  ,6.415e+06   ,2480.4  ,2300  ,-5
428  ,6.746e+06   ,2480.4  ,2100  ,-5
429  ,4.326e+06   ,531.01  ,513.43  ,-5
430  ,7.337e+06   ,2480.4  ,1700  ,-5
431  ,7.029e+06   ,2480.4  ,1900  ,-5
432  ,4.741e+06   ,506.42  ,707.15  ,-5
433  ,5.239e+06   ,519.62  ,900  ,-5
434  ,7.366e+06   ,1392.9  ,510.26  ,-5
435  ,6.362e+06   ,1178.6  ,510.26  ,-5
436  ,5.359e+06   ,964.29  ,510.26  ,-5
437  ,4.560e+06   ,750.58  ,508.79  ,-5
438  ,5.566e+06   ,519.62  ,1100  ,-5
439  ,5.812e+06   ,519.62  ,1300  ,-5
440  ,6.036e+06   ,519.62  ,1500  ,-5
441  ,6.125e+06   ,519.62  ,1700  ,-5
442  ,6.396e+06   ,519.62  ,2100  ,-5
443  ,6.245e+06   ,519.62  ,1900  ,-5
444  ,6.192e+06   ,2480.4  ,2500  ,-5
445  ,6.009e+06   ,2480.4  ,2700  ,-5
446  ,5.844e+06   ,2480.4  ,2900  ,-5
447  ,5.719e+06   ,2480.4  ,3100  ,-5
448  ,5.562e+06   ,2480.4  ,3300  ,-5
449  ,5.347e+06   ,2480.4  ,3500  ,-5
450  ,5.110e+06   ,2480.4  ,3700  ,-5
451  ,4.884e+06   ,2480.4  ,3900  ,-5
452  ,4.667e+06   ,2480.4  ,4100  ,-5
453  ,4.502e+06   ,2480.4  ,4300  ,-5
454  ,4.298e+06   ,2480.4  ,4500  ,-5
455  ,3.941e+06   ,2480.4  ,4900  ,-5
456  ,3.802e+06   ,2480.4  ,5100  ,-5
457  ,3.777e+06   ,2480.4  ,5500  ,-5
458  ,3.859e+06   ,2480.4  ,5700  ,-5
459  ,7.118e+06   ,519.62  ,6300  ,-5
460  ,7.156e+06   ,519.62  ,6100  ,-5
461  ,4.908e+06   ,2480.4  ,6700  ,-5
462  ,5.218e+06   ,2480.4  ,6900  ,-5
463  ,5.513e+06   ,2480.4  ,7100  ,-5
464  ,6.178e+06   ,2480.4  ,7500  ,-5
465  ,6.507e+06   ,2480.4  ,7700  ,-5
466  ,6.744e+06   ,2480.4  ,7900  ,-5
467  ,6.981e+06   ,2480.4  ,8100  ,-5
468  ,7.164e+06   ,2480.4  ,8300  ,-5
469  ,7.170e+06   ,2480.4  ,8500  ,-5
470  ,7.094e+06   ,2480.4  ,8700  ,-5
471  ,6.957e+06   ,2480.4  ,8900  ,-5
472  ,6.699e+06   ,2467.9  ,9112.3  ,-5
473  ,6.646e+06   ,2471.1  ,9307.8  ,-5
474  ,6.630e+06   ,2484.3  ,9494  ,-5
475  ,7.078e+06   ,519.62  ,8700  ,-5
476  ,7.410e+06   ,519.62  ,8900  ,-5
477  ,8.058e+06   ,529  ,9304.5  ,-5
478  ,7.913e+06   ,532.09  ,9111.8  ,-5
479  ,9.432e+06   ,1100  ,9480.4  ,-5
480  ,9.017e+06   ,887.72  ,9467.5  ,-5
481  ,9.436e+06   ,1500  ,9480.4  ,-5
482  ,9.044e+06   ,1700  ,9480.4  ,-5
483  ,8.414e+06   ,1900  ,9480.4  ,-5
484  ,7.639e+06   ,2111.6  ,9467.4  ,-5
485  ,6.973e+06   ,2304.8  ,9471  ,-5
486  ,6.879e+06   ,2267.4  ,9266.8  ,-5
487  ,8.674e+06   ,732.63  ,9266.8  ,-5
488  ,7.550e+06   ,2021.1  ,9299.3  ,-5
489  ,8.155e+06   ,1801.5  ,9307  ,-5
490  ,8.729e+06   ,1600  ,9307.2  ,-5
491  ,9.053e+06   ,978.87  ,9299.4  ,-5
492  ,8.100e+06   ,696.19  ,9018.7  ,-5
493  ,7.644e+06   ,692.82  ,8800  ,-5
494  ,6.852e+06   ,2303.8  ,9018.7  ,-5
495  ,6.933e+06   ,2307.2  ,8800  ,-5
496  ,7.079e+06   ,2307.2  ,8600  ,-5
497  ,7.130e+06   ,2307.2  ,8400  ,-5
498  ,7.100e+06   ,2307.2  ,8200  ,-5
499  ,7.020e+06   ,2307.2  ,8000  ,-5
