Noeud  ,Valeur (N/m^2)  ,X (mm)  ,Y (mm)  ,Z (mm)
181  ,4.058e+07   ,491.39  ,9816.8  ,-35
182  ,3.131e+07   ,173.21  ,9500  ,-35
183  ,3.125e+07   ,277.99  ,9823.5  ,-35
184  ,6.001e+07   ,1607.1  ,170.09  ,-35
185  ,5.129e+07   ,1821.4  ,170.09  ,-35
186  ,4.821e+07   ,2035.7  ,170.09  ,-35
187  ,4.538e+07   ,2250  ,170.09  ,-35
188  ,4.027e+07   ,2465.3  ,171.46  ,-35
189  ,3.071e+07   ,2678.6  ,170.09  ,-35
190  ,3.994e+07   ,2826.8  ,6500  ,-35
191  ,3.947e+07   ,2826.8  ,2300  ,-35
192  ,3.908e+07   ,2826.8  ,2100  ,-35
193  ,2.615e+07   ,186.31  ,312.27  ,-35
194  ,3.931e+07   ,2826.8  ,1900  ,-35
195  ,2.959e+07   ,187.42  ,492.89  ,-35
196  ,3.297e+07   ,173.21  ,700  ,-35
197  ,3.445e+07   ,173.21  ,900  ,-35
198  ,3.976e+07   ,2826.8  ,1700  ,-35
199  ,2.959e+07   ,321.43  ,170.09  ,-35
200  ,4.806e+07   ,1178.6  ,170.09  ,-35
201  ,3.727e+07   ,534.76  ,171.49  ,-35
202  ,4.090e+07   ,750  ,170.09  ,-35
203  ,5.614e+07   ,1392.9  ,170.09  ,-35
204  ,4.417e+07   ,964.29  ,170.09  ,-35
205  ,3.684e+07   ,173.21  ,1100  ,-35
206  ,3.781e+07   ,173.21  ,1300  ,-35
207  ,3.873e+07   ,173.21  ,1500  ,-35
208  ,3.942e+07   ,173.21  ,1700  ,-35
209  ,3.988e+07   ,173.21  ,1900  ,-35
210  ,4.021e+07   ,173.21  ,2100  ,-35
211  ,3.921e+07   ,2826.8  ,2500  ,-35
212  ,3.975e+07   ,2826.8  ,2700  ,-35
213  ,3.997e+07   ,2826.8  ,2900  ,-35
214  ,4.011e+07   ,2826.8  ,3100  ,-35
215  ,3.973e+07   ,2826.8  ,3300  ,-35
216  ,4.066e+07   ,2826.8  ,3500  ,-35
217  ,4.037e+07   ,2826.8  ,3700  ,-35
218  ,3.937e+07   ,2826.8  ,3900  ,-35
219  ,4.036e+07   ,2826.8  ,4100  ,-35
220  ,3.938e+07   ,2826.8  ,4300  ,-35
221  ,4.048e+07   ,173.21  ,4300  ,-35
222  ,4.070e+07   ,2826.8  ,4500  ,-35
223  ,3.980e+07   ,2826.8  ,4900  ,-35
224  ,3.982e+07   ,2826.8  ,5100  ,-35
225  ,3.981e+07   ,173.21  ,5100  ,-35
226  ,3.950e+07   ,2826.8  ,5500  ,-35
227  ,4.065e+07   ,173.21  ,5500  ,-35
228  ,3.956e+07   ,2826.8  ,5700  ,-35
229  ,3.984e+07   ,2826.8  ,6100  ,-35
230  ,4.039e+07   ,173.21  ,6100  ,-35
231  ,4.067e+07   ,173.21  ,6300  ,-35
232  ,3.984e+07   ,2826.8  ,6700  ,-35
233  ,3.956e+07   ,173.21  ,6700  ,-35
234  ,4.042e+07   ,2826.8  ,6900  ,-35
235  ,4.063e+07   ,2826.8  ,7100  ,-35
236  ,4.058e+07   ,2826.8  ,7500  ,-35
237  ,4.001e+07   ,2826.8  ,7700  ,-35
238  ,3.936e+07   ,2826.8  ,7900  ,-35
239  ,3.931e+07   ,2826.8  ,8100  ,-35
240  ,3.816e+07   ,2826.8  ,8300  ,-35
241  ,3.776e+07   ,2826.8  ,8500  ,-35
242  ,3.774e+07   ,2826.8  ,8700  ,-35
243  ,3.612e+07   ,2826.8  ,8900  ,-35
244  ,3.306e+07   ,2826.8  ,9300  ,-35
245  ,2.943e+07   ,2818  ,9505.8  ,-35
246  ,2.647e+07   ,2825.9  ,9696.9  ,-35
247  ,3.486e+07   ,2826.8  ,9100  ,-35
248  ,2.620e+07   ,168.9  ,9694  ,-35
249  ,3.746e+07   ,173.21  ,8900  ,-35
250  ,3.504e+07   ,173.21  ,9300  ,-35
251  ,3.655e+07   ,173.21  ,9100  ,-35
252  ,4.906e+07   ,900  ,9826.8  ,-35
253  ,4.991e+07   ,1100  ,9826.8  ,-35
254  ,3.829e+07   ,173.21  ,8700  ,-35
255  ,5.115e+07   ,1500  ,9826.8  ,-35
256  ,4.926e+07   ,1700  ,9826.8  ,-35
257  ,4.766e+07   ,1900  ,9826.8  ,-35
258  ,4.482e+07   ,2100  ,9826.8  ,-35
259  ,4.263e+07   ,2300  ,9826.8  ,-35
260  ,3.705e+07   ,2502.1  ,9825.6  ,-35
261  ,2.898e+07   ,2720.9  ,9828.1  ,-35
262  ,3.212e+07   ,2620.2  ,9638.2  ,-35
263  ,3.724e+07   ,2399.7  ,9655  ,-35
264  ,4.156e+07   ,2200  ,9653.6  ,-35
265  ,4.480e+07   ,2000  ,9653.6  ,-35
266  ,4.690e+07   ,1800  ,9653.6  ,-35
267  ,4.834e+07   ,1600  ,9653.6  ,-35
268  ,4.855e+07   ,1000  ,9653.6  ,-35
269  ,3.826e+07   ,346.41  ,9200  ,-35
270  ,3.874e+07   ,346.41  ,9000  ,-35
271  ,3.925e+07   ,346.41  ,8800  ,-35
272  ,3.430e+07   ,2653.6  ,9200  ,-35
273  ,3.269e+07   ,2651.9  ,9407.3  ,-35
274  ,3.567e+07   ,2653.6  ,9000  ,-35
275  ,3.654e+07   ,2653.6  ,8800  ,-35
276  ,3.748e+07   ,2653.6  ,8600  ,-35
277  ,3.809e+07   ,2653.6  ,8400  ,-35
278  ,3.852e+07   ,2653.6  ,8200  ,-35
279  ,3.892e+07   ,2653.6  ,8000  ,-35
280  ,3.909e+07   ,2653.6  ,7800  ,-35
281  ,3.926e+07   ,2653.6  ,7600  ,-35
282  ,3.950e+07   ,2653.6  ,7000  ,-35
283  ,3.953e+07   ,2653.6  ,6800  ,-35
284  ,3.949e+07   ,346.41  ,6200  ,-35
285  ,3.954e+07   ,2653.6  ,5600  ,-35
286  ,3.949e+07   ,2653.6  ,5000  ,-35
287  ,3.947e+07   ,2653.6  ,4400  ,-35
288  ,3.943e+07   ,2653.6  ,4200  ,-35
289  ,3.948e+07   ,2653.6  ,4000  ,-35
290  ,3.946e+07   ,2653.6  ,3800  ,-35
291  ,3.944e+07   ,2653.6  ,3600  ,-35
292  ,3.946e+07   ,2653.6  ,3400  ,-35
293  ,3.940e+07   ,2653.6  ,3200  ,-35
294  ,3.941e+07   ,2653.6  ,3000  ,-35
295  ,3.948e+07   ,2653.6  ,2800  ,-35
296  ,3.946e+07   ,2653.6  ,2600  ,-35
297  ,3.903e+07   ,346.41  ,2000  ,-35
298  ,3.872e+07   ,346.41  ,1800  ,-35
299  ,3.822e+07   ,346.41  ,1600  ,-35
300  ,3.763e+07   ,346.41  ,1400  ,-35
301  ,3.685e+07   ,346.41  ,1200  ,-35
302  ,4.143e+07   ,857.14  ,340.18  ,-35
303  ,3.789e+07   ,641.29  ,340.67  ,-35
304  ,4.549e+07   ,1071.4  ,340.18  ,-35
305  ,5.011e+07   ,1285.7  ,340.18  ,-35
306  ,3.249e+07   ,403.87  ,360.84  ,-35
307  ,3.549e+07   ,346.41  ,1000  ,-35
308  ,3.371e+07   ,346.41  ,800  ,-35
309  ,3.210e+07   ,349.56  ,590.87  ,-35
310  ,3.931e+07   ,2653.6  ,1800  ,-35
311  ,3.945e+07   ,2653.6  ,2000  ,-35
312  ,3.951e+07   ,2653.6  ,2200  ,-35
313  ,3.945e+07   ,2653.6  ,2400  ,-35
314  ,3.956e+07   ,2653.6  ,6600  ,-35
315  ,3.569e+07   ,2596.1  ,360.83  ,-35
316  ,4.189e+07   ,2358.7  ,340.64  ,-35
317  ,4.573e+07   ,2142.9  ,340.18  ,-35
318  ,4.834e+07   ,1928.6  ,340.18  ,-35
319  ,5.267e+07   ,1714.3  ,340.18  ,-35
320  ,5.540e+07   ,1500  ,340.18  ,-35
321  ,3.464e+07   ,362.07  ,9619.7  ,-35
322  ,3.656e+07   ,344.98  ,9399.7  ,-35
323  ,4.636e+07   ,800  ,9653.6  ,-35
324  ,4.191e+07   ,592.73  ,9651.9  ,-35
325  ,4.919e+07   ,1400  ,9653.6  ,-35
326  ,4.938e+07   ,1200  ,9653.6  ,-35
327  ,3.966e+07   ,346.41  ,8600  ,-35
328  ,3.969e+07   ,346.41  ,8400  ,-35
329  ,3.971e+07   ,346.41  ,8200  ,-35
330  ,3.979e+07   ,346.41  ,8000  ,-35
331  ,3.971e+07   ,346.41  ,7800  ,-35
332  ,3.964e+07   ,346.41  ,7600  ,-35
333  ,3.963e+07   ,346.41  ,7400  ,-35
334  ,3.939e+07   ,2653.6  ,7400  ,-35
335  ,3.946e+07   ,2653.6  ,7200  ,-35
336  ,3.960e+07   ,346.41  ,7200  ,-35
337  ,3.951e+07   ,346.41  ,7000  ,-35
338  ,3.957e+07   ,346.41  ,6800  ,-35
339  ,3.953e+07   ,346.41  ,6600  ,-35
340  ,3.950e+07   ,346.41  ,6400  ,-35
341  ,3.954e+07   ,2653.6  ,6400  ,-35
342  ,3.954e+07   ,2653.6  ,6200  ,-35
343  ,3.952e+07   ,346.41  ,6000  ,-35
344  ,3.952e+07   ,2653.6  ,6000  ,-35
345  ,3.953e+07   ,2653.6  ,5800  ,-35
346  ,3.952e+07   ,346.41  ,5800  ,-35
347  ,3.950e+07   ,346.41  ,5600  ,-35
348  ,3.949e+07   ,346.41  ,5400  ,-35
349  ,3.953e+07   ,346.41  ,5200  ,-35
350  ,3.950e+07   ,2653.6  ,5400  ,-35
351  ,3.950e+07   ,2653.6  ,5200  ,-35
352  ,3.950e+07   ,346.41  ,5000  ,-35
353  ,3.953e+07   ,346.41  ,4800  ,-35
354  ,3.949e+07   ,2653.6  ,4800  ,-35
355  ,3.948e+07   ,2653.6  ,4600  ,-35
356  ,3.953e+07   ,346.41  ,4600  ,-35
357  ,3.956e+07   ,346.41  ,4400  ,-35
358  ,3.956e+07   ,346.41  ,4200  ,-35
359  ,3.956e+07   ,346.41  ,4000  ,-35
360  ,3.959e+07   ,346.41  ,3800  ,-35
361  ,3.959e+07   ,346.41  ,3600  ,-35
362  ,3.958e+07   ,346.41  ,3400  ,-35
363  ,3.963e+07   ,346.41  ,3200  ,-35
364  ,3.952e+07   ,346.41  ,3000  ,-35
365  ,3.959e+07   ,346.41  ,2800  ,-35
366  ,3.953e+07   ,346.41  ,2600  ,-35
367  ,3.940e+07   ,346.41  ,2400  ,-35
368  ,3.928e+07   ,346.41  ,2200  ,-35
369  ,3.928e+07   ,2653.6  ,1600  ,-35
370  ,3.897e+07   ,2653.6  ,1400  ,-35
371  ,3.858e+07   ,2653.6  ,1200  ,-35
372  ,3.758e+07   ,2653.6  ,1000  ,-35
373  ,3.632e+07   ,2653.6  ,800  ,-35
374  ,3.528e+07   ,2650.4  ,590.87  ,-35
375  ,2.283e+07   ,135.25  ,152.18  ,-35
376  ,2.068e+07   ,2864.8  ,152.18  ,-35
377  ,3.927e+07   ,2469  ,513.43  ,-35
378  ,3.839e+07   ,2493.6  ,707.15  ,-35
379  ,3.917e+07   ,2480.4  ,900  ,-35
380  ,3.958e+07   ,2480.4  ,1100  ,-35
381  ,3.997e+07   ,2480.4  ,1300  ,-35
382  ,3.998e+07   ,2480.4  ,1500  ,-35
383  ,3.935e+07   ,519.62  ,2300  ,-35
384  ,3.945e+07   ,519.62  ,2500  ,-35
385  ,3.951e+07   ,519.62  ,2700  ,-35
386  ,3.954e+07   ,519.62  ,2900  ,-35
387  ,3.955e+07   ,519.62  ,3100  ,-35
388  ,3.956e+07   ,519.62  ,3300  ,-35
389  ,3.955e+07   ,519.62  ,3500  ,-35
390  ,3.954e+07   ,519.62  ,3700  ,-35
391  ,3.952e+07   ,519.62  ,3900  ,-35
392  ,3.950e+07   ,519.62  ,4100  ,-35
393  ,3.950e+07   ,519.62  ,4300  ,-35
394  ,3.949e+07   ,519.62  ,4500  ,-35
395  ,3.942e+07   ,2480.4  ,4700  ,-35
396  ,3.948e+07   ,519.62  ,4700  ,-35
397  ,3.946e+07   ,519.62  ,4900  ,-35
398  ,3.943e+07   ,2480.4  ,5300  ,-35
399  ,3.945e+07   ,519.62  ,5100  ,-35
400  ,3.945e+07   ,519.62  ,5300  ,-35
401  ,3.944e+07   ,519.62  ,5500  ,-35
402  ,3.944e+07   ,519.62  ,5700  ,-35
403  ,3.947e+07   ,2480.4  ,5900  ,-35
404  ,3.945e+07   ,519.62  ,5900  ,-35
405  ,3.947e+07   ,2480.4  ,6100  ,-35
406  ,3.949e+07   ,2480.4  ,6300  ,-35
407  ,3.948e+07   ,519.62  ,6500  ,-35
408  ,3.951e+07   ,519.62  ,6700  ,-35
409  ,3.954e+07   ,519.62  ,6900  ,-35
410  ,3.960e+07   ,519.62  ,7100  ,-35
411  ,3.937e+07   ,2480.4  ,7300  ,-35
412  ,3.968e+07   ,519.62  ,7300  ,-35
413  ,3.975e+07   ,519.62  ,7500  ,-35
414  ,3.987e+07   ,519.62  ,7700  ,-35
415  ,3.999e+07   ,519.62  ,7900  ,-35
416  ,4.020e+07   ,519.62  ,8100  ,-35
417  ,4.030e+07   ,519.62  ,8300  ,-35
418  ,4.052e+07   ,519.62  ,8500  ,-35
419  ,4.822e+07   ,1300  ,9480.4  ,-35
420  ,4.333e+07   ,692.59  ,9471  ,-35
421  ,3.960e+07   ,506.14  ,9484.2  ,-35
422  ,5.159e+07   ,1607.1  ,510.26  ,-35
423  ,4.895e+07   ,1821.4  ,510.26  ,-35
424  ,4.631e+07   ,2035.7  ,510.26  ,-35
425  ,4.303e+07   ,2249.4  ,508.79  ,-35
426  ,3.948e+07   ,2480.4  ,6500  ,-35
427  ,3.968e+07   ,2480.4  ,2300  ,-35
428  ,3.980e+07   ,2480.4  ,2100  ,-35
429  ,3.540e+07   ,531.01  ,513.43  ,-35
430  ,3.991e+07   ,2480.4  ,1700  ,-35
431  ,3.983e+07   ,2480.4  ,1900  ,-35
432  ,3.498e+07   ,506.42  ,707.15  ,-35
433  ,3.605e+07   ,519.62  ,900  ,-35
434  ,5.038e+07   ,1392.9  ,510.26  ,-35
435  ,4.663e+07   ,1178.6  ,510.26  ,-35
436  ,4.317e+07   ,964.29  ,510.26  ,-35
437  ,3.919e+07   ,750.58  ,508.79  ,-35
438  ,3.720e+07   ,519.62  ,1100  ,-35
439  ,3.782e+07   ,519.62  ,1300  ,-35
440  ,3.835e+07   ,519.62  ,1500  ,-35
441  ,3.863e+07   ,519.62  ,1700  ,-35
442  ,3.916e+07   ,519.62  ,2100  ,-35
443  ,3.893e+07   ,519.62  ,1900  ,-35
444  ,3.959e+07   ,2480.4  ,2500  ,-35
445  ,3.953e+07   ,2480.4  ,2700  ,-35
446  ,3.948e+07   ,2480.4  ,2900  ,-35
447  ,3.944e+07   ,2480.4  ,3100  ,-35
448  ,3.942e+07   ,2480.4  ,3300  ,-35
449  ,3.941e+07   ,2480.4  ,3500  ,-35
450  ,3.940e+07   ,2480.4  ,3700  ,-35
451  ,3.939e+07   ,2480.4  ,3900  ,-35
452  ,3.940e+07   ,2480.4  ,4100  ,-35
453  ,3.940e+07   ,2480.4  ,4300  ,-35
454  ,3.941e+07   ,2480.4  ,4500  ,-35
455  ,3.943e+07   ,2480.4  ,4900  ,-35
456  ,3.943e+07   ,2480.4  ,5100  ,-35
457  ,3.945e+07   ,2480.4  ,5500  ,-35
458  ,3.946e+07   ,2480.4  ,5700  ,-35
459  ,3.946e+07   ,519.62  ,6300  ,-35
460  ,3.945e+07   ,519.62  ,6100  ,-35
461  ,3.948e+07   ,2480.4  ,6700  ,-35
462  ,3.945e+07   ,2480.4  ,6900  ,-35
463  ,3.943e+07   ,2480.4  ,7100  ,-35
464  ,3.929e+07   ,2480.4  ,7500  ,-35
465  ,3.917e+07   ,2480.4  ,7700  ,-35
466  ,3.904e+07   ,2480.4  ,7900  ,-35
467  ,3.881e+07   ,2480.4  ,8100  ,-35
468  ,3.847e+07   ,2480.4  ,8300  ,-35
469  ,3.818e+07   ,2480.4  ,8500  ,-35
470  ,3.760e+07   ,2480.4  ,8700  ,-35
471  ,3.683e+07   ,2480.4  ,8900  ,-35
472  ,3.612e+07   ,2467.9  ,9112.3  ,-35
473  ,3.595e+07   ,2471.1  ,9307.8  ,-35
474  ,3.507e+07   ,2484.3  ,9494  ,-35
475  ,4.069e+07   ,519.62  ,8700  ,-35
476  ,4.064e+07   ,519.62  ,8900  ,-35
477  ,4.060e+07   ,529  ,9304.5  ,-35
478  ,4.089e+07   ,532.09  ,9111.8  ,-35
479  ,4.788e+07   ,1100  ,9480.4  ,-35
480  ,4.642e+07   ,887.72  ,9467.5  ,-35
481  ,4.762e+07   ,1500  ,9480.4  ,-35
482  ,4.615e+07   ,1700  ,9480.4  ,-35
483  ,4.418e+07   ,1900  ,9480.4  ,-35
484  ,4.124e+07   ,2111.6  ,9467.4  ,-35
485  ,3.821e+07   ,2304.8  ,9471  ,-35
486  ,3.820e+07   ,2267.4  ,9266.8  ,-35
487  ,4.341e+07   ,732.63  ,9266.8  ,-35
488  ,4.153e+07   ,2021.1  ,9299.3  ,-35
489  ,4.389e+07   ,1801.5  ,9307  ,-35
490  ,4.565e+07   ,1600  ,9307.2  ,-35
491  ,4.602e+07   ,978.87  ,9299.4  ,-35
492  ,4.245e+07   ,696.19  ,9018.7  ,-35
493  ,4.182e+07   ,692.82  ,8800  ,-35
494  ,3.807e+07   ,2303.8  ,9018.7  ,-35
495  ,3.820e+07   ,2307.2  ,8800  ,-35
496  ,3.861e+07   ,2307.2  ,8600  ,-35
497  ,3.871e+07   ,2307.2  ,8400  ,-35
498  ,3.893e+07   ,2307.2  ,8200  ,-35
499  ,3.914e+07   ,2307.2  ,8000  ,-35
