Noeud  ,Valeur (N/m^2)  ,X (mm)  ,Y (mm)  ,Z (mm)
121  ,1.139e+07   ,-1.1776E-12  ,8800  ,-25
122  ,1.105e+07   ,-1.1776E-12  ,9000  ,-25
123  ,1.058e+07   ,-1.1776E-12  ,9200  ,-25
124  ,9.517e+06   ,-1.1776E-12  ,9400  ,-25
125  ,7.906e+06   ,-1.1776E-12  ,9600  ,-25
126  ,6.578e+06   ,-1.1776E-12  ,9800  ,-25
127  ,8.969e+06   ,200  ,10000  ,-25
128  ,1.273e+07   ,400  ,10000  ,-25
129  ,1.403e+07   ,600  ,10000  ,-25
130  ,1.419e+07   ,800  ,10000  ,-25
131  ,1.412e+07   ,1000  ,10000  ,-25
132  ,1.476e+07   ,1200  ,10000  ,-25
133  ,1.426e+07   ,1400  ,10000  ,-25
134  ,1.411e+07   ,1600  ,10000  ,-25
135  ,1.371e+07   ,1800  ,10000  ,-25
136  ,1.364e+07   ,2000  ,10000  ,-25
137  ,1.318e+07   ,2200  ,10000  ,-25
138  ,1.256e+07   ,2400  ,10000  ,-25
139  ,1.100e+07   ,2600  ,10000  ,-25
140  ,7.283e+06   ,2800  ,10000  ,-25
141  ,9.717e+06   ,2813.7  ,312.27  ,-25
142  ,1.057e+07   ,2812.6  ,492.89  ,-25
143  ,1.129e+07   ,2826.8  ,700  ,-25
144  ,1.194e+07   ,2826.8  ,900  ,-25
145  ,1.228e+07   ,2826.8  ,1100  ,-25
146  ,1.257e+07   ,2826.8  ,1300  ,-25
147  ,1.259e+07   ,2826.8  ,1500  ,-25
148  ,1.279e+07   ,173.21  ,2300  ,-25
149  ,1.285e+07   ,173.21  ,2500  ,-25
150  ,1.277e+07   ,173.21  ,2700  ,-25
151  ,1.280e+07   ,173.21  ,2900  ,-25
152  ,1.288e+07   ,173.21  ,3100  ,-25
153  ,1.297e+07   ,173.21  ,3300  ,-25
154  ,1.298e+07   ,173.21  ,3500  ,-25
155  ,1.297e+07   ,173.21  ,3700  ,-25
156  ,1.299e+07   ,173.21  ,3900  ,-25
157  ,1.282e+07   ,173.21  ,4100  ,-25
158  ,1.301e+07   ,173.21  ,4500  ,-25
159  ,1.290e+07   ,2826.8  ,4700  ,-25
160  ,1.290e+07   ,173.21  ,4700  ,-25
161  ,1.295e+07   ,173.21  ,4900  ,-25
162  ,1.290e+07   ,2826.8  ,5300  ,-25
163  ,1.290e+07   ,173.21  ,5300  ,-25
164  ,1.290e+07   ,173.21  ,5700  ,-25
165  ,1.304e+07   ,2826.8  ,5900  ,-25
166  ,1.287e+07   ,173.21  ,5900  ,-25
167  ,1.289e+07   ,2826.8  ,6300  ,-25
168  ,1.286e+07   ,173.21  ,6500  ,-25
169  ,1.292e+07   ,173.21  ,6900  ,-25
170  ,1.293e+07   ,173.21  ,7100  ,-25
171  ,1.289e+07   ,2826.8  ,7300  ,-25
172  ,1.294e+07   ,173.21  ,7300  ,-25
173  ,1.305e+07   ,173.21  ,7500  ,-25
174  ,1.304e+07   ,173.21  ,7700  ,-25
175  ,1.309e+07   ,173.21  ,7900  ,-25
176  ,1.290e+07   ,173.21  ,8100  ,-25
177  ,1.301e+07   ,173.21  ,8300  ,-25
178  ,1.269e+07   ,173.21  ,8500  ,-25
179  ,1.529e+07   ,1300  ,9826.8  ,-25
180  ,1.484e+07   ,700  ,9826.8  ,-25
181  ,1.368e+07   ,491.39  ,9816.8  ,-25
182  ,1.058e+07   ,173.21  ,9500  ,-25
183  ,1.073e+07   ,277.99  ,9823.5  ,-25
184  ,1.589e+07   ,1607.1  ,170.09  ,-25
185  ,1.564e+07   ,1821.4  ,170.09  ,-25
186  ,1.534e+07   ,2035.7  ,170.09  ,-25
187  ,1.475e+07   ,2250  ,170.09  ,-25
188  ,1.347e+07   ,2465.3  ,171.46  ,-25
189  ,1.057e+07   ,2678.6  ,170.09  ,-25
190  ,1.278e+07   ,2826.8  ,6500  ,-25
191  ,1.304e+07   ,2826.8  ,2300  ,-25
192  ,1.279e+07   ,2826.8  ,2100  ,-25
193  ,8.437e+06   ,186.31  ,312.27  ,-25
194  ,1.270e+07   ,2826.8  ,1900  ,-25
195  ,1.001e+07   ,187.42  ,492.89  ,-25
196  ,1.075e+07   ,173.21  ,700  ,-25
197  ,1.131e+07   ,173.21  ,900  ,-25
198  ,1.263e+07   ,2826.8  ,1700  ,-25
199  ,1.004e+07   ,321.43  ,170.09  ,-25
200  ,1.506e+07   ,1178.6  ,170.09  ,-25
201  ,1.238e+07   ,534.76  ,171.49  ,-25
202  ,1.378e+07   ,750  ,170.09  ,-25
203  ,1.581e+07   ,1392.9  ,170.09  ,-25
204  ,1.469e+07   ,964.29  ,170.09  ,-25
205  ,1.184e+07   ,173.21  ,1100  ,-25
206  ,1.226e+07   ,173.21  ,1300  ,-25
207  ,1.231e+07   ,173.21  ,1500  ,-25
208  ,1.247e+07   ,173.21  ,1700  ,-25
209  ,1.269e+07   ,173.21  ,1900  ,-25
210  ,1.282e+07   ,173.21  ,2100  ,-25
211  ,1.286e+07   ,2826.8  ,2500  ,-25
212  ,1.293e+07   ,2826.8  ,2700  ,-25
213  ,1.283e+07   ,2826.8  ,2900  ,-25
214  ,1.305e+07   ,2826.8  ,3100  ,-25
215  ,1.296e+07   ,2826.8  ,3300  ,-25
216  ,1.291e+07   ,2826.8  ,3500  ,-25
217  ,1.281e+07   ,2826.8  ,3700  ,-25
218  ,1.285e+07   ,2826.8  ,3900  ,-25
219  ,1.289e+07   ,2826.8  ,4100  ,-25
220  ,1.292e+07   ,2826.8  ,4300  ,-25
221  ,1.306e+07   ,173.21  ,4300  ,-25
222  ,1.286e+07   ,2826.8  ,4500  ,-25
223  ,1.309e+07   ,2826.8  ,4900  ,-25
224  ,1.281e+07   ,2826.8  ,5100  ,-25
225  ,1.297e+07   ,173.21  ,5100  ,-25
226  ,1.301e+07   ,2826.8  ,5500  ,-25
227  ,1.304e+07   ,173.21  ,5500  ,-25
228  ,1.282e+07   ,2826.8  ,5700  ,-25
229  ,1.291e+07   ,2826.8  ,6100  ,-25
230  ,1.297e+07   ,173.21  ,6100  ,-25
231  ,1.291e+07   ,173.21  ,6300  ,-25
232  ,1.285e+07   ,2826.8  ,6700  ,-25
233  ,1.291e+07   ,173.21  ,6700  ,-25
234  ,1.277e+07   ,2826.8  ,6900  ,-25
235  ,1.291e+07   ,2826.8  ,7100  ,-25
236  ,1.277e+07   ,2826.8  ,7500  ,-25
237  ,1.278e+07   ,2826.8  ,7700  ,-25
238  ,1.258e+07   ,2826.8  ,7900  ,-25
239  ,1.271e+07   ,2826.8  ,8100  ,-25
240  ,1.234e+07   ,2826.8  ,8300  ,-25
241  ,1.228e+07   ,2826.8  ,8500  ,-25
242  ,1.187e+07   ,2826.8  ,8700  ,-25
243  ,1.157e+07   ,2826.8  ,8900  ,-25
244  ,1.066e+07   ,2826.8  ,9300  ,-25
245  ,9.561e+06   ,2818  ,9505.8  ,-25
246  ,8.777e+06   ,2825.9  ,9696.9  ,-25
247  ,1.104e+07   ,2826.8  ,9100  ,-25
248  ,9.071e+06   ,168.9  ,9694  ,-25
249  ,1.243e+07   ,173.21  ,8900  ,-25
250  ,1.153e+07   ,173.21  ,9300  ,-25
251  ,1.202e+07   ,173.21  ,9100  ,-25
252  ,1.536e+07   ,900  ,9826.8  ,-25
253  ,1.533e+07   ,1100  ,9826.8  ,-25
254  ,1.257e+07   ,173.21  ,8700  ,-25
255  ,1.523e+07   ,1500  ,9826.8  ,-25
256  ,1.490e+07   ,1700  ,9826.8  ,-25
257  ,1.453e+07   ,1900  ,9826.8  ,-25
258  ,1.395e+07   ,2100  ,9826.8  ,-25
259  ,1.334e+07   ,2300  ,9826.8  ,-25
260  ,1.176e+07   ,2502.1  ,9825.6  ,-25
261  ,9.470e+06   ,2720.9  ,9828.1  ,-25
262  ,1.049e+07   ,2620.2  ,9638.2  ,-25
263  ,1.203e+07   ,2399.7  ,9655  ,-25
264  ,1.314e+07   ,2200  ,9653.6  ,-25
265  ,1.386e+07   ,2000  ,9653.6  ,-25
266  ,1.441e+07   ,1800  ,9653.6  ,-25
267  ,1.472e+07   ,1600  ,9653.6  ,-25
268  ,1.501e+07   ,1000  ,9653.6  ,-25
269  ,1.252e+07   ,346.41  ,9200  ,-25
270  ,1.275e+07   ,346.41  ,9000  ,-25
271  ,1.285e+07   ,346.41  ,8800  ,-25
272  ,1.101e+07   ,2653.6  ,9200  ,-25
273  ,1.051e+07   ,2651.9  ,9407.3  ,-25
274  ,1.146e+07   ,2653.6  ,9000  ,-25
275  ,1.181e+07   ,2653.6  ,8800  ,-25
276  ,1.208e+07   ,2653.6  ,8600  ,-25
277  ,1.228e+07   ,2653.6  ,8400  ,-25
278  ,1.242e+07   ,2653.6  ,8200  ,-25
279  ,1.251e+07   ,2653.6  ,8000  ,-25
280  ,1.261e+07   ,2653.6  ,7800  ,-25
281  ,1.267e+07   ,2653.6  ,7600  ,-25
282  ,1.276e+07   ,2653.6  ,7000  ,-25
283  ,1.278e+07   ,2653.6  ,6800  ,-25
284  ,1.283e+07   ,346.41  ,6200  ,-25
285  ,1.281e+07   ,2653.6  ,5600  ,-25
286  ,1.282e+07   ,2653.6  ,5000  ,-25
287  ,1.282e+07   ,2653.6  ,4400  ,-25
288  ,1.282e+07   ,2653.6  ,4200  ,-25
289  ,1.282e+07   ,2653.6  ,4000  ,-25
290  ,1.282e+07   ,2653.6  ,3800  ,-25
291  ,1.282e+07   ,2653.6  ,3600  ,-25
292  ,1.283e+07   ,2653.6  ,3400  ,-25
293  ,1.282e+07   ,2653.6  ,3200  ,-25
294  ,1.283e+07   ,2653.6  ,3000  ,-25
295  ,1.284e+07   ,2653.6  ,2800  ,-25
296  ,1.283e+07   ,2653.6  ,2600  ,-25
297  ,1.262e+07   ,346.41  ,2000  ,-25
298  ,1.254e+07   ,346.41  ,1800  ,-25
299  ,1.243e+07   ,346.41  ,1600  ,-25
300  ,1.225e+07   ,346.41  ,1400  ,-25
301  ,1.203e+07   ,346.41  ,1200  ,-25
302  ,1.373e+07   ,857.14  ,340.18  ,-25
303  ,1.271e+07   ,641.29  ,340.67  ,-25
304  ,1.446e+07   ,1071.4  ,340.18  ,-25
305  ,1.493e+07   ,1285.7  ,340.18  ,-25
306  ,1.086e+07   ,403.87  ,360.84  ,-25
307  ,1.172e+07   ,346.41  ,1000  ,-25
308  ,1.134e+07   ,346.41  ,800  ,-25
309  ,1.099e+07   ,349.56  ,590.87  ,-25
310  ,1.280e+07   ,2653.6  ,1800  ,-25
311  ,1.283e+07   ,2653.6  ,2000  ,-25
312  ,1.283e+07   ,2653.6  ,2200  ,-25
313  ,1.284e+07   ,2653.6  ,2400  ,-25
314  ,1.279e+07   ,2653.6  ,6600  ,-25
315  ,1.205e+07   ,2596.1  ,360.83  ,-25
316  ,1.369e+07   ,2358.7  ,340.64  ,-25
317  ,1.465e+07   ,2142.9  ,340.18  ,-25
318  ,1.504e+07   ,1928.6  ,340.18  ,-25
319  ,1.527e+07   ,1714.3  ,340.18  ,-25
320  ,1.532e+07   ,1500  ,340.18  ,-25
321  ,1.168e+07   ,362.07  ,9619.7  ,-25
322  ,1.214e+07   ,344.98  ,9399.7  ,-25
323  ,1.471e+07   ,800  ,9653.6  ,-25
324  ,1.379e+07   ,592.73  ,9651.9  ,-25
325  ,1.498e+07   ,1400  ,9653.6  ,-25
326  ,1.503e+07   ,1200  ,9653.6  ,-25
327  ,1.289e+07   ,346.41  ,8600  ,-25
328  ,1.293e+07   ,346.41  ,8400  ,-25
329  ,1.294e+07   ,346.41  ,8200  ,-25
330  ,1.293e+07   ,346.41  ,8000  ,-25
331  ,1.292e+07   ,346.41  ,7800  ,-25
332  ,1.290e+07   ,346.41  ,7600  ,-25
333  ,1.289e+07   ,346.41  ,7400  ,-25
334  ,1.271e+07   ,2653.6  ,7400  ,-25
335  ,1.274e+07   ,2653.6  ,7200  ,-25
336  ,1.287e+07   ,346.41  ,7200  ,-25
337  ,1.287e+07   ,346.41  ,7000  ,-25
338  ,1.285e+07   ,346.41  ,6800  ,-25
339  ,1.285e+07   ,346.41  ,6600  ,-25
340  ,1.284e+07   ,346.41  ,6400  ,-25
341  ,1.279e+07   ,2653.6  ,6400  ,-25
342  ,1.281e+07   ,2653.6  ,6200  ,-25
343  ,1.283e+07   ,346.41  ,6000  ,-25
344  ,1.281e+07   ,2653.6  ,6000  ,-25
345  ,1.281e+07   ,2653.6  ,5800  ,-25
346  ,1.283e+07   ,346.41  ,5800  ,-25
347  ,1.282e+07   ,346.41  ,5600  ,-25
348  ,1.282e+07   ,346.41  ,5400  ,-25
349  ,1.283e+07   ,346.41  ,5200  ,-25
350  ,1.282e+07   ,2653.6  ,5400  ,-25
351  ,1.281e+07   ,2653.6  ,5200  ,-25
352  ,1.282e+07   ,346.41  ,5000  ,-25
353  ,1.282e+07   ,346.41  ,4800  ,-25
354  ,1.282e+07   ,2653.6  ,4800  ,-25
355  ,1.281e+07   ,2653.6  ,4600  ,-25
356  ,1.283e+07   ,346.41  ,4600  ,-25
357  ,1.282e+07   ,346.41  ,4400  ,-25
358  ,1.282e+07   ,346.41  ,4200  ,-25
359  ,1.282e+07   ,346.41  ,4000  ,-25
360  ,1.282e+07   ,346.41  ,3800  ,-25
361  ,1.282e+07   ,346.41  ,3600  ,-25
362  ,1.282e+07   ,346.41  ,3400  ,-25
363  ,1.281e+07   ,346.41  ,3200  ,-25
364  ,1.280e+07   ,346.41  ,3000  ,-25
365  ,1.279e+07   ,346.41  ,2800  ,-25
366  ,1.277e+07   ,346.41  ,2600  ,-25
367  ,1.274e+07   ,346.41  ,2400  ,-25
368  ,1.269e+07   ,346.41  ,2200  ,-25
369  ,1.276e+07   ,2653.6  ,1600  ,-25
370  ,1.266e+07   ,2653.6  ,1400  ,-25
371  ,1.255e+07   ,2653.6  ,1200  ,-25
372  ,1.239e+07   ,2653.6  ,1000  ,-25
373  ,1.210e+07   ,2653.6  ,800  ,-25
374  ,1.175e+07   ,2650.4  ,590.87  ,-25
375  ,7.198e+06   ,135.25  ,152.18  ,-25
376  ,7.997e+06   ,2864.8  ,152.18  ,-25
377  ,1.267e+07   ,2469  ,513.43  ,-25
378  ,1.261e+07   ,2493.6  ,707.15  ,-25
379  ,1.277e+07   ,2480.4  ,900  ,-25
380  ,1.286e+07   ,2480.4  ,1100  ,-25
381  ,1.293e+07   ,2480.4  ,1300  ,-25
382  ,1.293e+07   ,2480.4  ,1500  ,-25
383  ,1.273e+07   ,519.62  ,2300  ,-25
384  ,1.277e+07   ,519.62  ,2500  ,-25
385  ,1.279e+07   ,519.62  ,2700  ,-25
386  ,1.280e+07   ,519.62  ,2900  ,-25
387  ,1.281e+07   ,519.62  ,3100  ,-25
388  ,1.282e+07   ,519.62  ,3300  ,-25
389  ,1.282e+07   ,519.62  ,3500  ,-25
390  ,1.282e+07   ,519.62  ,3700  ,-25
391  ,1.282e+07   ,519.62  ,3900  ,-25
392  ,1.282e+07   ,519.62  ,4100  ,-25
393  ,1.282e+07   ,519.62  ,4300  ,-25
394  ,1.282e+07   ,519.62  ,4500  ,-25
395  ,1.281e+07   ,2480.4  ,4700  ,-25
396  ,1.282e+07   ,519.62  ,4700  ,-25
397  ,1.282e+07   ,519.62  ,4900  ,-25
398  ,1.281e+07   ,2480.4  ,5300  ,-25
399  ,1.282e+07   ,519.62  ,5100  ,-25
400  ,1.282e+07   ,519.62  ,5300  ,-25
401  ,1.282e+07   ,519.62  ,5500  ,-25
402  ,1.282e+07   ,519.62  ,5700  ,-25
403  ,1.280e+07   ,2480.4  ,5900  ,-25
404  ,1.283e+07   ,519.62  ,5900  ,-25
405  ,1.280e+07   ,2480.4  ,6100  ,-25
406  ,1.280e+07   ,2480.4  ,6300  ,-25
407  ,1.284e+07   ,519.62  ,6500  ,-25
408  ,1.285e+07   ,519.62  ,6700  ,-25
409  ,1.287e+07   ,519.62  ,6900  ,-25
410  ,1.289e+07   ,519.62  ,7100  ,-25
411  ,1.273e+07   ,2480.4  ,7300  ,-25
412  ,1.291e+07   ,519.62  ,7300  ,-25
413  ,1.293e+07   ,519.62  ,7500  ,-25
414  ,1.297e+07   ,519.62  ,7700  ,-25
415  ,1.300e+07   ,519.62  ,7900  ,-25
416  ,1.304e+07   ,519.62  ,8100  ,-25
417  ,1.308e+07   ,519.62  ,8300  ,-25
418  ,1.313e+07   ,519.62  ,8500  ,-25
419  ,1.481e+07   ,1300  ,9480.4  ,-25
420  ,1.395e+07   ,692.59  ,9471  ,-25
421  ,1.307e+07   ,506.14  ,9484.2  ,-25
422  ,1.497e+07   ,1607.1  ,510.26  ,-25
423  ,1.484e+07   ,1821.4  ,510.26  ,-25
424  ,1.459e+07   ,2035.7  ,510.26  ,-25
425  ,1.393e+07   ,2249.4  ,508.79  ,-25
426  ,1.279e+07   ,2480.4  ,6500  ,-25
427  ,1.288e+07   ,2480.4  ,2300  ,-25
428  ,1.290e+07   ,2480.4  ,2100  ,-25
429  ,1.198e+07   ,531.01  ,513.43  ,-25
430  ,1.293e+07   ,2480.4  ,1700  ,-25
431  ,1.291e+07   ,2480.4  ,1900  ,-25
432  ,1.167e+07   ,506.42  ,707.15  ,-25
433  ,1.195e+07   ,519.62  ,900  ,-25
434  ,1.480e+07   ,1392.9  ,510.26  ,-25
435  ,1.440e+07   ,1178.6  ,510.26  ,-25
436  ,1.382e+07   ,964.29  ,510.26  ,-25
437  ,1.306e+07   ,750.58  ,508.79  ,-25
438  ,1.217e+07   ,519.62  ,1100  ,-25
439  ,1.231e+07   ,519.62  ,1300  ,-25
440  ,1.246e+07   ,519.62  ,1500  ,-25
441  ,1.258e+07   ,519.62  ,1700  ,-25
442  ,1.269e+07   ,519.62  ,2100  ,-25
443  ,1.264e+07   ,519.62  ,1900  ,-25
444  ,1.287e+07   ,2480.4  ,2500  ,-25
445  ,1.286e+07   ,2480.4  ,2700  ,-25
446  ,1.284e+07   ,2480.4  ,2900  ,-25
447  ,1.283e+07   ,2480.4  ,3100  ,-25
448  ,1.283e+07   ,2480.4  ,3300  ,-25
449  ,1.282e+07   ,2480.4  ,3500  ,-25
450  ,1.282e+07   ,2480.4  ,3700  ,-25
451  ,1.281e+07   ,2480.4  ,3900  ,-25
452  ,1.281e+07   ,2480.4  ,4100  ,-25
453  ,1.281e+07   ,2480.4  ,4300  ,-25
454  ,1.281e+07   ,2480.4  ,4500  ,-25
455  ,1.281e+07   ,2480.4  ,4900  ,-25
456  ,1.281e+07   ,2480.4  ,5100  ,-25
457  ,1.281e+07   ,2480.4  ,5500  ,-25
458  ,1.281e+07   ,2480.4  ,5700  ,-25
459  ,1.284e+07   ,519.62  ,6300  ,-25
460  ,1.283e+07   ,519.62  ,6100  ,-25
461  ,1.279e+07   ,2480.4  ,6700  ,-25
462  ,1.277e+07   ,2480.4  ,6900  ,-25
463  ,1.276e+07   ,2480.4  ,7100  ,-25
464  ,1.270e+07   ,2480.4  ,7500  ,-25
465  ,1.265e+07   ,2480.4  ,7700  ,-25
466  ,1.259e+07   ,2480.4  ,7900  ,-25
467  ,1.252e+07   ,2480.4  ,8100  ,-25
468  ,1.242e+07   ,2480.4  ,8300  ,-25
469  ,1.229e+07   ,2480.4  ,8500  ,-25
470  ,1.212e+07   ,2480.4  ,8700  ,-25
471  ,1.188e+07   ,2480.4  ,8900  ,-25
472  ,1.167e+07   ,2467.9  ,9112.3  ,-25
473  ,1.144e+07   ,2471.1  ,9307.8  ,-25
474  ,1.134e+07   ,2484.3  ,9494  ,-25
475  ,1.320e+07   ,519.62  ,8700  ,-25
476  ,1.321e+07   ,519.62  ,8900  ,-25
477  ,1.330e+07   ,529  ,9304.5  ,-25
478  ,1.326e+07   ,532.09  ,9111.8  ,-25
479  ,1.481e+07   ,1100  ,9480.4  ,-25
480  ,1.452e+07   ,887.72  ,9467.5  ,-25
481  ,1.462e+07   ,1500  ,9480.4  ,-25
482  ,1.428e+07   ,1700  ,9480.4  ,-25
483  ,1.384e+07   ,1900  ,9480.4  ,-25
484  ,1.312e+07   ,2111.6  ,9467.4  ,-25
485  ,1.229e+07   ,2304.8  ,9471  ,-25
486  ,1.227e+07   ,2267.4  ,9266.8  ,-25
487  ,1.392e+07   ,732.63  ,9266.8  ,-25
488  ,1.316e+07   ,2021.1  ,9299.3  ,-25
489  ,1.381e+07   ,1801.5  ,9307  ,-25
490  ,1.415e+07   ,1600  ,9307.2  ,-25
491  ,1.442e+07   ,978.87  ,9299.4  ,-25
492  ,1.368e+07   ,696.19  ,9018.7  ,-25
493  ,1.350e+07   ,692.82  ,8800  ,-25
494  ,1.223e+07   ,2303.8  ,9018.7  ,-25
495  ,1.233e+07   ,2307.2  ,8800  ,-25
496  ,1.243e+07   ,2307.2  ,8600  ,-25
497  ,1.251e+07   ,2307.2  ,8400  ,-25
498  ,1.259e+07   ,2307.2  ,8200  ,-25
499  ,1.265e+07   ,2307.2  ,8000  ,-25
