Noeud  ,Valeur (N/m^2)  ,X (mm)  ,Y (mm)  ,Z (mm)
107  ,7.650e+06   ,-1.1776E-12  ,6000  ,-15
108  ,7.732e+06   ,-1.1776E-12  ,6200  ,-15
109  ,7.712e+06   ,-1.1776E-12  ,6400  ,-15
110  ,7.621e+06   ,-1.1776E-12  ,6600  ,-15
111  ,7.717e+06   ,-1.1776E-12  ,6800  ,-15
112  ,7.667e+06   ,-1.1776E-12  ,7000  ,-15
113  ,7.568e+06   ,-1.1776E-12  ,7200  ,-15
114  ,7.681e+06   ,-1.1776E-12  ,7400  ,-15
115  ,7.638e+06   ,-1.1776E-12  ,7600  ,-15
116  ,7.561e+06   ,-1.1776E-12  ,7800  ,-15
117  ,7.496e+06   ,-1.1776E-12  ,8000  ,-15
118  ,7.498e+06   ,-1.1776E-12  ,8200  ,-15
119  ,7.375e+06   ,-1.1776E-12  ,8400  ,-15
120  ,7.253e+06   ,-1.1776E-12  ,8600  ,-15
121  ,7.071e+06   ,-1.1776E-12  ,8800  ,-15
122  ,6.668e+06   ,-1.1776E-12  ,9000  ,-15
123  ,6.326e+06   ,-1.1776E-12  ,9200  ,-15
124  ,5.414e+06   ,-1.1776E-12  ,9400  ,-15
125  ,4.399e+06   ,-1.1776E-12  ,9600  ,-15
126  ,3.666e+06   ,-1.1776E-12  ,9800  ,-15
127  ,6.200e+06   ,200  ,10000  ,-15
128  ,9.276e+06   ,400  ,10000  ,-15
129  ,9.932e+06   ,600  ,10000  ,-15
130  ,9.596e+06   ,800  ,10000  ,-15
131  ,9.247e+06   ,1000  ,10000  ,-15
132  ,8.804e+06   ,1200  ,10000  ,-15
133  ,8.641e+06   ,1400  ,10000  ,-15
134  ,8.533e+06   ,1600  ,10000  ,-15
135  ,8.537e+06   ,1800  ,10000  ,-15
136  ,8.555e+06   ,2000  ,10000  ,-15
137  ,8.542e+06   ,2200  ,10000  ,-15
138  ,8.212e+06   ,2400  ,10000  ,-15
139  ,7.406e+06   ,2600  ,10000  ,-15
140  ,5.773e+06   ,2800  ,10000  ,-15
141  ,6.673e+06   ,2813.7  ,312.27  ,-15
142  ,7.264e+06   ,2812.6  ,492.89  ,-15
143  ,7.512e+06   ,2826.8  ,700  ,-15
144  ,7.786e+06   ,2826.8  ,900  ,-15
145  ,7.879e+06   ,2826.8  ,1100  ,-15
146  ,7.902e+06   ,2826.8  ,1300  ,-15
147  ,7.951e+06   ,2826.8  ,1500  ,-15
148  ,7.893e+06   ,173.21  ,2300  ,-15
149  ,7.907e+06   ,173.21  ,2500  ,-15
150  ,7.917e+06   ,173.21  ,2700  ,-15
151  ,7.954e+06   ,173.21  ,2900  ,-15
152  ,7.897e+06   ,173.21  ,3100  ,-15
153  ,7.953e+06   ,173.21  ,3300  ,-15
154  ,7.944e+06   ,173.21  ,3500  ,-15
155  ,7.923e+06   ,173.21  ,3700  ,-15
156  ,7.903e+06   ,173.21  ,3900  ,-15
157  ,7.915e+06   ,173.21  ,4100  ,-15
158  ,7.902e+06   ,173.21  ,4500  ,-15
159  ,7.970e+06   ,2826.8  ,4700  ,-15
160  ,7.881e+06   ,173.21  ,4700  ,-15
161  ,7.919e+06   ,173.21  ,4900  ,-15
162  ,7.952e+06   ,2826.8  ,5300  ,-15
163  ,7.889e+06   ,173.21  ,5300  ,-15
164  ,7.852e+06   ,173.21  ,5700  ,-15
165  ,7.925e+06   ,2826.8  ,5900  ,-15
166  ,7.873e+06   ,173.21  ,5900  ,-15
167  ,7.940e+06   ,2826.8  ,6300  ,-15
168  ,7.863e+06   ,173.21  ,6500  ,-15
169  ,7.852e+06   ,173.21  ,6900  ,-15
170  ,7.868e+06   ,173.21  ,7100  ,-15
171  ,7.971e+06   ,2826.8  ,7300  ,-15
172  ,7.844e+06   ,173.21  ,7300  ,-15
173  ,7.812e+06   ,173.21  ,7500  ,-15
174  ,7.833e+06   ,173.21  ,7700  ,-15
175  ,7.805e+06   ,173.21  ,7900  ,-15
176  ,7.761e+06   ,173.21  ,8100  ,-15
177  ,7.744e+06   ,173.21  ,8300  ,-15
178  ,7.653e+06   ,173.21  ,8500  ,-15
179  ,9.010e+06   ,1300  ,9826.8  ,-15
180  ,9.948e+06   ,700  ,9826.8  ,-15
181  ,9.386e+06   ,491.39  ,9816.8  ,-15
182  ,6.085e+06   ,173.21  ,9500  ,-15
183  ,6.518e+06   ,277.99  ,9823.5  ,-15
184  ,8.540e+06   ,1607.1  ,170.09  ,-15
185  ,8.927e+06   ,1821.4  ,170.09  ,-15
186  ,9.023e+06   ,2035.7  ,170.09  ,-15
187  ,9.013e+06   ,2250  ,170.09  ,-15
188  ,8.471e+06   ,2465.3  ,171.46  ,-15
189  ,7.075e+06   ,2678.6  ,170.09  ,-15
190  ,7.982e+06   ,2826.8  ,6500  ,-15
191  ,7.972e+06   ,2826.8  ,2300  ,-15
192  ,7.954e+06   ,2826.8  ,2100  ,-15
193  ,6.360e+06   ,186.31  ,312.27  ,-15
194  ,8.015e+06   ,2826.8  ,1900  ,-15
195  ,6.929e+06   ,187.42  ,492.89  ,-15
196  ,7.158e+06   ,173.21  ,700  ,-15
197  ,7.360e+06   ,173.21  ,900  ,-15
198  ,7.952e+06   ,2826.8  ,1700  ,-15
199  ,7.056e+06   ,321.43  ,170.09  ,-15
200  ,8.572e+06   ,1178.6  ,170.09  ,-15
201  ,7.945e+06   ,534.76  ,171.49  ,-15
202  ,8.337e+06   ,750  ,170.09  ,-15
203  ,8.509e+06   ,1392.9  ,170.09  ,-15
204  ,8.511e+06   ,964.29  ,170.09  ,-15
205  ,7.604e+06   ,173.21  ,1100  ,-15
206  ,7.714e+06   ,173.21  ,1300  ,-15
207  ,7.803e+06   ,173.21  ,1500  ,-15
208  ,7.812e+06   ,173.21  ,1700  ,-15
209  ,7.852e+06   ,173.21  ,1900  ,-15
210  ,7.879e+06   ,173.21  ,2100  ,-15
211  ,7.976e+06   ,2826.8  ,2500  ,-15
212  ,7.975e+06   ,2826.8  ,2700  ,-15
213  ,7.975e+06   ,2826.8  ,2900  ,-15
214  ,7.925e+06   ,2826.8  ,3100  ,-15
215  ,7.968e+06   ,2826.8  ,3300  ,-15
216  ,7.918e+06   ,2826.8  ,3500  ,-15
217  ,7.930e+06   ,2826.8  ,3700  ,-15
218  ,7.953e+06   ,2826.8  ,3900  ,-15
219  ,7.911e+06   ,2826.8  ,4100  ,-15
220  ,7.943e+06   ,2826.8  ,4300  ,-15
221  ,7.889e+06   ,173.21  ,4300  ,-15
222  ,7.957e+06   ,2826.8  ,4500  ,-15
223  ,7.944e+06   ,2826.8  ,4900  ,-15
224  ,7.939e+06   ,2826.8  ,5100  ,-15
225  ,7.904e+06   ,173.21  ,5100  ,-15
226  ,7.930e+06   ,2826.8  ,5500  ,-15
227  ,7.880e+06   ,173.21  ,5500  ,-15
228  ,7.960e+06   ,2826.8  ,5700  ,-15
229  ,7.950e+06   ,2826.8  ,6100  ,-15
230  ,7.846e+06   ,173.21  ,6100  ,-15
231  ,7.901e+06   ,173.21  ,6300  ,-15
232  ,7.985e+06   ,2826.8  ,6700  ,-15
233  ,7.843e+06   ,173.21  ,6700  ,-15
234  ,7.970e+06   ,2826.8  ,6900  ,-15
235  ,7.952e+06   ,2826.8  ,7100  ,-15
236  ,7.958e+06   ,2826.8  ,7500  ,-15
237  ,7.959e+06   ,2826.8  ,7700  ,-15
238  ,7.936e+06   ,2826.8  ,7900  ,-15
239  ,7.901e+06   ,2826.8  ,8100  ,-15
240  ,7.869e+06   ,2826.8  ,8300  ,-15
241  ,7.764e+06   ,2826.8  ,8500  ,-15
242  ,7.724e+06   ,2826.8  ,8700  ,-15
243  ,7.584e+06   ,2826.8  ,8900  ,-15
244  ,7.123e+06   ,2826.8  ,9300  ,-15
245  ,6.667e+06   ,2818  ,9505.8  ,-15
246  ,6.118e+06   ,2825.9  ,9696.9  ,-15
247  ,7.343e+06   ,2826.8  ,9100  ,-15
248  ,4.935e+06   ,168.9  ,9694  ,-15
249  ,7.411e+06   ,173.21  ,8900  ,-15
250  ,6.663e+06   ,173.21  ,9300  ,-15
251  ,7.156e+06   ,173.21  ,9100  ,-15
252  ,9.743e+06   ,900  ,9826.8  ,-15
253  ,9.366e+06   ,1100  ,9826.8  ,-15
254  ,7.607e+06   ,173.21  ,8700  ,-15
255  ,8.761e+06   ,1500  ,9826.8  ,-15
256  ,8.613e+06   ,1700  ,9826.8  ,-15
257  ,8.589e+06   ,1900  ,9826.8  ,-15
258  ,8.513e+06   ,2100  ,9826.8  ,-15
259  ,8.373e+06   ,2300  ,9826.8  ,-15
260  ,7.829e+06   ,2502.1  ,9825.6  ,-15
261  ,6.668e+06   ,2720.9  ,9828.1  ,-15
262  ,7.033e+06   ,2620.2  ,9638.2  ,-15
263  ,7.813e+06   ,2399.7  ,9655  ,-15
264  ,8.143e+06   ,2200  ,9653.6  ,-15
265  ,8.304e+06   ,2000  ,9653.6  ,-15
266  ,8.434e+06   ,1800  ,9653.6  ,-15
267  ,8.598e+06   ,1600  ,9653.6  ,-15
268  ,9.438e+06   ,1000  ,9653.6  ,-15
269  ,7.525e+06   ,346.41  ,9200  ,-15
270  ,7.738e+06   ,346.41  ,9000  ,-15
271  ,7.803e+06   ,346.41  ,8800  ,-15
272  ,7.228e+06   ,2653.6  ,9200  ,-15
273  ,7.082e+06   ,2651.9  ,9407.3  ,-15
274  ,7.402e+06   ,2653.6  ,9000  ,-15
275  ,7.520e+06   ,2653.6  ,8800  ,-15
276  ,7.643e+06   ,2653.6  ,8600  ,-15
277  ,7.735e+06   ,2653.6  ,8400  ,-15
278  ,7.798e+06   ,2653.6  ,8200  ,-15
279  ,7.839e+06   ,2653.6  ,8000  ,-15
280  ,7.866e+06   ,2653.6  ,7800  ,-15
281  ,7.884e+06   ,2653.6  ,7600  ,-15
282  ,7.902e+06   ,2653.6  ,7000  ,-15
283  ,7.901e+06   ,2653.6  ,6800  ,-15
284  ,7.820e+06   ,346.41  ,6200  ,-15
285  ,7.883e+06   ,2653.6  ,5600  ,-15
286  ,7.877e+06   ,2653.6  ,5000  ,-15
287  ,7.872e+06   ,2653.6  ,4400  ,-15
288  ,7.872e+06   ,2653.6  ,4200  ,-15
289  ,7.872e+06   ,2653.6  ,4000  ,-15
290  ,7.874e+06   ,2653.6  ,3800  ,-15
291  ,7.876e+06   ,2653.6  ,3600  ,-15
292  ,7.878e+06   ,2653.6  ,3400  ,-15
293  ,7.886e+06   ,2653.6  ,3200  ,-15
294  ,7.894e+06   ,2653.6  ,3000  ,-15
295  ,7.904e+06   ,2653.6  ,2800  ,-15
296  ,7.918e+06   ,2653.6  ,2600  ,-15
297  ,7.793e+06   ,346.41  ,2000  ,-15
298  ,7.754e+06   ,346.41  ,1800  ,-15
299  ,7.698e+06   ,346.41  ,1600  ,-15
300  ,7.632e+06   ,346.41  ,1400  ,-15
301  ,7.544e+06   ,346.41  ,1200  ,-15
302  ,8.165e+06   ,857.14  ,340.18  ,-15
303  ,7.839e+06   ,641.29  ,340.67  ,-15
304  ,8.332e+06   ,1071.4  ,340.18  ,-15
305  ,8.392e+06   ,1285.7  ,340.18  ,-15
306  ,7.355e+06   ,403.87  ,360.84  ,-15
307  ,7.427e+06   ,346.41  ,1000  ,-15
308  ,7.283e+06   ,346.41  ,800  ,-15
309  ,7.230e+06   ,349.56  ,590.87  ,-15
310  ,8.008e+06   ,2653.6  ,1800  ,-15
311  ,7.980e+06   ,2653.6  ,2000  ,-15
312  ,7.957e+06   ,2653.6  ,2200  ,-15
313  ,7.935e+06   ,2653.6  ,2400  ,-15
314  ,7.899e+06   ,2653.6  ,6600  ,-15
315  ,7.994e+06   ,2596.1  ,360.83  ,-15
316  ,8.698e+06   ,2358.7  ,340.64  ,-15
317  ,8.950e+06   ,2142.9  ,340.18  ,-15
318  ,8.924e+06   ,1928.6  ,340.18  ,-15
319  ,8.736e+06   ,1714.3  ,340.18  ,-15
320  ,8.470e+06   ,1500  ,340.18  ,-15
321  ,7.342e+06   ,362.07  ,9619.7  ,-15
322  ,7.416e+06   ,344.98  ,9399.7  ,-15
323  ,9.632e+06   ,800  ,9653.6  ,-15
324  ,9.166e+06   ,592.73  ,9651.9  ,-15
325  ,8.818e+06   ,1400  ,9653.6  ,-15
326  ,9.109e+06   ,1200  ,9653.6  ,-15
327  ,7.830e+06   ,346.41  ,8600  ,-15
328  ,7.826e+06   ,346.41  ,8400  ,-15
329  ,7.841e+06   ,346.41  ,8200  ,-15
330  ,7.841e+06   ,346.41  ,8000  ,-15
331  ,7.843e+06   ,346.41  ,7800  ,-15
332  ,7.836e+06   ,346.41  ,7600  ,-15
333  ,7.829e+06   ,346.41  ,7400  ,-15
334  ,7.897e+06   ,2653.6  ,7400  ,-15
335  ,7.903e+06   ,2653.6  ,7200  ,-15
336  ,7.823e+06   ,346.41  ,7200  ,-15
337  ,7.818e+06   ,346.41  ,7000  ,-15
338  ,7.817e+06   ,346.41  ,6800  ,-15
339  ,7.818e+06   ,346.41  ,6600  ,-15
340  ,7.817e+06   ,346.41  ,6400  ,-15
341  ,7.895e+06   ,2653.6  ,6400  ,-15
342  ,7.895e+06   ,2653.6  ,6200  ,-15
343  ,7.823e+06   ,346.41  ,6000  ,-15
344  ,7.889e+06   ,2653.6  ,6000  ,-15
345  ,7.886e+06   ,2653.6  ,5800  ,-15
346  ,7.824e+06   ,346.41  ,5800  ,-15
347  ,7.825e+06   ,346.41  ,5600  ,-15
348  ,7.830e+06   ,346.41  ,5400  ,-15
349  ,7.833e+06   ,346.41  ,5200  ,-15
350  ,7.880e+06   ,2653.6  ,5400  ,-15
351  ,7.876e+06   ,2653.6  ,5200  ,-15
352  ,7.834e+06   ,346.41  ,5000  ,-15
353  ,7.837e+06   ,346.41  ,4800  ,-15
354  ,7.873e+06   ,2653.6  ,4800  ,-15
355  ,7.871e+06   ,2653.6  ,4600  ,-15
356  ,7.842e+06   ,346.41  ,4600  ,-15
357  ,7.845e+06   ,346.41  ,4400  ,-15
358  ,7.848e+06   ,346.41  ,4200  ,-15
359  ,7.851e+06   ,346.41  ,4000  ,-15
360  ,7.852e+06   ,346.41  ,3800  ,-15
361  ,7.855e+06   ,346.41  ,3600  ,-15
362  ,7.858e+06   ,346.41  ,3400  ,-15
363  ,7.860e+06   ,346.41  ,3200  ,-15
364  ,7.860e+06   ,346.41  ,3000  ,-15
365  ,7.856e+06   ,346.41  ,2800  ,-15
366  ,7.851e+06   ,346.41  ,2600  ,-15
367  ,7.839e+06   ,346.41  ,2400  ,-15
368  ,7.819e+06   ,346.41  ,2200  ,-15
369  ,8.035e+06   ,2653.6  ,1600  ,-15
370  ,8.056e+06   ,2653.6  ,1400  ,-15
371  ,8.048e+06   ,2653.6  ,1200  ,-15
372  ,8.048e+06   ,2653.6  ,1000  ,-15
373  ,7.998e+06   ,2653.6  ,800  ,-15
374  ,7.890e+06   ,2650.4  ,590.87  ,-15
375  ,5.829e+06   ,135.25  ,152.18  ,-15
376  ,5.662e+06   ,2864.8  ,152.18  ,-15
377  ,8.299e+06   ,2469  ,513.43  ,-15
378  ,8.257e+06   ,2493.6  ,707.15  ,-15
379  ,8.290e+06   ,2480.4  ,900  ,-15
380  ,8.233e+06   ,2480.4  ,1100  ,-15
381  ,8.192e+06   ,2480.4  ,1300  ,-15
382  ,8.145e+06   ,2480.4  ,1500  ,-15
383  ,7.804e+06   ,519.62  ,2300  ,-15
384  ,7.823e+06   ,519.62  ,2500  ,-15
385  ,7.832e+06   ,519.62  ,2700  ,-15
386  ,7.839e+06   ,519.62  ,2900  ,-15
387  ,7.843e+06   ,519.62  ,3100  ,-15
388  ,7.844e+06   ,519.62  ,3300  ,-15
389  ,7.843e+06   ,519.62  ,3500  ,-15
390  ,7.843e+06   ,519.62  ,3700  ,-15
391  ,7.839e+06   ,519.62  ,3900  ,-15
392  ,7.836e+06   ,519.62  ,4100  ,-15
393  ,7.834e+06   ,519.62  ,4300  ,-15
394  ,7.832e+06   ,519.62  ,4500  ,-15
395  ,7.850e+06   ,2480.4  ,4700  ,-15
396  ,7.829e+06   ,519.62  ,4700  ,-15
397  ,7.827e+06   ,519.62  ,4900  ,-15
398  ,7.857e+06   ,2480.4  ,5300  ,-15
399  ,7.824e+06   ,519.62  ,5100  ,-15
400  ,7.821e+06   ,519.62  ,5300  ,-15
401  ,7.819e+06   ,519.62  ,5500  ,-15
402  ,7.817e+06   ,519.62  ,5700  ,-15
403  ,7.867e+06   ,2480.4  ,5900  ,-15
404  ,7.816e+06   ,519.62  ,5900  ,-15
405  ,7.870e+06   ,2480.4  ,6100  ,-15
406  ,7.874e+06   ,2480.4  ,6300  ,-15
407  ,7.816e+06   ,519.62  ,6500  ,-15
408  ,7.819e+06   ,519.62  ,6700  ,-15
409  ,7.826e+06   ,519.62  ,6900  ,-15
410  ,7.833e+06   ,519.62  ,7100  ,-15
411  ,7.875e+06   ,2480.4  ,7300  ,-15
412  ,7.843e+06   ,519.62  ,7300  ,-15
413  ,7.862e+06   ,519.62  ,7500  ,-15
414  ,7.878e+06   ,519.62  ,7700  ,-15
415  ,7.904e+06   ,519.62  ,7900  ,-15
416  ,7.935e+06   ,519.62  ,8100  ,-15
417  ,7.975e+06   ,519.62  ,8300  ,-15
418  ,8.026e+06   ,519.62  ,8500  ,-15
419  ,8.923e+06   ,1300  ,9480.4  ,-15
420  ,9.181e+06   ,692.59  ,9471  ,-15
421  ,8.590e+06   ,506.14  ,9484.2  ,-15
422  ,8.584e+06   ,1607.1  ,510.26  ,-15
423  ,8.782e+06   ,1821.4  ,510.26  ,-15
424  ,8.885e+06   ,2035.7  ,510.26  ,-15
425  ,8.784e+06   ,2249.4  ,508.79  ,-15
426  ,7.877e+06   ,2480.4  ,6500  ,-15
427  ,7.959e+06   ,2480.4  ,2300  ,-15
428  ,7.997e+06   ,2480.4  ,2100  ,-15
429  ,7.519e+06   ,531.01  ,513.43  ,-15
430  ,8.089e+06   ,2480.4  ,1700  ,-15
431  ,8.042e+06   ,2480.4  ,1900  ,-15
432  ,7.406e+06   ,506.42  ,707.15  ,-15
433  ,7.472e+06   ,519.62  ,900  ,-15
434  ,8.393e+06   ,1392.9  ,510.26  ,-15
435  ,8.254e+06   ,1178.6  ,510.26  ,-15
436  ,8.104e+06   ,964.29  ,510.26  ,-15
437  ,7.883e+06   ,750.58  ,508.79  ,-15
438  ,7.543e+06   ,519.62  ,1100  ,-15
439  ,7.590e+06   ,519.62  ,1300  ,-15
440  ,7.657e+06   ,519.62  ,1500  ,-15
441  ,7.707e+06   ,519.62  ,1700  ,-15
442  ,7.780e+06   ,519.62  ,2100  ,-15
443  ,7.750e+06   ,519.62  ,1900  ,-15
444  ,7.928e+06   ,2480.4  ,2500  ,-15
445  ,7.903e+06   ,2480.4  ,2700  ,-15
446  ,7.888e+06   ,2480.4  ,2900  ,-15
447  ,7.873e+06   ,2480.4  ,3100  ,-15
448  ,7.865e+06   ,2480.4  ,3300  ,-15
449  ,7.858e+06   ,2480.4  ,3500  ,-15
450  ,7.854e+06   ,2480.4  ,3700  ,-15
451  ,7.852e+06   ,2480.4  ,3900  ,-15
452  ,7.850e+06   ,2480.4  ,4100  ,-15
453  ,7.849e+06   ,2480.4  ,4300  ,-15
454  ,7.851e+06   ,2480.4  ,4500  ,-15
455  ,7.853e+06   ,2480.4  ,4900  ,-15
456  ,7.854e+06   ,2480.4  ,5100  ,-15
457  ,7.861e+06   ,2480.4  ,5500  ,-15
458  ,7.863e+06   ,2480.4  ,5700  ,-15
459  ,7.816e+06   ,519.62  ,6300  ,-15
460  ,7.814e+06   ,519.62  ,6100  ,-15
461  ,7.880e+06   ,2480.4  ,6700  ,-15
462  ,7.881e+06   ,2480.4  ,6900  ,-15
463  ,7.880e+06   ,2480.4  ,7100  ,-15
464  ,7.867e+06   ,2480.4  ,7500  ,-15
465  ,7.851e+06   ,2480.4  ,7700  ,-15
466  ,7.828e+06   ,2480.4  ,7900  ,-15
467  ,7.800e+06   ,2480.4  ,8100  ,-15
468  ,7.752e+06   ,2480.4  ,8300  ,-15
469  ,7.687e+06   ,2480.4  ,8500  ,-15
470  ,7.617e+06   ,2480.4  ,8700  ,-15
471  ,7.518e+06   ,2480.4  ,8900  ,-15
472  ,7.448e+06   ,2467.9  ,9112.3  ,-15
473  ,7.408e+06   ,2471.1  ,9307.8  ,-15
474  ,7.434e+06   ,2484.3  ,9494  ,-15
475  ,8.057e+06   ,519.62  ,8700  ,-15
476  ,8.154e+06   ,519.62  ,8900  ,-15
477  ,8.345e+06   ,529  ,9304.5  ,-15
478  ,8.232e+06   ,532.09  ,9111.8  ,-15
479  ,9.184e+06   ,1100  ,9480.4  ,-15
480  ,9.360e+06   ,887.72  ,9467.5  ,-15
481  ,8.674e+06   ,1500  ,9480.4  ,-15
482  ,8.457e+06   ,1700  ,9480.4  ,-15
483  ,8.271e+06   ,1900  ,9480.4  ,-15
484  ,8.045e+06   ,2111.6  ,9467.4  ,-15
485  ,7.769e+06   ,2304.8  ,9471  ,-15
486  ,7.736e+06   ,2267.4  ,9266.8  ,-15
487  ,8.896e+06   ,732.63  ,9266.8  ,-15
488  ,8.057e+06   ,2021.1  ,9299.3  ,-15
489  ,8.293e+06   ,1801.5  ,9307  ,-15
490  ,8.496e+06   ,1600  ,9307.2  ,-15
491  ,9.074e+06   ,978.87  ,9299.4  ,-15
492  ,8.561e+06   ,696.19  ,9018.7  ,-15
493  ,8.383e+06   ,692.82  ,8800  ,-15
494  ,7.633e+06   ,2303.8  ,9018.7  ,-15
495  ,7.670e+06   ,2307.2  ,8800  ,-15
496  ,7.725e+06   ,2307.2  ,8600  ,-15
497  ,7.758e+06   ,2307.2  ,8400  ,-15
498  ,7.800e+06   ,2307.2  ,8200  ,-15
499  ,7.826e+06   ,2307.2  ,8000  ,-15
